Date,X,Y,T,Marker,Condition
2023-11-18 14:57:48.491769,586,1036,299.237,start,1
2023-11-18 14:57:48.607421,598,1025,414.889,normal,1
2023-11-18 14:57:48.619416,606,1018,426.8835,normal,1
2023-11-18 14:57:48.633418,618,1009,440.8859,normal,1
2023-11-18 14:57:48.640416,627,999,447.8834,normal,1
2023-11-18 14:57:48.649418,636,987,456.8856,normal,1
2023-11-18 14:57:48.656416,648,972,463.8833,normal,1
2023-11-18 14:57:48.659417,654,963,466.8845,normal,1
2023-11-18 14:57:48.665418,661,952,472.8856,normal,1
2023-11-18 14:57:48.667416,669,940,474.8841,normal,1
2023-11-18 14:57:48.673415,676,925,480.8831,normal,1
2023-11-18 14:57:48.675418,685,909,482.8859,normal,1
2023-11-18 14:57:48.681418,695,886,488.8857,normal,1
2023-11-18 14:57:48.683416,706,861,490.8838,normal,1
2023-11-18 14:57:48.687418,719,835,494.8854,normal,1
2023-11-18 14:57:48.692416,733,806,499.8837,normal,1
2023-11-18 14:57:48.695417,746,777,502.8849,normal,1
2023-11-18 14:57:48.700418,758,749,507.8854,normal,1
2023-11-18 14:57:48.703416,768,724,510.8836,normal,1
2023-11-18 14:57:48.707415,779,698,514.8827,normal,1
2023-11-18 14:57:48.713415,790,673,520.8831,normal,1
2023-11-18 14:57:48.715416,798,652,522.8839,normal,1
2023-11-18 14:57:48.721419,806,633,528.8864,normal,1
2023-11-18 14:57:48.723416,812,615,530.8837,normal,1
2023-11-18 14:57:48.728417,818,600,535.4276,normal,1
2023-11-18 14:57:48.732926,823,585,540.3939,normal,1
2023-11-18 14:57:48.735441,827,571,542.9089,normal,1
2023-11-18 14:57:48.740441,831,559,547.9088,normal,1
2023-11-18 14:57:48.744443,834,547,551.9105,normal,1
2023-11-18 14:57:48.747440,838,536,554.9079,normal,1
2023-11-18 14:57:48.751440,842,526,558.9077,normal,1
2023-11-18 14:57:48.755440,844,516,562.9074,normal,1
2023-11-18 14:57:48.764443,849,498,571.9104,normal,1
2023-11-18 14:57:48.771440,854,484,578.9076,normal,1
2023-11-18 14:57:48.781440,859,471,588.908,normal,1
2023-11-18 14:57:48.788444,862,461,595.9115,normal,1
2023-11-18 14:57:48.799440,864,451,606.9078,normal,1
2023-11-18 14:57:48.823441,865,441,630.909,normal,1
2023-11-18 14:57:48.951440,863,431,758.9079,normal,1
2023-11-18 14:57:51.839805,858,422,3647.2731,normal,1
2023-11-18 14:57:51.864618,852,409,3672.086,normal,1
2023-11-18 14:57:51.872017,847,397,3679.4847,normal,1
2023-11-18 14:57:51.880017,844,385,3687.4844,normal,1
2023-11-18 14:57:51.888008,840,374,3695.4754,normal,1
2023-11-18 14:57:51.897017,837,363,3704.4842,normal,1
2023-11-18 14:57:51.907990,832,352,3715.4572,normal,1
2023-11-18 14:57:51.923999,826,343,3731.4666,normal,1
2023-11-18 14:57:51.988008,817,338,3795.4755,normal,1
2023-11-18 14:57:52.044008,806,338,3851.4755,normal,1
2023-11-18 14:57:52.059996,794,338,3867.464,normal,1
2023-11-18 14:57:52.072011,782,335,3879.479,normal,1
2023-11-18 14:57:52.080006,772,330,3887.4737,normal,1
2023-11-18 14:57:52.088011,763,322,3895.4788,normal,1
2023-11-18 14:57:52.095988,757,313,3903.4553,normal,1
2023-11-18 14:57:52.105989,750,302,3913.4567,normal,1
2023-11-18 14:57:52.111985,745,286,3918.4571,normal,1
2023-11-18 14:57:52.120993,740,266,3928.4606,normal,1
2023-11-18 14:57:52.123988,736,256,3930.4638,normal,1
2023-11-18 14:57:52.127989,732,244,3935.4571,normal,1
2023-11-18 14:57:52.133989,729,230,3941.4568,normal,1
2023-11-18 14:57:52.135993,726,218,3943.4607,normal,1
2023-11-18 14:57:52.139989,724,206,3947.4567,normal,1
2023-11-18 14:57:52.143988,722,193,3951.4561,normal,1
2023-11-18 14:57:52.147995,720,181,3955.4624,normal,1
2023-11-18 14:57:52.153989,718,169,3961.457,normal,1
2023-11-18 14:57:52.155989,718,158,3962.4555,normal,1
2023-11-18 14:57:52.159986,718,146,3967.4533,normal,1
2023-11-18 14:57:52.167991,718,127,3975.4582,normal,1
2023-11-18 14:57:52.175989,718,112,3983.457,normal,1
2023-11-18 14:57:52.187987,719,98,3995.4549,normal,1
2023-11-18 14:57:52.227997,720,88,4035.4649,normal,1
2023-11-18 14:57:52.357017,712,81,4164.4843,normal,1
2023-11-18 14:57:52.373992,704,74,4180.4842,normal,1
2023-11-18 14:57:52.386101,695,66,4193.5682,normal,1
2023-11-18 14:57:52.392070,687,59,4199.5377,normal,1
2023-11-18 14:57:52.405100,675,50,4212.5681,normal,1
2023-11-18 14:57:52.412078,667,41,4218.5476,normal,1
2023-11-18 14:57:52.424075,655,30,4231.5423,normal,1
2023-11-18 14:57:52.436092,644,21,4243.5593,normal,1
2023-11-18 14:57:52.447164,635,14,4254.6316,normal,1
2023-11-18 14:57:52.463174,627,7,4270.6413,normal,1
2023-11-18 14:57:52.484174,618,1,4291.6412,normal,1
2023-11-18 14:57:52.587409,608,0,4394.8768,normal,1
2023-11-18 14:57:52.716164,607,0,4523.6313,stop,1
2023-11-18 14:57:52.816227,606,1,4622.6914,start,1
2023-11-18 14:57:53.427510,619,0,5234.9781,normal,1
2023-11-18 14:57:53.449501,631,0,5255.969,normal,1
2023-11-18 14:57:53.468041,642,0,5275.5088,normal,1
2023-11-18 14:57:53.920172,647,10,5726.6283,normal,1
