Date,X,Y,T,Marker,Condition
2023-11-23 09:34:40.972013,743,384,0.0,start,1
2023-11-23 09:34:40.985999,751,377,13.9862,normal,1
2023-11-23 09:34:41.044019,755,373,72.006,stop,1
2023-11-23 09:34:41.158439,755,372,186.4262,start,1
2023-11-23 09:34:41.186458,755,366,214.4445,normal,1
2023-11-23 09:34:41.208467,755,355,236.4536,normal,1
2023-11-23 09:34:41.219458,755,344,247.4449,normal,1
2023-11-23 09:34:41.227689,755,333,255.6753,normal,1
2023-11-23 09:34:41.241467,757,319,269.4537,normal,1
2023-11-23 09:34:41.251447,760,304,279.4341,normal,1
2023-11-23 09:34:41.259459,761,294,287.4458,normal,1
2023-11-23 09:34:41.267755,763,283,295.7422,normal,1
2023-11-23 09:34:41.277467,766,270,305.4535,normal,1
2023-11-23 09:34:41.284441,768,259,311.4446,normal,1
2023-11-23 09:34:41.293467,770,247,321.4538,normal,1
2023-11-23 09:34:41.303447,772,233,331.4333,normal,1
2023-11-23 09:34:41.315853,772,221,343.8401,normal,1
2023-11-23 09:34:41.331467,774,209,359.4536,normal,1
2023-11-23 09:34:41.346446,774,198,374.4332,normal,1
2023-11-23 09:34:41.363070,774,187,391.0568,normal,1
2023-11-23 09:34:41.379070,771,177,407.0571,normal,1
2023-11-23 09:34:41.401205,767,166,429.1919,normal,1
2023-11-23 09:34:41.422211,760,156,450.1974,normal,1
2023-11-23 09:34:41.443231,752,146,471.2177,normal,1
2023-11-23 09:34:41.459221,743,138,487.2077,normal,1
2023-11-23 09:34:41.476231,734,131,504.2174,normal,1
2023-11-23 09:34:41.498575,727,122,526.5613,normal,1
2023-11-23 09:34:41.534367,718,116,562.354,normal,1
2023-11-23 09:34:41.568310,708,112,596.2966,normal,1
2023-11-23 09:34:41.607651,698,110,635.6379,normal,1
2023-11-23 09:34:41.741413,688,112,769.3993,normal,1
2023-11-23 09:34:41.815043,685,120,843.0299,stop,1
2023-11-23 09:34:41.906687,684,120,934.6734,start,1
2023-11-23 09:34:42.110942,684,122,1138.929,normal,1
2023-11-23 09:34:44.131635,673,110,3159.6218,normal,1
2023-11-23 09:34:44.139617,658,96,3167.6038,normal,1
2023-11-23 09:34:44.143636,649,88,3171.6223,normal,1
2023-11-23 09:34:44.147613,639,78,3175.6,normal,1
2023-11-23 09:34:44.151621,628,69,3179.6076,normal,1
2023-11-23 09:34:44.155616,617,59,3183.6025,normal,1
2023-11-23 09:34:44.159612,608,51,3187.5983,normal,1
2023-11-23 09:34:44.163611,597,43,3191.5975,normal,1
2023-11-23 09:34:44.167613,586,35,3195.5997,normal,1
2023-11-23 09:34:44.171612,577,27,3199.5985,normal,1
2023-11-23 09:34:44.175617,568,20,3203.6034,normal,1
2023-11-23 09:34:44.184157,553,12,3212.1441,normal,1
2023-11-23 09:34:44.191163,540,6,3219.1497,normal,1
2023-11-23 09:34:44.210163,530,2,3238.1498,normal,1
2023-11-23 09:34:44.331980,530,14,3359.9671,normal,1
2023-11-23 09:34:44.344299,530,25,3372.2856,normal,1
2023-11-23 09:34:44.356532,527,38,3383.5092,normal,1
2023-11-23 09:34:44.363738,523,51,3391.7247,normal,1
2023-11-23 09:34:44.370830,518,65,3398.8167,normal,1
2023-11-23 09:34:44.380401,511,83,3408.3873,normal,1
2023-11-23 09:34:44.387015,502,101,3415.002,normal,1
2023-11-23 09:34:44.395340,493,119,3423.3271,normal,1
2023-11-23 09:34:44.400501,488,128,3428.4875,normal,1
2023-11-23 09:34:44.403066,483,139,3431.0527,normal,1
2023-11-23 09:34:44.407237,478,149,3435.2234,normal,1
2023-11-23 09:34:44.413496,471,160,3441.4828,normal,1
2023-11-23 09:34:44.415488,466,171,3443.4743,normal,1
2023-11-23 09:34:44.419474,459,182,3447.4612,normal,1
2023-11-23 09:34:44.423552,454,192,3451.5385,normal,1
2023-11-23 09:34:44.427558,447,201,3455.545,normal,1
2023-11-23 09:34:44.433670,442,210,3461.5706,normal,1
2023-11-23 09:34:44.435723,437,220,3463.7093,normal,1
2023-11-23 09:34:44.439717,431,229,3467.7037,normal,1
2023-11-23 09:34:44.447719,421,245,3475.7056,normal,1
2023-11-23 09:34:44.454979,411,259,3482.9654,normal,1
2023-11-23 09:34:44.463233,405,269,3491.2197,normal,1
2023-11-23 09:34:44.472292,398,278,3500.279,normal,1
2023-11-23 09:34:44.483332,391,289,3511.3189,normal,1
2023-11-23 09:34:44.499327,385,299,3527.3134,normal,1
2023-11-23 09:34:44.519317,379,310,3547.3033,normal,1
2023-11-23 09:34:44.535321,373,322,3563.308,normal,1
2023-11-23 09:34:44.547316,364,333,3575.3027,normal,1
2023-11-23 09:34:44.555313,354,343,3583.3002,normal,1
2023-11-23 09:34:44.563452,343,352,3591.439,normal,1
2023-11-23 09:34:44.571526,332,359,3599.5129,normal,1
2023-11-23 09:34:44.580122,318,366,3608.1086,normal,1
2023-11-23 09:34:44.587303,306,370,3615.2893,normal,1
2023-11-23 09:34:44.596390,295,373,3624.3765,normal,1
2023-11-23 09:34:44.603517,285,375,3631.5041,normal,1
2023-11-23 09:34:44.616685,270,376,3644.6721,normal,1
2023-11-23 09:34:44.623745,258,376,3651.7322,normal,1
2023-11-23 09:34:44.631584,244,376,3659.5712,normal,1
2023-11-23 09:34:44.639679,227,376,3667.6653,normal,1
2023-11-23 09:34:44.647673,212,376,3675.6602,normal,1
2023-11-23 09:34:44.655678,197,376,3683.6644,normal,1
2023-11-23 09:34:44.663676,185,376,3691.6632,normal,1
2023-11-23 09:34:44.673755,173,376,3701.7417,normal,1
2023-11-23 09:34:44.822063,166,384,3850.0497,normal,1
