Date,X,Y,T,Marker,Condition
2023-11-18 13:50:23.773656,1250,218,0.0,start,1
2023-11-18 13:50:23.801654,1240,213,27.9985,normal,1
2023-11-18 13:50:23.834653,1230,212,60.9973,normal,1
2023-11-18 13:50:23.873854,1219,211,100.1985,normal,1
2023-11-18 13:50:23.913847,1209,209,140.1914,normal,1
2023-11-18 13:50:23.945847,1198,208,172.1915,normal,1
2023-11-18 13:50:23.974053,1187,209,200.3972,normal,1
2023-11-18 13:50:23.994044,1178,215,220.3882,normal,1
2023-11-18 13:50:24.010044,1169,224,236.3882,normal,1
2023-11-18 13:50:24.022044,1163,233,248.3879,normal,1
2023-11-18 13:50:24.038044,1156,243,264.3883,normal,1
2023-11-18 13:50:24.054045,1150,252,280.3894,normal,1
2023-11-18 13:50:24.094046,1145,262,320.3904,normal,1
2023-11-18 13:50:24.243046,1143,272,469.3903,normal,1
2023-11-18 13:50:24.396066,1142,278,622.4102,stop,1
2023-11-18 13:50:24.744055,1254,270,970.3993,start,1
2023-11-18 13:50:24.746056,1252,270,972.4005,normal,1
2023-11-18 13:50:24.762055,1239,274,988.399,normal,1
2023-11-18 13:50:24.774153,1222,280,1000.4973,normal,1
2023-11-18 13:50:24.782147,1206,286,1008.4914,normal,1
2023-11-18 13:50:24.786171,1196,290,1012.5154,normal,1
2023-11-18 13:50:24.790147,1185,294,1016.4914,normal,1
2023-11-18 13:50:24.794147,1175,298,1020.4916,normal,1
2023-11-18 13:50:24.798159,1163,303,1024.5035,normal,1
2023-11-18 13:50:24.802153,1150,309,1028.497,normal,1
2023-11-18 13:50:24.806153,1137,314,1032.4968,normal,1
2023-11-18 13:50:24.810153,1121,320,1036.4971,normal,1
2023-11-18 13:50:24.814153,1104,325,1040.4971,normal,1
2023-11-18 13:50:24.818153,1089,331,1044.497,normal,1
2023-11-18 13:50:24.823162,1070,340,1048.4982,normal,1
2023-11-18 13:50:24.827170,1049,348,1052.4975,normal,1
2023-11-18 13:50:24.830148,1030,358,1056.4921,normal,1
2023-11-18 13:50:24.834174,1007,368,1060.5184,normal,1
2023-11-18 13:50:24.839156,985,378,1064.5182,normal,1
2023-11-18 13:50:24.842153,964,387,1068.497,normal,1
2023-11-18 13:50:24.846175,941,397,1072.519,normal,1
2023-11-18 13:50:24.850153,919,407,1076.4968,normal,1
2023-11-18 13:50:24.854153,899,419,1080.4968,normal,1
2023-11-18 13:50:24.858154,880,428,1084.4984,normal,1
2023-11-18 13:50:24.862165,861,438,1088.5092,normal,1
2023-11-18 13:50:24.866153,842,448,1092.4971,normal,1
2023-11-18 13:50:24.870153,826,457,1096.4969,normal,1
2023-11-18 13:50:24.874154,809,465,1100.4983,normal,1
2023-11-18 13:50:24.878153,793,474,1104.497,normal,1
2023-11-18 13:50:24.882153,777,483,1108.497,normal,1
2023-11-18 13:50:24.886153,763,491,1112.4969,normal,1
2023-11-18 13:50:24.890151,749,500,1116.4951,normal,1
2023-11-18 13:50:24.894147,737,508,1120.4913,normal,1
2023-11-18 13:50:24.898148,726,515,1124.4923,normal,1
2023-11-18 13:50:24.902147,715,521,1128.4913,normal,1
2023-11-18 13:50:24.906148,706,528,1132.4923,normal,1
2023-11-18 13:50:24.910147,697,535,1136.4913,normal,1
2023-11-18 13:50:24.918147,681,547,1144.4915,normal,1
2023-11-18 13:50:24.926147,669,557,1152.4914,normal,1
2023-11-18 13:50:24.934147,660,566,1160.4914,normal,1
2023-11-18 13:50:24.942147,653,574,1168.4914,normal,1
2023-11-18 13:50:24.953704,644,584,1180.0482,normal,1
2023-11-18 13:50:24.965706,637,592,1192.0506,normal,1
2023-11-18 13:50:24.985714,630,601,1212.0586,normal,1
2023-11-18 13:50:25.166704,639,596,1393.0485,normal,1
2023-11-18 13:50:25.185725,650,590,1412.0696,normal,1
2023-11-18 13:50:25.202704,661,583,1428.0477,normal,1
2023-11-18 13:50:25.214706,671,579,1440.0487,normal,1
2023-11-18 13:50:25.225715,681,574,1452.0596,normal,1
2023-11-18 13:50:25.305712,689,569,1532.0566,stop,1
2023-11-18 13:50:25.510734,690,569,1737.0779,start,1
2023-11-18 13:50:25.522706,691,569,1749.0499,normal,1
2023-11-18 13:50:25.545714,702,578,1772.0586,normal,1
2023-11-18 13:50:25.553703,713,584,1780.0476,normal,1
2023-11-18 13:50:25.561726,726,590,1788.0698,normal,1
2023-11-18 13:50:25.569726,744,598,1796.0697,normal,1
2023-11-18 13:50:25.578710,763,606,1804.0698,normal,1
2023-11-18 13:50:25.582705,773,610,1809.0492,normal,1
2023-11-18 13:50:25.585704,786,614,1812.0486,normal,1
2023-11-18 13:50:25.589705,798,618,1816.0489,normal,1
2023-11-18 13:50:25.593703,810,620,1820.0475,normal,1
2023-11-18 13:50:25.597704,822,623,1824.0479,normal,1
2023-11-18 13:50:25.601710,834,627,1828.0541,normal,1
2023-11-18 13:50:25.605722,846,630,1832.0657,normal,1
2023-11-18 13:50:25.610704,856,632,1836.0477,normal,1
2023-11-18 13:50:25.613703,868,635,1840.0474,normal,1
2023-11-18 13:50:25.617705,878,637,1844.0491,normal,1
2023-11-18 13:50:25.621724,889,640,1848.0679,normal,1
2023-11-18 13:50:25.630724,906,644,1856.058,normal,1
2023-11-18 13:50:25.637714,922,647,1864.0578,normal,1
2023-11-18 13:50:25.645714,933,650,1872.0579,normal,1
2023-11-18 13:50:25.657714,943,652,1884.0581,stop,1
2023-11-18 13:50:31.517903,938,643,7744.2472,stop,1
2023-11-18 13:50:39.114305,949,643,15340.6487,start,1
2023-11-18 13:50:39.122337,961,639,15348.6813,normal,1
2023-11-18 13:50:39.130329,980,634,15356.673,normal,1
2023-11-18 13:50:39.134330,991,632,15360.6743,normal,1
2023-11-18 13:50:39.138327,1001,629,15364.6709,normal,1
2023-11-18 13:50:39.142890,1012,625,15368.6705,normal,1
2023-11-18 13:50:39.146260,1024,621,15372.6039,normal,1
2023-11-18 13:50:39.150258,1036,617,15376.6022,normal,1
2023-11-18 13:50:39.154368,1048,612,15380.7117,normal,1
2023-11-18 13:50:39.158258,1062,606,15384.6022,normal,1
2023-11-18 13:50:39.161931,1077,601,15388.2756,normal,1
2023-11-18 13:50:39.165931,1093,594,15392.2752,normal,1
2023-11-18 13:50:39.169931,1111,584,15396.2753,normal,1
2023-11-18 13:50:39.173911,1134,572,15400.2556,normal,1
2023-11-18 13:50:39.177818,1160,557,15404.1617,normal,1
2023-11-18 13:50:39.182816,1187,540,15408.1587,normal,1
2023-11-18 13:50:39.185815,1218,519,15412.1592,normal,1
2023-11-18 13:50:39.189821,1252,496,15416.1648,normal,1
2023-11-18 13:50:39.194136,1286,472,15420.4803,normal,1
2023-11-18 13:50:39.198159,1321,446,15424.503,normal,1
2023-11-18 13:50:39.202168,1352,421,15428.5119,normal,1
2023-11-18 13:50:39.206136,1380,399,15432.4806,normal,1
2023-11-18 13:50:39.210144,1405,378,15436.4877,normal,1
2023-11-18 13:50:39.214143,1430,357,15440.4871,normal,1
2023-11-18 13:50:39.218137,1449,340,15444.4808,normal,1
2023-11-18 13:50:39.222819,1468,322,15449.1632,normal,1
2023-11-18 13:50:39.225821,1484,306,15452.1654,normal,1
2023-11-18 13:50:39.229816,1498,291,15456.1604,normal,1
2023-11-18 13:50:39.233821,1512,276,15460.1648,normal,1
2023-11-18 13:50:39.238180,1523,261,15464.524,normal,1
2023-11-18 13:50:39.242160,1535,248,15468.504,normal,1
2023-11-18 13:50:39.246058,1546,234,15472.4017,normal,1
2023-11-18 13:50:39.250080,1556,221,15476.4246,normal,1
2023-11-18 13:50:39.254611,1564,208,15479.9507,normal,1
2023-11-18 13:50:39.258607,1572,195,15484.9511,normal,1
2023-11-18 13:50:39.261618,1579,183,15487.9618,normal,1
2023-11-18 13:50:39.266617,1588,170,15492.9615,normal,1
2023-11-18 13:50:39.269606,1594,160,15495.9503,normal,1
2023-11-18 13:50:39.274019,1601,149,15500.3634,normal,1
2023-11-18 13:50:39.278019,1606,138,15504.3632,normal,1
2023-11-18 13:50:39.286031,1614,120,15512.375,normal,1
2023-11-18 13:50:39.294010,1621,106,15520.3545,normal,1
2023-11-18 13:50:39.302918,1626,94,15528.2466,normal,1
2023-11-18 13:50:39.314627,1628,81,15539.9696,normal,1
2023-11-18 13:50:39.330637,1628,70,15556.9813,normal,1
2023-11-18 13:50:39.350799,1628,59,15577.1428,normal,1
2023-11-18 13:50:39.374239,1625,48,15600.5836,normal,1
2023-11-18 13:50:39.401980,1624,38,15628.3243,normal,1
2023-11-18 13:50:39.493608,1625,26,15719.9525,normal,1
2023-11-18 13:50:39.509609,1633,16,15735.9528,normal,1
2023-11-18 13:50:39.525614,1641,8,15751.9581,normal,1
2023-11-18 13:50:39.641678,1651,5,15868.0223,normal,1
2023-11-18 13:50:39.678178,1657,14,15904.5221,normal,1
2023-11-18 13:50:39.816364,1662,17,16042.7086,stop,1
2023-11-18 13:50:39.933597,1663,16,16159.9415,start,1
2023-11-18 13:50:46.341801,1643,10,22568.1453,normal,1
2023-11-18 13:50:46.349806,1625,6,22576.15,normal,1
2023-11-18 13:50:46.357807,1613,5,22584.1513,normal,1
2023-11-18 13:50:46.373814,1602,5,22600.158,normal,1
2023-11-18 13:50:46.389811,1591,11,22616.1547,normal,1
2023-11-18 13:50:46.401807,1582,17,22628.1508,normal,1
2023-11-18 13:50:46.413807,1572,25,22640.1513,normal,1
2023-11-18 13:50:46.425805,1563,38,22652.1496,normal,1
2023-11-18 13:50:46.433806,1557,49,22660.1501,normal,1
2023-11-18 13:50:46.441813,1550,64,22668.1573,normal,1
2023-11-18 13:50:46.449808,1543,80,22676.1521,normal,1
2023-11-18 13:50:46.453806,1537,91,22680.1501,normal,1
2023-11-18 13:50:46.457805,1531,100,22684.1489,normal,1
2023-11-18 13:50:46.461808,1524,111,22688.1521,normal,1
2023-11-18 13:50:46.465807,1514,122,22692.1514,normal,1
2023-11-18 13:50:46.469805,1505,134,22696.1495,normal,1
2023-11-18 13:50:46.473808,1494,147,22700.1518,normal,1
