section_count_before,section_count_after,angle_max,section_max1_value,section_max2_value,section_max3_value,section_max4_value,section_max5_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
54,15,145.00797980144137,142.23923509355637,130.23056476879765,97.40636529508737,90.07774419910837,87.20665112249179,48.430653146123305,12.206555615733702,16.1501194498253,926.0928999999887,59.88940000004368,61.73952666666592,0
53,19,100.2667888327071,177.6879286839711,174.0028735394907,48.76474136094644,33.95585369269929,31.575306807693888,35.6112177092179,19.026297590440446,63.52907955719156,6743.9003000000375,35.56579999998212,354.9421210526336,0
109,33,128.08877288097534,268.0335799857921,131.24404748406687,128.3199127181748,123.97580409095961,105.53672346628922,39.034817487783805,11.661903789690601,14.038690632986853,14842.217200000014,116.00010000000475,449.76415757575796,0
119,21,90.0,377.18032822510776,346.77081768799405,315.6342820417326,125.87692401707312,67.62396025078685,71.53969572610886,12.36931687685298,39.076764406106264,5392.938499999989,76.29670000000624,256.8065952380947,0
7,2,12.026689654905365,57.0350769263968,4.123105625617661,0.0,0.0,0.0,30.57909127600723,30.57909127600723,0.3520335409318532,655.5284000000102,327.7642000000051,327.7642000000051,0
21,9,48.81407483429036,62.177166226839255,34.0,32.2490309931942,24.0,21.02379604162864,24.358029867963353,21.02379604162864,14.768892724496729,1463.3274000000092,71.99700000003213,162.59193333333437,0
77,22,154.92928241418855,194.81273059017474,164.9151296879701,148.21605850919124,123.14625451064275,66.37017402418047,45.03213823139713,22.146195987229603,76.96988022536875,9792.17749999999,88.23454999999376,445.09897727272687,0
78,23,84.8055710922652,527.3869547116235,190.59118552545917,101.0,43.266615305567875,37.656340767525464,51.7457173206,14.7648230602334,200.7718030273516,10258.445299999963,71.38459999999031,446.0193608695636,0
123,38,177.09897925858058,243.03291958086666,214.75800334329801,133.3641631023867,132.9812016790343,89.98888820293314,41.983950407318595,18.43283963904748,110.49655425890455,4178.628000000026,42.26269999999204,109.96389473684279,0
60,14,46.8240898323761,399.0801924425716,131.9280106724876,56.36488268416781,50.47771785649585,36.124783736376884,59.662037633809454,28.603300583193448,101.679566195074,4373.645200000028,52.00625000000582,312.4032285714306,0
81,18,170.97162569416548,361.9350770511198,176.72577627499618,116.91449867317569,69.1158447825099,56.0357029044876,53.72025679436765,11.291047069245163,124.40293997491226,25367.529900000023,163.70725000000675,1409.307216666668,0
147,36,65.78265885471396,515.6374695461919,175.17134468856486,168.30923919975396,101.04454463255303,100.4987562112089,52.49643375126916,24.440557628545527,279.319070330444,7965.967200000014,36.154600000038045,221.27686666666705,0
140,37,45.0,313.0782649753892,223.93302570188257,113.77170122662314,99.28242543370907,97.0051545022222,48.28212091630396,28.844410203711913,302.0926672563865,3151.7202999999863,36.0002000000095,85.18162972972937,0
