section_count_before,section_count_after,angle_max1,angle_max2,angle_max3,angle_max4,angle_max5,angle_median,angle_average,section_max1,section_max2,section_max3,section_max4,section_max5,section_median,section_average,square_line,square,time,time_max1,time_max2,time_max3,time_max4,time_max5,time_median,time_average,condition
51,19,42.51044707800085,20.90336607679304,20.459113048966294,19.775530028001818,18.489154842239707,10.890835246242645,13.926574826370487,228.08112591795052,58.82176467941097,50.53711507397311,32.449961479175904,32.01562118716424,21.18962010041709,31.882222963457863,451.8074811244276,4656.104840859534,1603.7019,301.6071,281.98019999999997,223.98970000000003,163.98629999999991,75.99439999999993,49.03150000000005,84.40536315789474,0
51,21,77.47119229084849,49.63546342690264,43.069412558833,33.690067525979785,26.56505117707799,12.711115144136414,20.247226848047074,226.81490250863146,68.35202996254024,33.94112549695428,32.28002478313795,23.706539182259394,12.083045973594572,29.287896668896202,495.17673612559787,3319.412807759791,4039.3061,2056.4363999999996,836.1951999999999,203.02959999999985,112.09419999999955,104.00520000000006,47.998499999999694,192.34790952380953,0
114,29,176.82016988013586,106.60698057861701,52.25319461272533,25.559965171823816,16.46514456411943,9.688172022971607,20.97086337506596,387.489354692487,286.5257405539684,187.48066566982314,104.75208828467335,66.64082832618455,16.76305461424021,51.535282694959676,509.1659847240387,18576.5355184251,7478.6052,2856.0138000000006,1452.2144999999982,1164.1455999999998,319.6314000000002,304.70340000000033,40.00089999999909,257.88293793103446,0
45,12,19.347022280803387,18.22884978553788,17.487997376148552,16.699244233993618,15.12400730831056,14.60880761589505,14.197704931685054,179.86939706353607,161.99382704288456,38.01315561749642,32.64965543462902,32.0624390837628,22.236102527122114,45.12803323948814,527.5699005819039,976.8790816753387,5167.976499999999,3492.3693999999996,480.02289999999994,296.03489999999874,199.9987000000001,119.9994000000006,113.79149999999936,430.66470833333324,0
21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.00787389370433,0.0,0.0,0.0,0.0,254.00787389370433,254.00787389370433,254.00787389370433,26.58185313903118,530.1031000000003,530.1031000000003,0.0,0.0,0.0,0.0,530.1031000000003,530.1031000000003,0
43,5,35.92524197899132,25.709953780811276,17.24463773030151,7.989740401511264,0.0,21.47729575555639,21.717393472903844,528.0946884792537,145.82523787054146,28.0178514522438,21.18962010041709,11.313708498984761,28.0178514522438,146.88822128028815,729.6471750099496,657.9728071906171,1112.9234999999971,512.0275999999976,252.00800000000163,124.90480000000025,119.98819999999978,103.99489999999787,124.90480000000025,222.58469999999943,0
106,18,50.38931175997341,42.33699923393286,34.249033006811956,31.42956561483852,13.207928462779128,11.290645728654674,16.56288223182375,476.629835406891,424.23106911210544,245.55243839147678,142.35870187663275,64.76109943476871,11.53182902034099,86.41350884475885,1408.294358435054,8265.275601142583,1441.4691999999995,411.8222999999998,155.56980000000112,103.99009999999907,99.99959999999919,99.0048999999999,57.99594999999863,80.0816222222222,0
140,41,143.84181456019166,128.88449643371462,77.42453450025558,57.885169399703265,53.23247707459583,11.217827100388952,23.32857778375878,380.66389374354907,198.600100704909,163.48700254148645,100.0,93.40770846134703,15.0,43.83337787351061,949.9010474781044,28574.62055870157,6596.0913,1108.4518000000025,1035.7270999999964,867.270199999999,583.008799999996,427.7644,52.01889999999548,160.8802756097561,0
90,25,98.82037955202107,36.32183111475924,28.81079374297307,20.987141122342553,19.384515679357825,11.25083329769587,16.517695521422024,399.45212479094414,114.54693361238441,79.20227269466452,59.413803110051795,58.008620049092706,15.620499351813308,45.534452206489284,860.5230967266364,15336.29957197115,10299.298900000002,6319.9764,1031.7427000000025,651.693299999999,488.8958999999959,482.02530000000115,43.9887000000017,411.9719560000001,0
35,17,138.81407483429035,76.17794536426831,33.08485292873498,30.96375653207352,27.07508915404468,15.59450341393904,27.53571010720966,87.80091115700337,34.785054261852174,33.015148038438355,27.018512172212592,25.612496949731394,22.825424421026653,23.512754792932387,301.14448359549937,1716.571374072899,3015.1995000000024,891.0077000000019,885.4785000000047,508.2953999999954,219.73970000000554,99.99949999999808,40.02119999999559,177.3646764705884,0
115,35,36.9878507051769,28.94101605126447,24.145541960421657,17.231296368328234,16.755351265987088,10.952228494051507,12.427404445909232,194.0025773024678,164.63899902513984,129.86531484580476,91.76055797563569,88.20430828479978,23.600847442411894,42.26749703535314,1255.162140920447,21589.34620201989,3565.7174000000014,1068.991900000001,572.0072,251.08909999999742,204.03650000000198,153.0005999999994,51.992599999997765,101.87764000000004,0
39,10,13.014723395355967,10.491477012331634,10.491477012331634,8.379259968453308,8.07458320533765,8.07458320533765,8.576355073396108,207.45360927204905,176.64937022248338,54.91812087098393,10.816653826391969,10.770329614269007,10.700237713501828,50.65510447262757,501.7270174108626,466.06021179942434,685.1944999999978,182.0725999999995,152.0005999999994,108.13990000000194,91.02180000000226,51.98319999999512,51.98054999999658,68.51944999999978,0
68,21,171.6743496695732,118.55139187296018,92.03733069681992,31.89079180184571,21.767541732345624,10.341489431179664,29.51186189421559,372.24722967404335,119.54078801814885,37.69615364994153,35.4682957019364,31.78049716414141,20.09975124224178,39.716616039590505,506.06718921502903,2521.1000183177057,2247.7042,460.1703000000052,455.70470000000205,248.1339999999982,241.00099999999657,216.9279000000024,36.0109999999986,107.03353333333334,0
145,40,158.02075874344573,139.1033197855951,135.41022530168354,134.24615166692922,124.38034472384487,10.377451508938641,28.40127177468395,416.08292442733097,255.2038400965001,223.10983842045155,128.00390619039717,94.30270409696638,13.303285242519808,45.69484413933182,970.8223318403836,21663.304716251434,25152.386799999993,13140.477599999998,5003.7832999999955,2016.7006999999867,1015.2533000000112,756.0619999999908,61.49964999999793,628.8096699999999,0
105,24,29.74488129694221,26.575304537654485,26.241349652157766,20.965711840557404,16.68389353716816,11.16400697925077,12.942762341586128,485.45442628531055,205.80087463370995,176.50495743746123,77.1621668954417,66.18912297349165,23.585191562350584,60.012316788001776,1357.3595691636024,10359.911492475798,2588.6073999999935,640.5570000000007,368.00040000000445,223.9997000000003,200.9997999999905,171.00200000000768,59.99960000000283,107.8586416666664,0
49,17,146.44645909293854,26.63685036194239,21.65043281467023,18.24459809629227,17.020525611519865,12.654595978915554,21.554496518769085,112.80514172678478,97.0051545022222,56.4003546088143,48.104053883222775,47.38143096192854,25.553864678361276,34.82396807574527,283.12894588861803,2815.0318488224925,2126.1140000000014,836.0565999999963,397.03519999999844,228.99770000000717,95.99980000000505,93.00109999999404,48.00010000000475,125.06552941176479,0
126,35,176.0548137709624,146.88865803962798,146.30993247402023,81.67434966957316,55.67894719653514,12.472451406403533,29.92821625973313,348.72481987951477,215.37177159507232,161.74362429474616,139.00359707575916,108.29589096544707,22.0,46.727201447788666,597.0812340042182,6586.961331248625,3777.1319000000076,700.0002999999997,608.0367000000115,304.0031000000017,297.04039999999804,279.00470000000496,47.99639999998908,107.9180542857145,0
96,27,129.06482876904823,100.35905248808372,34.15969454566944,25.882744664842313,25.159301916031655,12.405837193378805,21.04304716301352,268.1287004406652,183.84776310850236,100.43903623591775,70.2922470831599,56.04462507680822,22.02271554554524,43.844896504829464,594.1018431211942,12682.806975340283,9048.386100000003,4753.194900000002,1067.1281000000017,1060.0346999999892,349.00139999999374,311.0063000000082,80.00260000000708,335.12541111111125,0
88,24,64.6538240580533,41.185925165709655,31.777782521345056,21.30207221043892,18.45547023304488,9.598903068541805,15.027132783226829,246.82990094394967,123.36936410632909,123.08127396155761,122.3315167894194,102.7861858422619,12.589537363407594,46.13689277719312,1035.008212527804,5031.529157900381,2146.6017999999895,559.9985999999917,462.5329999999958,131.03379999999015,117.0002999999997,112.00070000000414,46.001149999996414,89.44174166666623,0
9,3,12.724355685422392,8.057497313983374,0.0,0.0,0.0,10.390926499702882,10.390926499702882,49.16299421312742,31.78049716414141,3.0,0.0,0.0,31.78049716414141,27.981163792422944,83.72574275573791,10.223856747348309,450.0002000000095,258.9985000000015,171.00160000000324,20.00010000000475,0.0,0.0,171.00160000000324,150.00006666666982,0
222,50,127.05652818940962,95.71059313749964,70.24724807562804,43.10348169679072,30.96375653207352,9.382891880658065,17.30780935783437,364.1606788218629,282.39688383549844,268.48649872945197,211.81123671797963,175.69291391516052,21.318924975950623,58.80578156830941,1592.1611099383128,68178.04952176333,5263.7448,688.1377000000066,483.0755999999965,476.0164000000077,389.99379999999655,331.54389999998966,57.99939999999333,105.27489600000001,0
91,25,56.309932474020215,55.23480276342322,52.125016348901795,51.54038582819663,45.0,14.266684332575853,21.39293700408938,281.82441342083905,200.8706051168264,108.34205093129813,106.62082348209472,92.22797840135064,20.248456731316587,44.26845433884718,765.0320254734438,12386.435710499465,1775.5731000000087,403.0200000000041,113.00250000000233,111.97060000000056,107.99910000000091,104.01699999999255,54.991600000008475,71.02292400000034,0
142,42,178.33971763101732,143.19070072343078,133.10348169679074,92.37496151576138,67.61986494804043,13.665057926703918,28.064261087016327,177.89041570584965,175.9232787325202,173.6663467687393,138.05795884337854,134.05968819895114,12.70386084362914,40.60056894406141,487.06570398663877,35142.59546484007,11756.128800000006,5460.622000000003,762.9082000000053,645.1124999999884,519.7537000000011,513.8745999999956,70.500850000004,279.9078285714287,0
96,23,33.690067525979785,29.869596074523905,21.36404561883108,18.434948822922017,17.315112208306754,11.919370091585868,12.959820528711163,449.64096788437774,131.00381673829202,97.082439194738,77.98717843338096,60.41522986797286,22.825424421026653,52.78014390848809,1076.20490614009,11791.814855700059,3294.494800000015,874.2441000000108,520.1271000000124,403.9799999999814,232.00289999999222,225.00310000000172,47.99090000000433,143.23890434782675,0
