section_count_before,section_count_after,angle_max1,angle_max2,angle_max3,angle_max4,angle_max5,angle_median,angle_average,section_max1,section_max2,section_max3,section_max4,section_max5,section_median,section_average,square_line,square,time,time_max1,time_max2,time_max3,time_max4,time_max5,time_median,time_average,condition
22,10,13.134022306396327,12.14024796027822,11.309932474020227,9.690204702525644,9.246112745563272,9.246112745563272,9.608900713875641,77.64663547121665,69.00724599634447,33.0,25.019992006393608,21.213203435596427,16.6481247045955,27.529852423570805,266.27053911388697,283.9067373039971,634.9989,268.9952,110.0041,64.00240000000002,53.002200000000016,46.997600000000034,39.49895000000001,63.49989000000001,0
79,23,95.71059313749964,52.65065095535942,43.60281897270362,39.28940686250036,33.690067525979785,16.420620910545537,25.415384516754163,665.3390113318172,127.09838708654017,126.24579200908045,96.30160954002794,60.41522986797286,21.37755832643195,61.68341890432905,1295.3767791650428,3578.1133910610733,1988.4432000000002,492.0631000000003,309.00509999999986,240.75390000000016,184.00070000000005,103.75150000000008,44.516799999999876,86.45405217391304,0
85,25,180.0,142.28402365441687,46.26320828740916,45.0,40.815083874881594,11.238290510815851,28.30781028655358,354.18921496849674,238.24777018893587,173.64331256918592,128.3160161476345,101.6070863670443,42.0,63.13060645258317,324.01388859121454,19944.432098566595,16009.917399999998,13668.281600000002,687.9952000000003,416.01850000000013,265.9909000000007,144.0,40.00300000000061,640.396696,0
94,20,24.443954780416547,24.443954780416533,22.83365417791755,18.007792092415254,16.90086563688814,12.007775912734845,12.627383012438727,356.91035288990986,189.62331080328704,179.62739212046696,126.50691680694776,98.02040603874276,63.5948865364405,80.72651045059985,1548.096250237691,5005.987191565203,950.8637000000017,250.84609999999884,78.64749999999913,63.98070000000007,63.77859999999782,54.92710000000079,35.98899999999958,47.543185000000086,0
7,6,68.19859051364818,41.185925165709655,27.512002623851455,8.910280851132026,7.628149668580714,27.512002623851455,30.686989764584403,22.47220505424423,17.88854381999832,12.041594578792296,10.63014581273465,10.63014581273465,11.335870195763473,12.943772513084026,56.32051136131489,82.1370383220185,1430.4553000000014,1140.139900000002,130.03729999999996,55.41130000000339,43.91020000000208,36.18169999999736,49.660750000002736,238.4092166666669,0
19,8,15.249027943060193,13.369338587868826,11.633633998940427,9.865806943084403,8.530765609948096,9.865806943084403,10.551317822296083,70.68238818828917,46.69047011971501,22.135943621178654,21.95449840010015,20.223748416156685,21.089123408128415,25.890919406793774,204.6191584383046,130.38857262256008,1570.084899999998,923.5910999999978,349.9817000000003,85.01280000000042,56.000700000000506,51.0025999999998,53.501650000000154,196.26061249999975,0
35,15,99.79877024127619,60.01836063115067,52.001267557495346,27.31889951014874,20.224859431168078,12.641469977595932,25.554005064125107,92.45539465060976,76.11832893594026,33.015148038438355,30.0,26.68332812825267,21.470910553583888,26.98084927783249,228.66788143506292,1756.6481023880547,6953.2744999999995,4368.261900000001,1629.3814999999995,447.28759999999966,143.15380000000005,92.84039999999732,24.31880000000092,463.5516333333333,0
79,16,104.62087398863166,63.43494882292201,49.8371050229582,43.431667731604726,41.185925165709655,25.150627965675845,32.11047371055346,1133.783930032526,171.04677722775136,120.61509026651682,79.02531240052139,73.0,28.00661235837054,113.63454292983822,1544.3539102161783,4573.942509726423,5065.3427999999985,4016.7523,164.57640000000538,144.0100999999995,118.97129999999743,116.42790000000241,64.02634999999646,316.5839249999999,0
57,9,36.86989764584401,8.914926957147863,8.299199097377418,8.187802011904521,7.856616223489157,8.022209117696839,10.87998420631719,681.916417165623,94.92101980067429,41.23105625617661,27.892651361962706,23.08679276123039,23.08679276123039,101.00349592326205,907.0578812843203,254.3431954676827,1888.6325999999972,1443.4277000000002,180.70930000000226,152.0135999999984,39.988400000002,24.686500000003434,24.686500000003434,209.84806666666634,0
62,15,53.65654186880107,48.964654722856125,46.00508600525418,41.633539336570195,19.983106521899995,15.01771538015106,22.786186452353807,680.170566843347,188.692872149427,54.230987451824994,32.55764119219941,23.40939982143925,21.95449840010015,75.31827725061277,850.4851556611674,5272.89626414906,1155.8109999999942,252.2016999999978,231.99990000000253,99.70590000000084,96.0028999999995,91.00359999999637,56.76009999999951,77.05406666666629,0
