section_count_before,section_count_after,angle_max,section_max_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
17,3,12.661861917588194,161.25135658344087,66.9768382094775,27.51363298439521,6.429951653276784,417.03290000002016,195.99640000000363,139.0109666666734,1
6,3,16.08318432559441,33.015148038438355,24.15863533308824,29.410882339705484,3.876025893597808,351.9820999999938,51.97939999998198,117.3273666666646,1
51,14,31.580721010696706,274.0164228654918,48.77256253676057,26.625976351847285,92.56762924382272,1016.9889000000258,56.00470000001951,72.64206428571613,1
55,13,12.414292646085595,392.2562937672256,63.845651173074174,21.18962010041709,23.931016861572086,1341.5677999999898,63.99989999999525,103.1975230769223,1
50,14,44.69029610004117,171.97674261364529,48.917224350343474,35.107819996852825,33.722935358627474,1313.8279999999795,33.99899999999616,93.84485714285567,1
29,9,122.51191423105149,161.60754932861275,39.22006073849859,13.0,6.5320397836270425,1751.0532999999996,51.999400000000605,194.56147777777772,1
17,4,26.099242094313002,157.83535725559088,55.31913032990743,28.805106084596787,1.3353475401938963,612.0345000000088,97.99995000001218,153.0086250000022,1
2,2,8.027237510431947,13.038404810405298,12.560725391999934,12.560725391999934,0.8778955729143844,35.172400000010384,17.586200000005192,17.586200000005192,1
5,2,14.455882786903642,42.43819034784589,27.071445129282758,27.071445129282758,1.3834302694190366,431.0146999999997,215.50734999999986,215.50734999999986,1
10,5,96.581944655178,48.54894437575342,23.083062069075876,11.704699910719626,9.855934216869022,2155.945699999982,119.00740000000224,431.1891399999964,1
17,4,33.690067525979785,96.1041102138717,46.616191946395304,40.908326913195985,8.817729748595184,468.2521999999881,113.33874999999534,117.06304999999702,1
10,1,0.0,126.11502686040232,126.11502686040232,126.11502686040232,0.6678206738634599,148.26759999999194,148.26759999999194,148.26759999999194,1
23,6,162.25532837494308,185.0756602041446,50.71070298399729,11.449849899993271,6.2586409189896,893.0899999999965,47.999949999997625,148.84833333333276,1
17,5,23.344010961577496,145.6193668438371,37.51900368373593,10.63014581273465,11.320877869206752,45355.367,167.99820000000182,9071.0734,1
44,17,90.0,255.69122002915938,37.52004265781402,12.0,59.62294316022088,2694.2076000000234,30.994799999985844,158.48280000000136,1
38,13,172.9571870086307,146.972786596703,32.73966204017136,21.095023109728988,8.898474074528451,3007.035900000017,103.99830000003567,231.31045384615516,1
48,17,37.504142360270144,216.3007165961315,45.56703733064101,11.180339887498949,61.68155690855599,2915.2589000000153,44.0116000000271,171.48581764705972,1
37,12,137.48955292199918,180.8009955724802,37.165760102000014,10.723399819563308,34.72698360910854,959.0313000000315,72.51440000001458,79.91927500000263,1
48,5,52.49585763972986,1451.398291303941,296.96420591874664,10.63014581273465,12.848811659203793,550.0328999999911,91.99080000002868,110.00657999999821,1
70,12,49.63546342690264,638.7691288720832,79.46975791182454,15.885800084736475,13.657509834397517,4683.866900000023,145.5143499999831,390.32224166666856,1
19,8,33.690067525979785,98.08159868191383,24.340552522555598,10.908326913195985,4.599810584616092,2120.8704000000143,84.35144999998738,265.1088000000018,1
101,22,52.41463029097473,524.4435145942792,65.23293960164989,22.923659658795863,97.82531922598781,5652.365700000024,46.49780000001192,256.9257136363647,1
22,9,29.673082112077832,68.11754546370561,26.781066165156332,20.615528128088304,16.34189464340542,637.7526000000071,41.99989999999525,70.86140000000078,1
14,4,39.21099115482767,63.63961030678928,35.87114213030263,34.60740620084329,10.57335393427245,308.4135000000242,73.08910000001197,77.10337500000605,1
37,9,25.016893478100037,230.32585612562042,57.068964607432946,24.041630560342615,16.48593420883531,477.54750000004424,25.03019999997923,53.06083333333825,1
22,6,33.6900675259798,170.48460341039598,41.66279302702858,12.220079530698339,10.253527972570716,1740.659800000023,102.59320000000298,290.1099666666705,1
27,13,13.873702685485192,88.25531145489205,26.312504277482216,19.235384061671343,16.553191673587328,443.59110000001965,16.00010000000475,34.12239230769382,1
53,9,15.234336774512096,385.5191305240247,77.35681623690418,52.009614495783374,15.23939671800584,596.7345000000205,57.99710000003688,66.3038333333356,1
82,22,31.328692867804165,468.12498331108117,60.840647667512776,23.690800127191025,75.47901919393827,1893.7275999999838,50.49660000001313,86.07852727272653,1
45,9,87.27368900609375,237.0358622656074,75.33190749064944,17.88854381999832,11.373756972461855,4016.2135000000126,59.9721000000136,446.24594444444585,1
59,16,18.74975763031113,319.5559418943732,49.77988908142495,24.82461846610958,33.17709118212867,865.4418000000296,29.511049999971874,54.09011250000185,1
40,12,50.61220322932487,149.6562728387955,40.296943116773015,21.606167822981163,15.329256005440747,1025.1420999999973,70.06409999998868,85.42850833333311,1
63,13,161.40998855291488,245.66033460858105,60.36889942764781,23.259406699226016,44.73644884333833,2915.355900000024,55.98100000002887,224.258146153848,1
6,5,168.6900675259798,14.866068747318506,12.052429360337928,11.0,3.9890603830634133,514.1975000000093,108.16249999997672,102.83950000000186,1
73,16,15.12400730831056,428.08527187933015,70.47692064280393,26.55083196452012,69.10122774101295,798.6657000000123,31.996350000001257,49.91660625000077,1
3,3,23.198590513648202,10.770329614269007,7.751870329502526,8.48528137423857,2.23606797749979,239.20809999998892,92.00039999996079,79.73603333332964,1
4,2,15.708637829015741,21.02379604162864,13.6741756809827,13.6741756809827,0.47853661299100175,576.4753999999957,288.23769999999786,288.23769999999786,1
14,10,35.42577211490818,45.221676218380054,14.610568516756711,11.15685424949238,24.113234067575203,510.7946000000229,55.00800000000163,51.07946000000229,1
25,5,137.77916686407207,242.03305559365234,60.07731296691402,17.46424919657298,9.174960293246182,1765.267899999977,248.437900000019,353.0535799999954,1
52,13,32.47119229084848,235.2126697267815,55.93394188158903,23.430749027719962,51.38601293323891,421.51209999999264,19.99770000000717,32.42400769230713,1
47,8,10.86325300178561,252.0039682227246,80.00625533570687,32.33713278546923,7.062342028297741,536.3766000000178,62.257350000028964,67.04707500000222,1
39,4,29.3795984493881,430.09882585284976,135.1970924201586,50.02969900752498,4.073718827330619,643.9266999999527,131.5436500000069,160.98167499998817,1
65,12,13.427384564649623,416.19466599176883,78.47784238590296,26.779639955432177,42.10706648906622,616.8542000000016,33.7527500000142,51.4045166666668,1
101,16,68.15287094187008,668.6972409095165,92.97326694382403,45.307337946327195,41.67918860624039,2441.689399999974,55.5025499999756,152.60558749999836,1
115,28,22.473147599332382,362.579646422686,56.831006411770886,29.155266844311477,33.558984195390806,2784.330100000021,28.699649999995017,99.44036071428647,1
97,22,67.71902108703063,225.3619311241364,59.962307750029545,38.565212381460796,190.54991375702988,1776.2920000000158,35.00960000001942,80.74054545454618,1
36,15,160.6154843206422,134.18271125595876,27.928812501189793,11.704699910719626,15.725654730099258,2756.4324999999953,84.00209999998333,183.76216666666636,1
12,7,68.19859051364818,32.89376840679705,15.727892434644376,11.0,12.888660089357717,1075.0826000000234,83.9837000000407,153.5832285714319,1
19,5,10.545782470888986,195.8187937865005,51.12981885538784,19.4164878389476,4.552758577080692,563.585000000021,111.98670000000857,112.71700000000419,1
26,10,163.72613066530437,60.8276253029822,29.49163706332042,25.81286912455262,6.861330766953849,932.0860999999568,48.505650000006426,93.20860999999567,1
18,8,14.931417178137556,53.46026561849464,23.38183387660185,17.610945149926117,6.784987370230549,654.5930999999982,82.0010000000184,81.82413749999978,1
69,13,36.43085812016237,303.00660058817203,73.61622694556428,50.32891812864648,45.05240458746454,2382.536599999992,65.97979999997187,183.27204615384557,1
123,29,164.74488129694225,451.7277941415604,59.039533721306405,27.85677655436824,319.49236651784014,5080.995799999975,51.008199999982025,175.20675172413706,1
38,10,19.16286966889839,142.66744548074027,49.479272235775944,31.86387835038088,7.047800020997392,988.8176000000094,65.00099999998929,98.88176000000094,1
3,2,8.569141879837645,21.213203435596427,15.82675497225349,15.82675497225349,0.5542305608170943,103.99900000001071,51.999500000005355,51.999500000005355,1
33,11,141.70983680775697,108.25894882179486,38.51897949170277,19.235384061671343,20.682619379756204,557.3519000000088,17.005699999979697,50.668354545455344,1
56,15,22.750976342787638,115.24755962709145,43.07676141597301,31.622776601683793,18.969089841525467,1073.3302000000258,60.00359999999637,71.55534666666838,1
34,4,31.865977693603682,308.0795351853154,120.4981198593921,81.54814521293054,5.726977533704813,408.37669999996433,108.67459999999846,102.09417499999108,1
58,14,41.185925165709655,190.3943276465977,57.59064082873642,22.923659658795863,22.31616778065551,738.8172999999952,46.500050000002375,52.77266428571394,1
52,17,78.69006752597979,152.0690632574555,47.996225731476834,18.439088914585774,45.68910268969691,1061.9867000000086,48.022899999981746,62.46980588235345,1
23,11,35.42577211490818,53.16013544000805,23.84574647954582,27.294688127912362,20.93662089100846,777.2209000000148,35.99520000000484,70.6564454545468,1
32,7,13.361133362040752,92.02173656261873,60.34137962790071,66.70832032063167,43.681003742112345,219.97980000003008,24.00109999999404,31.42568571429001,1
51,11,22.24902365721237,322.95046059728725,66.70015669894808,27.85677655436824,7.00518155349265,462.49969999998575,36.0903999999864,42.04542727272598,1
112,15,154.84069808396833,909.4949147741289,161.66366974432182,20.223748416156685,501.3971203024623,1569.2275999999838,44.99660000001313,104.61517333333225,1
134,19,156.80140948635182,1274.2495830880227,131.700801586316,15.556349186104045,539.4297456203504,2465.209499999997,71.0060999999987,129.7478684210525,1
17,7,26.565051177077976,59.481089431852205,27.24263687107179,11.180339887498949,11.491048342375368,510.4883999999729,56.00399999995716,72.92691428571041,1
35,14,24.486680931716013,79.60527620704548,30.15563341858967,23.221934466291245,10.139558760982032,441.3747999999905,27.998150000028545,31.52677142857075,1
23,4,178.38646106711892,135.07405376311175,68.0255542978577,61.01408171415952,2.520772806206965,643.420999999973,104.52765000000363,160.85524999999325,1
92,17,167.28813930500502,923.6936721662653,109.23011381419533,21.540659228538015,76.83420301682625,2571.797599999991,43.992900000012014,151.28221176470535,1
52,8,131.05481377096245,944.7819854336766,129.64218230635694,11.109204038691674,6.343911140213857,595.319599999988,51.47959999999148,74.4149499999985,1
43,19,25.718377153216473,82.37718130647589,26.722416083026676,23.08679276123039,52.389808387283814,555.9990000000107,22.02019999996992,29.263105263158458,1
48,12,12.131321066632482,133.80956617521784,55.35850893793213,35.11404506910407,53.694065842536716,392.0954999999958,31.497850000014296,32.67462499999965,1
42,8,153.43494882292202,299.2824752637548,68.39038075971946,16.047511554864492,9.218882001172762,3344.5207999999984,207.75209999998333,418.0650999999998,1
52,9,69.03428815944258,349.8185243808567,71.09166531914042,24.041630560342615,20.6993080804481,1300.889199999976,108.25620000000345,144.54324444444177,1
66,16,21.929587750175354,941.8927752138244,94.03948509535753,23.18348196315009,17.475283343383357,779.1378999999724,36.533849999977974,48.69611874999828,1
120,24,179.22735707873582,729.1728190216637,74.50999269398571,21.093386622447824,121.81840897446831,5733.910000000033,82.84990000000107,238.91291666666802,1
52,16,156.80140948635182,205.50669088864237,45.06549362708291,23.31370849898476,85.92697160268064,1406.543799999985,41.9997999999905,87.90898749999906,1
46,6,11.309932474020227,342.6674773012461,100.07132753331183,46.26549190084312,14.903039563303052,1251.22980000003,165.97299999999814,208.53830000000502,1
47,18,29.538782259558097,148.94629904767692,31.18242386783038,11.40175425099138,6.986305926238964,1048.931500000006,19.01575000002049,58.27397222222256,1
77,26,60.25511870305777,250.00199999200007,47.609682495515166,24.010412149464315,209.15431961940814,880.1211999999941,25.484049999999115,33.85081538461516,1
17,8,28.300755766006375,73.97972695272672,22.655828745504433,10.908326913195985,12.315469117148272,586.0057999999844,55.99559999999474,73.25072499999806,1
105,13,178.17907119780892,632.1431799837756,124.05256634239586,42.20189569201838,113.17149288611871,1646.6614999999874,67.96850000001723,126.66626923076826,1
137,25,171.1814235061498,771.705902530232,80.62189443504633,12.206555615733702,265.94418878112987,7407.892400000012,74.99830000003567,296.31569600000046,1
57,16,24.54584402602963,305.0147537415199,45.762276806943625,24.923344445867883,91.66777676988347,6803.52979999996,74.01464999996824,425.2206124999975,1
30,12,100.98865109649398,98.71676655968832,29.22924952804914,11.40596209653065,31.566079708400856,1893.643299999996,55.991000000038184,157.80360833333302,1
106,18,144.36037628307335,878.2368700982669,102.23411842428708,33.529478251399766,153.9384816436249,4359.64160000009,56.00255000003381,242.2023111111161,1
19,5,16.29047188960271,67.11929677819934,40.87368450470842,43.01162633521314,8.045187896121426,654.7425000000512,115.88340000004973,130.94850000001026,1
49,7,31.42956561483852,348.3102065687998,112.88799516748671,51.62363799656123,4.665569806589766,458.0732999999309,61.99290000007022,65.43904285713299,1
72,22,91.01397872278531,163.41358572652396,43.769883225231155,24.55602454838011,124.12730524993192,1200.8352000000887,33.91600000002654,54.58341818182221,1
63,16,42.33699923393286,395.0923942573433,65.76490500263728,17.067971810589327,109.49938639524399,703.3856999999844,25.519600000057835,43.96160624999902,1
97,18,52.783559526465396,266.58769664033633,72.53571293447618,34.497347947921654,136.07976238476604,2723.208100000047,54.03100000001723,151.2893388888915,1
31,6,51.499346279654574,185.05404615949362,65.11980043235592,48.54185606121467,8.363973459812893,279.95409999997355,43.93914999999106,46.65901666666226,1
67,16,40.815083874881594,298.61011369342464,76.2950221536564,22.865805876735124,115.00217659802644,671.482999999891,40.00105000002077,41.96768749999319,1
104,25,52.27222185304309,201.44478151592807,53.42437360950702,26.248809496813376,123.24576335390114,1411.6641999999993,34.00190000003204,56.46656799999997,1
97,25,150.2551187030578,513.2065860840057,73.01002903024472,15.620499351813308,81.63399310670036,2532.8786000000546,20.005200000014156,101.31514400000218,1
136,34,109.98310652189998,288.0225685601738,57.26466709270674,26.616194939525197,133.09528084563945,3508.875,32.04739999998128,103.20220588235294,1
88,33,169.69515353123398,188.875620449014,37.472206424340165,14.142135623730951,45.540998532039715,2362.658800000092,40.01130000001285,71.595721212124,1
27,12,20.119633140818298,89.56003573022959,28.611181716010602,13.527547277904578,34.11997037815151,793.3582999999635,38.00139999995008,66.11319166666362,1
20,11,116.42504004778108,149.12075643584967,22.39668444288689,11.704699910719626,13.026158655507944,2328.1582000000635,76.03710000007413,211.65074545455124,1
22,9,90.0,67.62396025078685,25.892231591852674,18.027756377319946,53.13707971304103,1082.6504999999888,102.02040000003763,120.29449999999876,1
9,4,28.526006061810925,33.24154027718932,23.70546251100896,25.08927775792757,5.807340535537679,727.5555000000168,73.48965000000317,181.8888750000042,1
52,13,174.28940686250036,95.00526301210897,53.415061306569896,54.120236510939236,115.83236536074794,683.4006999999983,31.988699999987148,52.56928461538449,1
41,9,22.217086670210104,227.2003521124032,65.06998601801548,49.57822102496216,64.42488090449123,668.5814999999711,39.99990000005346,74.28683333333012,1
4,2,37.94769399215881,30.528675044947494,19.792030091542458,19.792030091542458,2.7574350900541735,4604.760699999984,2302.380349999992,2302.380349999992,1
34,16,56.309932474020215,125.67020331009256,23.322566902840997,10.556141983689486,38.3573822636646,968.5205000001006,48.5318500000285,60.532531250006286,1
7,3,11.55836790139923,36.138621999185304,24.417204628107054,20.024984394500787,2.4273903909514174,356.9604999999283,64.00219999998808,118.98683333330943,1
45,20,140.85601358542894,117.88553770501282,27.153932307847022,13.50087922574899,41.25999009947546,2147.7634000000544,62.9941000000108,107.38817000000272,1
46,20,61.50436138175502,149.45233353815524,26.916764268621574,12.407317850634978,67.42269650008988,1086.4292999999598,26.507199999992736,54.321464999997986,1
87,15,149.09778563492827,536.8537976022894,90.88222945475293,43.08131845707603,88.16380864657081,1329.1362000000663,28.00069999997504,88.60908000000443,1
67,12,124.38034472384487,246.75899173079793,81.5998641947779,38.748624289217695,141.1947735033744,738.234199999948,38.523950000002515,61.519516666662334,1
39,8,29.05460409907715,390.0,78.29631969316075,42.229712781882185,13.421973845631545,364.8791000000201,24.242900000012014,45.609887500002515,1
15,9,90.0,36.71511950137164,16.259482819376235,21.18962010041709,2.9240760196302653,534.6869000000879,39.11569999996573,59.40965555556532,1
25,10,159.8293465881496,73.57309290766564,28.99007361744504,27.0194720400335,26.77590916749426,2910.4135999999708,86.99924999999348,291.0413599999971,1
26,17,146.88865803962798,66.40783086353596,15.466525115272091,10.770329614269007,17.525270730776715,2726.9378000000725,94.00260000000708,160.4081058823572,1
33,10,91.24536426676835,140.73023839957068,39.69069097443755,14.585526732114817,31.8209546883084,828.4172000000253,82.00065000000177,82.84172000000254,1
25,6,31.263731694377427,172.19175357722565,47.98070839124909,10.532979877628005,5.106550472829869,1652.627000000095,139.86350000009406,275.43783333334915,1
20,6,92.41950921665634,92.00543462209176,41.76805293938825,29.304271080424364,3.6517689987065474,1126.4444000000367,71.47580000007292,187.74073333333945,1
34,7,14.264512298079884,212.0471645648675,67.04105979225768,49.658836071740545,16.185442926859512,1303.9266000000061,22.99800000002142,186.27522857142944,1
48,12,20.77225468204584,356.384623686264,58.36713387712252,13.76313487379424,15.715098451503632,683.2906999998959,45.02849999995669,56.94089166665799,1
80,13,52.15928954982442,511.0156553374857,91.63062698408159,23.600847442411894,41.34486780528417,1874.551000000094,51.993900000001304,144.196230769238,1
26,10,48.81407483429036,89.87213138676528,29.808082775440603,16.677572580506766,22.19703468422737,1535.777299999958,62.99605000001611,153.5777299999958,1
48,11,84.28940686250037,199.85995096566995,56.7694809038287,39.20459156782532,26.536331741919533,1124.0675000000047,52.09580000001006,102.18795454545497,1
52,7,129.40066066347944,338.28981657744293,104.70156378486854,10.816653826391969,25.37635501653907,5000.585199999972,102.00299999990966,714.3693142857103,1
52,13,113.07041224982466,319.25068519895143,73.98805375835786,38.8329756778952,28.228673453900093,954.3497999999672,39.9989999999525,73.41152307692056,1
91,20,107.71579270637693,279.5800422061632,65.5814103287837,24.461336927166517,69.63838732069308,2391.4390999999596,41.010549999948125,119.57195499999798,1
33,4,26.847294113348852,327.33163611236847,100.59158806274097,32.109031156101715,6.407806835567108,360.54669999994803,82.27250000002095,90.13667499998701,1
63,17,32.00538320808351,180.29420401111068,53.870917874731234,33.734255586866,93.24566599712237,758.8525999999838,36.960800000000745,44.638388235293164,1
96,20,151.3895403340348,432.500867051154,66.34631366001639,36.54144432019318,166.73440615181335,3883.2847000000766,41.49905000004219,194.16423500000383,1
50,9,85.91438322002512,458.68071683906663,99.00860195302685,22.0,11.391142060336824,557.296500000055,68.00250000006054,61.921833333339436,1
31,10,172.6490420541716,128.3199127181748,32.86364979252012,11.961638026117456,9.135771064995295,2420.713400000008,120.16379999998026,242.0713400000008,1
117,23,71.56505117707799,603.9312874822764,71.31949259872674,17.029386365926403,37.18288429864131,4475.6875999999465,56.00219999998808,194.59511304347595,1
37,8,179.1449026037333,196.23710148695125,71.20004423438732,16.295687175704234,32.40448696369279,6075.735500000068,140.9115500000189,759.4669375000085,1
55,13,157.38013505195957,259.6959760951255,54.16877408596268,28.653097563788805,167.51311479508624,5727.383299999987,37.52520000003278,440.5679461538451,1
4,1,0.0,44.40720662234904,44.40720662234904,44.40720662234904,0.450377349111045,179.00109999999404,179.00109999999404,179.00109999999404,1
72,12,33.690067525979785,479.3537316012049,103.06680820551651,25.947204759694113,83.42630428543707,1119.2528999999631,40.5017499999376,93.27107499999693,1
99,27,66.5139061957519,1017.1037311896953,76.96450633168818,31.38470965295043,65.61623132055509,2332.036599999992,32.007100000046194,86.37172592592563,1
18,8,75.90221436507174,49.193495504995376,25.054402281662313,22.465856099730654,12.740295173523768,578.2066000000341,62.67755000008037,72.27582500000426,1
108,30,171.56309586859405,356.9677856613955,51.62414683411091,17.51189802081432,331.0045114841888,4221.089199999929,32.5112000000081,140.702973333331,1
46,18,84.89783474764182,118.06777714516353,32.13728189169476,12.35015430004795,77.22179281858695,1521.0431999999564,48.00890000007348,84.50239999999758,1
31,7,11.504815326258814,272.90474528670256,55.22651747530612,12.36931687685298,0.9411449590743369,248.02929999993648,4.000100000062957,35.43275714284807,1
62,18,158.96248897457818,280.8629559055448,41.657038230019765,22.01189802081432,134.34258132075223,2587.59719999996,59.99859999999171,143.7553999999978,1
67,9,16.98861439743423,626.6258851978587,113.48115635227406,20.591260281974,77.73906180634117,705.0243999999948,50.00150000001304,78.33604444444387,1
2,2,106.92751306414705,5.830951894845301,4.97702876023148,4.97702876023148,3.7811767080232177,2543.544600000023,1271.7723000000115,1271.7723000000115,1
81,27,174.40066066347947,372.3251267373718,41.89915414764003,21.95449840010015,80.97200187143457,2976.8562000000384,43.96849999995902,110.25393333333476,1
61,13,142.72661761909723,183.92661580097646,59.5322945947573,23.021728866442675,56.03095249925115,2898.5104000000283,91.99989999993704,222.96233846154064,1
48,8,24.486680931716013,395.0,84.44011427642967,12.176905275696573,6.755087322553636,3596.183600000106,70.50459999998566,449.5229500000132,1
55,10,31.446235902268345,326.3816784073518,69.40652950564737,40.54557012640625,70.65246659272654,576.6633999999613,44.00024999998277,57.666339999996126,1
139,45,171.32682595212023,329.07749847110483,40.155822585367886,12.165525060596439,70.7351396666686,5247.698800000013,51.00300000002608,116.61552888888917,1
7,1,0.0,81.61494961096282,81.61494961096282,81.61494961096282,0.7841700608169374,180.4660000000149,180.4660000000149,180.4660000000149,1
40,6,174.89783474764187,351.5920931989228,84.12193359758955,15.932676361998997,6.781468704903157,896.8658999999752,106.77804999996442,149.47764999999586,1
3,2,48.81407483429036,16.0,13.315072906367325,13.315072906367325,3.4494665618833635,6292.888299999991,3146.4441499999957,3146.4441499999957,1
61,9,76.7151335150978,485.7417009069738,130.1578801547256,96.54014708917737,63.8537266291997,831.0975000000326,57.99890000000596,92.34416666667029,1
49,14,48.90854429445945,982.1715736061597,107.68850222826825,12.66507126408775,15.177594089096312,580.7066000000341,33.990649999992456,41.479042857145295,1
11,4,14.763248724551332,54.037024344425184,33.42894140956177,32.190841376521774,7.364790587788683,331.4638000000268,49.05890000000363,82.8659500000067,1
66,11,44.1285416107383,210.2974084481309,75.08437929041165,42.20189569201838,21.004707473649795,1415.0592999999644,104.63610000000335,128.6417545454513,1
88,25,167.71904559490065,159.8155186457185,44.34166976312083,25.059928172283335,59.10201536437075,1985.9596000000602,40.07339999999385,79.4383840000024,1
18,7,72.25532837494306,130.0,28.39922743688572,10.295630140987,14.682165624422744,3561.823100000038,62.97389999998268,508.83187142857685,1
208,29,152.74467162505695,839.0858120597678,121.44080503672315,41.773197148410844,188.61368322930394,4690.323500000057,56.07469999999739,161.73529310345023,1
74,23,28.495638618244975,174.0,39.53238518986417,21.18962010041709,168.1936003391079,1425.6803999999538,34.9993999999715,61.98610434782408,1
54,11,179.2559407971115,462.1709640382009,62.49174029354099,11.045361017187261,19.26415596505872,2183.2243000000017,41.07070000004023,198.47493636363652,1
111,18,114.44395478041653,1616.225541191575,183.2976102224767,18.668481316608677,34.63849712556095,1983.4222999999765,46.011599999968894,110.19012777777647,1
62,7,90.0,1560.0157050491512,235.5089692402135,14.317821063276353,22.782915615858418,755.3216999999713,113.63219999999274,107.9030999999959,1
