Date,X,Y,T,Marker,Condition
2023-10-10 22:07:47.469011,524,221,730.0032,start,0
2023-10-10 22:07:47.617068,524,176,878.0605,normal,0
2023-10-10 22:07:47.791704,510,122,1052.6963,normal,0
2023-10-10 22:07:48.000447,501,117,1261.4397,normal,0
2023-10-10 22:07:48.290118,475,117,1551.1106,stop,0
2023-10-10 22:07:48.476114,475,118,1736.098,start,0
2023-10-10 22:07:48.521052,484,139,1782.0439,normal,0
2023-10-10 22:07:48.585053,558,227,1846.0455,normal,0
2023-10-10 22:07:48.600063,583,248,1861.0549,normal,0
2023-10-10 22:07:48.672956,778,327,1933.9486,normal,0
2023-10-10 22:07:48.716973,841,341,1977.965,normal,0
2023-10-10 22:07:48.877182,844,341,2138.1745,stop,0
2023-10-10 22:08:15.115894,838,342,28376.8863,start,0
2023-10-10 22:08:15.159872,831,340,28420.8641,normal,0
2023-10-10 22:08:15.386930,825,340,28647.9226,stop,0
2023-10-10 22:08:15.996827,826,340,29257.8189,start,0
2023-10-10 22:08:16.124451,820,337,29385.4438,normal,0
2023-10-10 22:08:16.140464,809,337,29401.456,normal,0
2023-10-10 22:08:16.272493,483,378,29533.4858,normal,0
2023-10-10 22:08:16.284497,469,378,29545.4895,normal,0
2023-10-10 22:08:16.469533,454,380,29730.5252,stop,0
2023-10-10 22:08:16.511547,454,379,29772.5393,start,0
2023-10-10 22:08:16.844310,439,377,30105.3028,normal,0
2023-10-10 22:08:16.908325,384,419,30169.3172,normal,0
2023-10-10 22:08:16.964329,342,474,30225.3211,normal,0
2023-10-10 22:08:17.004346,326,502,30265.3387,normal,0
2023-10-10 22:08:17.181397,326,506,30442.3896,stop,0
2023-10-10 22:08:17.248392,326,505,30509.3846,start,0
2023-10-10 22:08:17.371428,317,497,30632.4208,normal,0
2023-10-10 22:08:17.569485,315,497,30830.4769,stop,0
2023-10-10 22:08:19.940983,316,497,33201.9749,start,0
2023-10-10 22:08:20.080994,995,431,33341.9859,normal,0
2023-10-10 22:08:20.140436,1161,399,33401.4281,normal,0
2023-10-10 22:08:20.176035,1196,397,33437.027,normal,0
2023-10-10 22:08:20.342030,1200,396,33603.0219,stop,0
2023-10-10 22:08:20.408038,1200,395,33668.0341,start,0
2023-10-10 22:08:20.710062,1201,385,33971.0539,stop,0
2023-10-10 22:08:20.872049,1200,385,34133.0416,start,0
2023-10-10 22:08:21.009015,811,791,34268.9994,normal,0
2023-10-10 22:08:21.041014,787,833,34302.0067,normal,0
2023-10-10 22:08:21.069041,779,855,34329.0277,normal,0
2023-10-10 22:08:21.100009,773,864,34361.0018,normal,0
2023-10-10 22:08:21.283064,771,864,34544.0562,stop,0
2023-10-10 22:08:21.289000,771,863,34549.9919,start,0
2023-10-10 22:08:21.325009,764,858,34586.0012,normal,0
2023-10-10 22:08:21.349011,754,857,34610.0037,normal,0
2023-10-10 22:08:21.388998,748,868,34649.0123,normal,0
2023-10-10 22:08:21.537064,726,994,34797.0446,normal,0
2023-10-10 22:08:21.874062,706,1056,35135.0548,stop,0
2023-10-10 22:08:23.325050,704,1054,36585.0452,start,0
2023-10-10 22:08:23.633138,609,1052,36894.1299,normal,0
2023-10-10 22:08:23.921850,583,1055,37182.842,stop,0
2023-10-10 22:08:24.672592,583,1056,37933.5846,start,0
2023-10-10 22:08:24.919558,598,1048,38180.5507,normal,0
2023-10-10 22:08:24.943557,601,1038,38204.5493,normal,0
2023-10-10 22:08:24.967554,601,1026,38228.546,normal,0
2023-10-10 22:08:25.031227,593,1005,38292.2198,normal,0
2023-10-10 22:08:25.072230,595,994,38333.2222,normal,0
2023-10-10 22:08:25.175440,692,755,38436.4327,normal,0
2023-10-10 22:08:25.247464,711,644,38508.4561,normal,0
2023-10-10 22:08:25.482521,710,642,38743.5136,stop,0
2023-10-10 22:08:25.588540,710,641,38849.5321,start,0
2023-10-10 22:08:25.871516,709,633,39132.5083,stop,0
2023-10-10 22:08:25.931535,709,632,39192.527,start,0
2023-10-10 22:08:26.013002,648,506,39273.9944,normal,0
2023-10-10 22:08:26.084286,573,136,39345.2779,normal,0
2023-10-10 22:08:26.192233,536,57,39453.2249,normal,0
2023-10-10 22:08:26.285027,480,3,39546.0196,normal,0
2023-10-10 22:08:26.301032,468,0,39562.0246,normal,0
2023-10-10 22:08:26.878637,428,0,40139.6297,stop,0
2023-10-10 22:08:27.375852,428,1,40636.8439,start,0
2023-10-10 22:08:27.660290,754,563,40921.2819,normal,0
2023-10-10 22:08:27.708444,764,594,40969.4365,normal,0
2023-10-10 22:08:28.101640,766,639,41362.6325,stop,0
2023-10-10 22:08:28.636078,766,638,41897.0705,start,0
2023-10-10 22:08:28.673074,776,630,41933.058,normal,0
2023-10-10 22:08:28.776597,1024,464,42037.5898,normal,0
2023-10-10 22:08:28.812597,1101,370,42073.5897,normal,0
2023-10-10 22:08:28.816598,1107,358,42077.5904,normal,0
2023-10-10 22:08:28.896390,1201,201,42157.3826,normal,0
2023-10-10 22:08:28.967352,1220,134,42228.3447,normal,0
2023-10-10 22:08:29.263387,1220,45,42524.3796,normal,0
2023-10-10 22:08:29.307657,1216,35,42568.6494,normal,0
2023-10-10 22:08:29.463995,1214,25,42724.9869,normal,0
2023-10-10 22:08:29.699979,1216,20,42960.9711,stop,0
2023-10-10 22:08:30.207140,1215,21,43468.1323,start,0
2023-10-10 22:08:30.655590,861,413,43916.5824,normal,0
2023-10-10 22:08:30.728460,845,455,43989.4523,normal,0
2023-10-10 22:08:30.816315,841,497,44077.3075,normal,0
