Date,X,Y,T,Marker,Condition
2023-10-23 20:12:05.412839,847,902,0.0,start,0
2023-10-23 20:12:05.421824,845,981,7.994,normal,0
2023-10-23 20:12:05.429854,833,1013,17.015,normal,0
2023-10-23 20:12:05.437830,819,1033,24.9911,normal,0
2023-10-23 20:12:05.445839,807,1045,33.0,normal,0
2023-10-23 20:12:05.485841,781,1063,73.0025,normal,0
2023-10-23 20:12:05.569502,749,1062,156.6632,normal,0
2023-10-23 20:12:05.677145,641,1032,264.3063,normal,0
2023-10-23 20:12:05.712222,602,1031,299.3834,normal,0
2023-10-23 20:12:05.749256,592,1032,336.4171,normal,0
2023-10-23 20:12:06.034082,579,1042,621.2435,stop,0
2023-10-23 20:12:06.196252,579,1041,783.4137,start,0
2023-10-23 20:12:06.229230,587,1026,816.3916,normal,0
2023-10-23 20:12:06.349292,933,662,936.4537,normal,0
2023-10-23 20:12:06.385429,991,616,972.5901,normal,0
2023-10-23 20:12:06.420132,1002,597,1007.2931,normal,0
2023-10-23 20:12:06.802332,1003,594,1389.4934,stop,0
2023-10-23 20:12:09.848125,1003,593,4435.2867,start,0
2023-10-23 20:12:09.897608,992,593,4484.7688,normal,0
2023-10-23 20:12:10.080752,982,594,4667.9128,normal,0
2023-10-23 20:12:10.225699,852,617,4812.8606,normal,0
2023-10-23 20:12:10.233701,835,617,4820.8622,normal,0
2023-10-23 20:12:10.241804,818,619,4828.965,normal,0
2023-10-23 20:12:10.293852,751,619,4881.0133,normal,0
2023-10-23 20:12:10.489990,742,617,5077.1508,stop,0
2023-10-23 20:12:10.712954,742,616,5300.1156,start,0
2023-10-23 20:12:10.899965,742,614,5487.1261,stop,0
2023-10-23 20:12:10.944976,742,615,5531.1515,start,0
2023-10-23 20:12:11.209943,741,603,5797.1038,normal,0
2023-10-23 20:12:11.394418,738,598,5981.5793,stop,0
2023-10-23 20:12:11.409440,737,598,5996.6016,start,0
2023-10-23 20:12:11.652613,736,594,6239.7743,normal,0
2023-10-23 20:12:11.835488,736,593,6422.6494,stop,0
2023-10-23 20:12:11.892513,736,592,6479.6741,start,0
2023-10-23 20:12:11.941152,761,587,6528.3133,normal,0
2023-10-23 20:12:12.072208,957,584,6659.3695,normal,0
2023-10-23 20:12:12.157713,954,573,6744.8741,normal,0
2023-10-23 20:12:12.193295,926,551,6780.4561,normal,0
2023-10-23 20:12:12.241574,902,525,6828.7355,normal,0
2023-10-23 20:12:12.401892,892,521,6989.0531,normal,0
2023-10-23 20:12:12.532949,861,527,7119.1234,normal,0
2023-10-23 20:12:12.695609,860,527,7282.77,stop,0
2023-10-23 20:12:12.881636,860,526,7468.7973,start,0
2023-10-23 20:12:12.969426,859,472,7556.5873,normal,0
2023-10-23 20:12:13.049099,792,201,7636.2598,normal,0
2023-10-23 20:12:13.153269,754,102,7740.4306,normal,0
2023-10-23 20:12:13.185839,740,84,7773.0005,normal,0
2023-10-23 20:12:13.220915,723,68,7808.0761,normal,0
2023-10-23 20:12:13.297333,711,50,7884.494,normal,0
2023-10-23 20:12:13.417756,663,25,8004.9175,normal,0
2023-10-23 20:12:14.107309,642,3,8694.4699,stop,0
2023-10-23 20:12:14.276332,641,3,8863.4935,start,0
2023-10-23 20:12:14.484378,631,28,9071.5391,normal,0
2023-10-23 20:12:14.549393,631,53,9136.5542,normal,0
2023-10-23 20:12:14.757270,960,601,9344.4316,normal,0
2023-10-23 20:12:14.773273,981,625,9360.4342,normal,0
2023-10-23 20:12:14.781275,990,631,9368.4362,normal,0
2023-10-23 20:12:14.793277,997,639,9380.4383,normal,0
2023-10-23 20:12:14.856259,1016,650,9443.42,normal,0
2023-10-23 20:12:14.884049,1026,652,9471.2106,normal,0
2023-10-23 20:12:14.932013,1037,652,9519.1746,normal,0
2023-10-23 20:12:15.082532,1037,652,9669.6935,stop,0
2023-10-23 20:12:15.129528,1036,652,9716.6895,start,0
2023-10-23 20:12:15.305397,896,614,9892.5579,normal,0
2023-10-23 20:12:15.493899,894,614,10081.0601,stop,0
2023-10-23 20:12:16.117853,893,614,10705.014,start,0
2023-10-23 20:12:16.141851,888,606,10729.0118,normal,0
2023-10-23 20:12:16.245312,738,460,10832.4736,normal,0
2023-10-23 20:12:16.273454,682,347,10860.615,normal,0
2023-10-23 20:12:16.321441,625,162,10908.6026,normal,0
2023-10-23 20:12:16.425398,606,28,11012.5591,normal,0
2023-10-23 20:12:16.464123,599,6,11051.2846,normal,0
2023-10-23 20:12:16.653894,590,1,11240.0661,normal,0
2023-10-23 20:12:16.725300,577,19,11312.4611,normal,0
2023-10-23 20:12:17.172843,610,18,11760.0044,normal,0
2023-10-23 20:12:17.268034,620,15,11855.1954,normal,0
2023-10-23 20:12:17.522548,630,15,12109.7095,stop,0
2023-10-23 20:12:17.672023,629,15,12259.184,start,0
2023-10-23 20:12:17.760924,626,24,12348.0848,normal,0
2023-10-23 20:12:17.776448,627,34,12363.6097,normal,0
2023-10-23 20:12:17.865075,1176,376,12452.236,normal,0
2023-10-23 20:12:17.941578,1860,563,12528.739,normal,0
2023-10-23 20:12:17.957580,1910,568,12544.7414,normal,0
2023-10-23 20:12:17.969160,1919,573,12556.3208,normal,0
2023-10-23 20:12:18.196915,1918,641,12783.0914,normal,0
2023-10-23 20:12:18.313943,1876,649,12900.1108,normal,0
2023-10-23 20:12:18.349965,1865,649,12936.1258,normal,0
2023-10-23 20:12:18.387959,1855,645,12975.1205,normal,0
2023-10-23 20:12:18.647395,1842,631,13234.5564,stop,0
2023-10-23 20:12:19.884884,1841,631,14472.0451,start,0
2023-10-23 20:12:19.897887,1838,631,14485.0481,normal,0
2023-10-23 20:12:20.149229,703,521,14736.3906,normal,0
2023-10-23 20:12:20.289262,682,523,14876.4231,normal,0
2023-10-23 20:12:20.528815,628,519,15115.9767,normal,0
2023-10-23 20:12:20.789877,640,516,15377.0385,normal,0
2023-10-23 20:12:21.026599,766,524,15613.7606,stop,0
2023-10-23 20:12:26.729730,765,527,21316.8911,start,0
2023-10-23 20:12:26.757935,756,530,21345.0962,normal,0
2023-10-23 20:12:26.784934,729,532,21372.0951,normal,0
2023-10-23 20:12:26.912867,577,532,21500.0286,normal,0
2023-10-23 20:12:27.198001,577,521,21785.1622,normal,0
2023-10-23 20:12:27.224300,587,514,21811.4612,normal,0
2023-10-23 20:12:27.237398,597,510,21824.5597,normal,0
2023-10-23 20:12:27.368866,715,511,21956.0274,normal,0
2023-10-23 20:12:27.726636,718,512,22313.7971,stop,0
2023-10-23 20:12:27.729636,718,511,22316.7977,start,0
2023-10-23 20:12:27.749109,722,489,22336.2705,normal,0
2023-10-23 20:12:27.773115,722,427,22360.2761,normal,0
2023-10-23 20:12:27.873461,614,148,22460.6225,normal,0
2023-10-23 20:12:27.929491,613,115,22516.652,normal,0
2023-10-23 20:12:27.968439,616,105,22555.6007,normal,0
2023-10-23 20:12:28.016184,622,96,22603.345,normal,0
2023-10-23 20:12:28.097205,627,76,22684.3661,normal,0
2023-10-23 20:12:28.296292,625,34,22883.4531,normal,0
2023-10-23 20:12:28.468635,630,25,23055.7964,normal,0
2023-10-23 20:12:28.782032,635,19,23369.1933,stop,0
2023-10-23 20:12:31.044921,632,23,25632.0823,start,0
2023-10-23 20:12:31.220379,1595,128,25807.5401,normal,0
2023-10-23 20:12:31.349175,1624,114,25936.3364,normal,0
2023-10-23 20:12:31.413653,1642,97,26000.8146,normal,0
2023-10-23 20:12:31.505116,1721,78,26092.277,normal,0
2023-10-23 20:12:31.541128,1745,78,26128.2895,normal,0
2023-10-23 20:12:31.829135,1738,69,26416.2964,normal,0
2023-10-23 20:12:31.924157,1728,67,26511.3185,normal,0
2023-10-23 20:12:32.180740,1718,68,26767.9008,normal,0
2023-10-23 20:12:32.273485,1681,97,26860.6465,normal,0
2023-10-23 20:12:32.460096,1481,334,27047.2569,normal,0
2023-10-23 20:12:32.496092,1476,343,27083.2531,normal,0
2023-10-23 20:12:32.576869,1470,363,27164.0304,normal,0
2023-10-23 20:12:32.769619,1471,384,27356.7799,normal,0
2023-10-23 20:12:32.892348,1482,415,27479.5096,normal,0
2023-10-23 20:12:32.980919,1493,433,27567.0941,normal,0
2023-10-23 20:12:33.097003,1496,443,27684.1647,normal,0
2023-10-23 20:12:33.438559,1500,447,28025.7198,stop,0
2023-10-23 20:12:34.012384,1501,449,28599.545,start,0
2023-10-23 20:12:34.053379,1471,451,28640.54,normal,0
2023-10-23 20:12:34.957177,974,386,29544.3385,normal,0
2023-10-23 20:12:35.009210,875,349,29596.3708,normal,0
2023-10-23 20:12:35.140646,583,186,29727.8068,normal,0
2023-10-23 20:12:35.192656,563,178,29779.8172,normal,0
2023-10-23 20:12:35.317168,543,152,29904.3296,normal,0
2023-10-23 20:12:35.424688,541,142,30011.849,normal,0
2023-10-23 20:12:35.480323,542,132,30067.4843,normal,0
2023-10-23 20:12:35.761492,590,15,30348.6535,normal,0
2023-10-23 20:12:35.793655,591,4,30380.816,normal,0
2023-10-23 20:12:35.975303,593,0,30562.4645,stop,0
2023-10-23 20:12:36.589962,588,1,31176.1289,start,0
2023-10-23 20:12:36.608979,589,17,31196.1403,normal,0
2023-10-23 20:12:36.669886,663,195,31257.0471,normal,0
2023-10-23 20:12:36.821795,931,655,31408.956,normal,0
2023-10-23 20:12:36.840798,932,665,31426.9603,normal,0
2023-10-23 20:12:36.869804,931,676,31456.9652,normal,0
2023-10-23 20:12:36.892802,928,687,31479.9635,normal,0
2023-10-23 20:12:36.917815,923,696,31504.9761,normal,0
2023-10-23 20:12:36.981879,909,712,31569.0399,normal,0
2023-10-23 20:12:37.013893,899,718,31601.0544,normal,0
2023-10-23 20:12:37.073195,838,728,31660.3558,normal,0
2023-10-23 20:12:37.193169,343,685,31780.3306,normal,0
2023-10-23 20:12:37.221189,278,696,31808.3498,normal,0
2023-10-23 20:12:37.253300,232,724,31840.4613,normal,0
2023-10-23 20:12:37.293185,207,752,31880.3466,normal,0
2023-10-23 20:12:37.309213,202,763,31896.3744,normal,0
2023-10-23 20:12:37.337352,202,788,31924.5132,normal,0
2023-10-23 20:12:37.361827,219,829,31948.9885,normal,0
2023-10-23 20:12:37.401617,272,888,31988.7783,normal,0
2023-10-23 20:12:37.433612,314,912,32020.773,normal,0
2023-10-23 20:12:37.561889,644,993,32149.0503,normal,0
2023-10-23 20:12:37.665188,850,1001,32252.3489,normal,0
2023-10-23 20:12:37.725126,880,1014,32312.2869,normal,0
2023-10-23 20:12:37.741129,890,1015,32328.2906,normal,0
2023-10-23 20:12:37.769525,900,1011,32356.6862,normal,0
2023-10-23 20:12:37.784517,902,1001,32371.6779,normal,0
2023-10-23 20:12:37.829538,900,962,32416.6997,normal,0
2023-10-23 20:12:37.877549,866,887,32464.7104,normal,0
2023-10-23 20:12:37.893536,851,868,32480.697,normal,0
2023-10-23 20:12:38.096349,658,736,32683.5103,normal,0
2023-10-23 20:12:38.370401,657,726,32956.5795,normal,0
2023-10-23 20:12:38.754551,668,716,33341.7122,stop,0
2023-10-23 20:12:46.766067,668,715,41353.228,start,0
2023-10-23 20:12:47.044435,675,668,41631.596,normal,0
2023-10-23 20:12:47.132473,680,659,41719.6344,normal,0
2023-10-23 20:12:47.315627,680,657,41902.7887,stop,0
2023-10-23 20:12:47.900574,681,660,42487.7348,start,0
2023-10-23 20:12:48.013835,690,661,42600.9963,normal,0
2023-10-23 20:12:48.214883,693,663,42802.0439,stop,0
2023-10-23 20:12:49.340537,684,662,43927.6987,start,0
2023-10-23 20:12:49.509213,643,647,44096.3742,normal,0
2023-10-23 20:12:49.521221,630,638,44108.3824,normal,0
2023-10-23 20:12:49.545120,613,616,44132.2817,normal,0
2023-10-23 20:12:49.557123,609,605,44144.2844,normal,0
2023-10-23 20:12:49.681140,646,136,44268.3011,normal,0
2023-10-23 20:12:49.689136,649,126,44276.2973,normal,0
2023-10-23 20:12:49.737267,651,81,44324.4286,normal,0
2023-10-23 20:12:49.789279,640,47,44376.4405,normal,0
2023-10-23 20:12:49.853706,610,12,44440.8671,normal,0
2023-10-23 20:12:49.908717,592,0,44495.878,normal,0
2023-10-23 20:12:50.124074,570,0,44711.2355,normal,0
2023-10-23 20:12:50.274322,570,0,44861.4837,stop,0
2023-10-23 20:12:50.525143,569,0,45112.3044,start,0
2023-10-23 20:12:51.026876,539,0,45614.0375,stop,0
2023-10-23 20:12:51.501117,539,1,46088.2782,start,0
2023-10-23 20:12:51.753468,905,699,46340.6291,normal,0
2023-10-23 20:12:52.025625,910,690,46612.7863,normal,0
2023-10-23 20:12:52.064672,912,680,46651.8332,normal,0
2023-10-23 20:12:52.558896,912,672,47146.0575,stop,0
2023-10-23 20:12:52.593890,912,671,47180.065,start,0
2023-10-23 20:12:52.608785,913,670,47195.9462,normal,0
2023-10-23 20:12:52.795408,914,668,47382.569,stop,0
2023-10-23 20:12:54.376670,913,668,48963.8317,start,0
2023-10-23 20:12:54.397676,901,668,48984.8371,normal,0
2023-10-23 20:12:54.437546,822,694,49024.7072,normal,0
2023-10-23 20:12:54.462036,787,715,49048.1915,normal,0
2023-10-23 20:12:54.581530,725,765,49168.6915,normal,0
2023-10-23 20:12:54.620874,713,765,49208.0349,normal,0
2023-10-23 20:12:54.836922,682,762,49424.0835,normal,0
2023-10-23 20:12:55.555187,1123,789,50142.348,stop,0
2023-10-23 20:12:55.556194,1122,790,50143.355,start,0
