Date,X,Y,T,Marker,Condition
2023-10-24 12:27:34.877220,842,594,0.0,start,1
2023-10-24 12:27:34.925222,865,592,48.0024,normal,1
2023-10-24 12:27:34.961230,886,582,84.0105,normal,1
2023-10-24 12:27:34.977234,894,574,100.014,normal,1
2023-10-24 12:27:35.009242,908,554,132.0217,normal,1
2023-10-24 12:27:35.077257,931,473,200.0369,normal,1
2023-10-24 12:27:35.097261,930,450,220.0412,normal,1
2023-10-24 12:27:35.121288,903,410,244.0686,normal,1
2023-10-24 12:27:35.173755,754,283,296.5347,normal,1
2023-10-24 12:27:35.213764,635,227,336.5441,normal,1
2023-10-24 12:27:35.229788,610,222,352.5685,normal,1
2023-10-24 12:27:35.257863,586,222,380.6429,normal,1
2023-10-24 12:27:35.424430,565,227,547.2102,normal,1
2023-10-24 12:27:35.505872,558,218,628.6522,normal,1
2023-10-24 12:27:35.705800,558,230,828.5805,normal,1
2023-10-24 12:27:35.929877,631,912,1051.6718,normal,1
2023-10-24 12:27:36.041182,610,975,1163.9624,normal,1
2023-10-24 12:27:36.088715,593,1003,1211.4956,normal,1
2023-10-24 12:27:36.105726,589,1014,1228.5064,normal,1
2023-10-24 12:27:36.185661,587,1048,1308.4412,normal,1
2023-10-24 12:27:36.577238,584,1038,1700.0177,normal,1
2023-10-24 12:27:36.652359,588,1028,1775.1395,normal,1
2023-10-24 12:27:36.760498,589,1007,1883.2778,normal,1
2023-10-24 12:27:36.885905,886,43,2007.6883,normal,1
2023-10-24 12:27:36.888907,890,5,2011.6872,normal,1
2023-10-24 12:27:36.972481,881,0,2095.2607,normal,1
2023-10-24 12:27:37.113359,833,0,2236.1393,normal,1
2023-10-24 12:27:37.161417,740,11,2284.1968,normal,1
2023-10-24 12:27:37.165405,726,11,2288.1851,normal,1
2023-10-24 12:27:37.173400,701,14,2296.18,normal,1
2023-10-24 12:27:37.177420,688,14,2300.2003,normal,1
2023-10-24 12:27:37.181421,674,15,2304.2011,normal,1
2023-10-24 12:27:37.185422,661,15,2308.2022,normal,1
2023-10-24 12:27:37.193404,636,18,2316.1843,normal,1
2023-10-24 12:27:37.197412,623,18,2320.1924,normal,1
2023-10-24 12:27:37.205417,597,20,2328.1969,normal,1
2023-10-24 12:27:37.209427,586,20,2332.2073,normal,1
2023-10-24 12:27:37.233166,531,25,2355.9466,normal,1
2023-10-24 12:27:37.240153,519,25,2362.9329,normal,1
2023-10-24 12:27:37.272250,496,28,2395.0304,normal,1
2023-10-24 12:27:37.550328,490,30,2673.1079,stop,1
2023-10-24 12:27:37.700367,491,30,2823.147,start,1
2023-10-24 12:27:37.749364,506,29,2872.144,normal,1
2023-10-24 12:27:38.018925,510,28,3141.7056,stop,1
2023-10-24 12:27:38.120253,509,28,3243.0327,start,1
2023-10-24 12:27:38.301244,502,43,3424.0243,normal,1
2023-10-24 12:27:38.365322,524,718,3488.1025,normal,1
2023-10-24 12:27:38.440168,651,1050,3562.9484,normal,1
2023-10-24 12:27:38.697592,656,1041,3820.3722,normal,1
2023-10-24 12:27:38.876615,677,1040,3999.3947,normal,1
2023-10-24 12:27:39.094684,677,1041,4217.4643,stop,1
2023-10-24 12:27:39.105680,678,1041,4228.46,start,1
2023-10-24 12:27:39.265676,807,981,4388.4558,normal,1
