Date,X,Y,T,Marker,Condition
2023-10-23 19:30:18.291486,1240,665,1962.74,start,0
2023-10-23 19:30:18.392544,1230,665,2063.7978,normal,0
2023-10-23 19:30:18.439971,1152,683,2111.2257,normal,0
2023-10-23 19:30:18.464785,1106,709,2135.0476,normal,0
2023-10-23 19:30:18.523835,1064,753,2195.0895,normal,0
2023-10-23 19:30:18.571833,1036,771,2243.0874,normal,0
2023-10-23 19:30:18.592482,1024,776,2263.7362,normal,0
2023-10-23 19:30:18.664212,955,813,2335.466,normal,0
2023-10-23 19:30:18.694970,934,818,2366.2246,normal,0
2023-10-23 19:30:18.730978,923,818,2402.2326,normal,0
2023-10-23 19:30:19.115171,918,813,2786.4256,stop,0
2023-10-23 19:30:19.187173,918,812,2858.4273,start,0
2023-10-23 19:30:19.580070,916,1030,3251.3243,normal,0
2023-10-23 19:30:19.642787,922,1050,3314.0417,normal,0
2023-10-23 19:30:19.798817,913,1056,3470.0715,normal,0
2023-10-23 19:30:19.989922,908,1057,3661.1764,stop,0
2023-10-23 19:30:23.127552,908,1058,6797.8018,start,0
2023-10-23 19:30:23.350933,932,970,7022.1875,normal,0
2023-10-23 19:30:23.501890,932,970,7173.1447,stop,0
2023-10-23 19:30:23.886924,931,970,7558.1786,start,0
2023-10-23 19:30:24.020678,899,968,7691.932,normal,0
2023-10-23 19:30:24.096196,837,948,7767.4505,normal,0
2023-10-23 19:30:24.212360,672,839,7883.6141,normal,0
2023-10-23 19:30:24.381423,667,837,8052.6775,stop,0
2023-10-23 19:30:24.727762,669,835,8399.0162,start,0
2023-10-23 19:30:24.784066,804,820,8455.3201,normal,0
2023-10-23 19:30:24.807763,884,784,8479.0177,normal,0
2023-10-23 19:30:24.923896,1517,88,8595.1498,normal,0
2023-10-23 19:30:24.943886,1526,68,8615.1401,normal,0
2023-10-23 19:30:24.963893,1526,57,8635.147,normal,0
2023-10-23 19:30:24.994537,1517,52,8665.7913,normal,0
2023-10-23 19:30:25.020535,1507,50,8691.7894,normal,0
2023-10-23 19:30:25.158733,1504,40,8829.9871,normal,0
2023-10-23 19:30:25.231410,1555,14,8902.6643,normal,0
2023-10-23 19:30:25.509510,1558,9,9180.7645,stop,0
2023-10-23 19:30:26.487621,1557,9,10158.8749,start,0
2023-10-23 19:30:26.552533,1532,9,10223.7872,normal,0
2023-10-23 19:30:27.029395,1414,0,10700.6497,stop,0
2023-10-23 19:30:27.195236,1413,0,10866.4899,start,0
2023-10-23 19:30:27.220247,1404,0,10891.5008,normal,0
2023-10-23 19:30:27.356357,13,522,11027.6111,normal,0
2023-10-23 19:30:27.360360,0,531,11031.6147,normal,0
2023-10-23 19:30:27.428027,0,579,11099.2817,normal,0
2023-10-23 19:30:27.448430,4,589,11119.6847,normal,0
2023-10-23 19:30:27.523811,13,633,11195.0652,normal,0
2023-10-23 19:30:27.540166,18,642,11211.4205,normal,0
2023-10-23 19:30:27.571851,36,659,11243.1055,normal,0
2023-10-23 19:30:27.584247,46,664,11255.5013,normal,0
2023-10-23 19:30:27.703241,224,685,11374.4957,normal,0
2023-10-23 19:30:27.968016,261,645,11639.2698,normal,0
2023-10-23 19:30:28.164707,266,636,11834.9747,normal,0
2023-10-23 19:30:28.251579,268,626,11922.8328,normal,0
2023-10-23 19:30:28.693769,269,608,12365.0231,stop,0
2023-10-23 19:30:31.184612,266,608,14855.8661,start,0
2023-10-23 19:30:31.413875,257,608,15085.1293,stop,0
2023-10-23 19:30:31.431879,257,607,15103.1332,start,0
2023-10-23 19:30:31.643119,248,590,15314.3728,normal,0
2023-10-23 19:30:31.803003,243,570,15474.2571,normal,0
2023-10-23 19:30:32.198491,246,502,15869.7454,stop,0
2023-10-23 19:30:32.648212,247,502,16319.4658,start,0
2023-10-23 19:30:32.788528,546,544,16459.782,normal,0
2023-10-23 19:30:32.803531,555,549,16473.7857,normal,0
2023-10-23 19:30:32.956585,556,549,16627.8391,stop,0
2023-10-23 19:30:33.023581,556,550,16694.8349,start,0
2023-10-23 19:30:33.083850,565,554,16755.1044,normal,0
2023-10-23 19:30:33.135967,621,564,16807.2209,normal,0
2023-10-23 19:30:33.175007,630,569,16846.2617,normal,0
2023-10-23 19:30:33.562477,633,564,17233.7309,stop,0
2023-10-23 19:30:36.924550,634,566,20595.8038,start,0
2023-10-23 19:30:36.996193,600,658,20667.4468,normal,0
2023-10-23 19:30:37.031814,599,692,20703.0679,normal,0
2023-10-23 19:30:37.087925,622,751,20759.1794,normal,0
2023-10-23 19:30:37.368995,783,970,21040.2492,stop,0
2023-10-23 19:30:42.259464,788,959,25930.7185,start,0
2023-10-23 19:30:42.263471,789,959,25934.7248,normal,0
2023-10-23 19:30:42.554992,869,1058,26226.2461,normal,0
2023-10-23 19:30:42.623810,873,1068,26295.0646,normal,0
2023-10-23 19:30:42.905040,868,1072,26576.2947,stop,0
2023-10-23 19:30:44.863643,867,1066,28533.9028,start,0
2023-10-23 19:30:45.024067,807,953,28695.3213,normal,0
2023-10-23 19:30:45.066782,793,937,28738.0364,normal,0
2023-10-23 19:30:45.297256,791,936,28968.5102,stop,0
2023-10-23 19:30:45.743370,790,936,29414.6244,start,0
2023-10-23 19:30:46.082831,802,942,29754.0854,normal,0
2023-10-23 19:30:46.135115,813,942,29806.3689,normal,0
2023-10-23 19:30:46.160114,824,944,29831.368,normal,0
2023-10-23 19:30:46.359026,869,946,30030.2802,normal,0
2023-10-23 19:30:46.628898,972,932,30300.1525,stop,0
2023-10-23 19:30:46.707923,973,931,30379.1776,start,0
2023-10-23 19:30:46.788317,1086,885,30459.5714,normal,0
2023-10-23 19:30:46.812516,1199,781,30483.5623,normal,0
2023-10-23 19:30:46.860175,1361,540,30531.429,normal,0
2023-10-23 19:30:46.868184,1365,530,30539.4381,normal,0
2023-10-23 19:30:46.923822,1378,513,30595.0765,normal,0
2023-10-23 19:30:47.104913,1387,505,30776.1675,stop,0
2023-10-23 19:30:47.247926,1387,504,30919.18,start,0
2023-10-23 19:30:47.287793,1387,452,30959.0475,normal,0
2023-10-23 19:30:47.335797,1271,182,31007.0511,normal,0
2023-10-23 19:30:47.368074,1128,2,31039.3287,normal,0
2023-10-23 19:30:47.592330,869,0,31263.5843,normal,0
2023-10-23 19:30:47.596325,859,1,31267.5797,normal,0
2023-10-23 19:30:47.604323,839,1,31275.5769,normal,0
2023-10-23 19:30:47.616329,807,4,31287.583,normal,0
2023-10-23 19:30:47.624323,787,4,31295.5772,normal,0
2023-10-23 19:30:47.807189,658,22,31478.4435,normal,0
2023-10-23 19:30:47.939939,648,18,31611.1936,normal,0
2023-10-23 19:30:48.058922,646,8,31730.1759,normal,0
2023-10-23 19:30:48.230227,646,6,31901.4816,stop,0
2023-10-23 19:30:54.272057,647,0,37943.3114,start,0
2023-10-23 19:30:54.712094,570,0,38383.3481,normal,0
2023-10-23 19:30:54.735626,563,8,38406.8801,normal,0
2023-10-23 19:30:54.767866,554,27,38439.1203,normal,0
2023-10-23 19:30:54.791871,556,53,38463.1256,normal,0
2023-10-23 19:30:54.831874,595,141,38503.128,normal,0
2023-10-23 19:30:54.924222,733,375,38595.4758,normal,0
2023-10-23 19:30:55.161676,789,519,38832.9299,stop,0
2023-10-23 19:30:55.282718,788,519,38953.9722,start,0
2023-10-23 19:30:55.326728,784,525,38997.9822,normal,0
2023-10-23 19:30:55.347733,780,535,39018.9876,normal,0
2023-10-23 19:30:55.415835,780,568,39087.0897,normal,0
2023-10-23 19:30:55.439840,774,579,39111.0939,normal,0
2023-10-23 19:30:55.498774,758,593,39170.0286,normal,0
2023-10-23 19:30:55.675693,753,583,39346.9477,normal,0
2023-10-23 19:30:55.732579,751,573,39402.851,normal,0
2023-10-23 19:30:55.957429,751,564,39628.6828,stop,0
2023-10-23 19:30:56.079443,751,563,39750.6969,start,0
2023-10-23 19:30:56.100065,750,563,39771.3189,normal,0
2023-10-23 19:30:56.176172,742,570,39847.426,normal,0
2023-10-23 19:30:56.333043,741,570,40004.2971,stop,0
2023-10-23 19:30:56.346574,742,570,40017.8287,start,0
2023-10-23 19:30:56.388607,756,553,40058.8728,normal,0
2023-10-23 19:30:56.500034,1213,325,40171.2887,normal,0
2023-10-23 19:30:56.564041,1447,115,40235.2952,normal,0
2023-10-23 19:30:56.579720,1460,98,40250.9739,normal,0
2023-10-23 19:30:56.591723,1465,88,40262.9768,normal,0
2023-10-23 19:30:56.615728,1466,78,40286.982,normal,0
2023-10-23 19:30:56.750864,1462,68,40422.1181,normal,0
2023-10-23 19:30:56.780323,1452,64,40451.577,normal,0
2023-10-23 19:30:56.815731,1444,57,40486.9856,normal,0
2023-10-23 19:30:56.874738,1439,48,40545.9918,normal,0
2023-10-23 19:30:56.950915,1436,28,40622.1695,normal,0
2023-10-23 19:30:57.016302,1428,7,40687.5564,normal,0
2023-10-23 19:30:57.063893,1420,0,40735.1472,normal,0
2023-10-23 19:30:57.218801,1419,0,40890.0551,stop,0
2023-10-23 19:30:58.534714,1418,0,42205.9682,start,0
2023-10-23 19:30:58.611741,1409,5,42282.9951,normal,0
2023-10-23 19:30:58.700427,1355,15,42371.6811,normal,0
2023-10-23 19:30:58.724550,1343,15,42394.8191,normal,0
2023-10-23 19:30:58.758892,1333,16,42430.1463,normal,0
2023-10-23 19:30:58.947663,1334,4,42618.9174,normal,0
2023-10-23 19:30:58.983013,1344,0,42654.2671,normal,0
2023-10-23 19:30:59.189507,1354,0,42860.761,stop,0
2023-10-23 19:31:00.543674,1355,0,44214.9283,start,0
2023-10-23 19:31:00.547699,1356,0,44218.9536,normal,0
2023-10-23 19:31:00.588395,1366,3,44259.649,normal,0
2023-10-23 19:31:00.606530,1379,3,44277.7838,normal,0
2023-10-23 19:31:00.620603,1389,5,44291.8576,normal,0
2023-10-23 19:31:00.747111,1456,7,44418.3654,normal,0
2023-10-23 19:31:00.894872,1476,0,44566.1265,normal,0
2023-10-23 19:31:01.044924,1476,0,44716.1779,stop,0
2023-10-23 19:31:01.220582,1475,0,44890.8461,start,0
2023-10-23 19:31:01.682956,1410,0,45354.2103,normal,0
2023-10-23 19:31:01.796306,1400,1,45467.5598,normal,0
2023-10-23 19:31:01.919438,1377,1,45590.692,normal,0
2023-10-23 19:31:01.948123,1365,2,45619.3777,normal,0
2023-10-23 19:31:01.983247,1342,2,45654.501,normal,0
2023-10-23 19:31:02.111855,1279,9,45783.1092,normal,0
2023-10-23 19:31:02.375227,1214,52,46046.4815,normal,0
2023-10-23 19:31:02.410717,1208,61,46081.9712,normal,0
2023-10-23 19:31:02.487559,1211,71,46158.8129,normal,0
2023-10-23 19:31:02.563569,1284,72,46234.8231,normal,0
2023-10-23 19:31:02.612541,1356,56,46283.7948,normal,0
2023-10-23 19:31:02.652553,1384,36,46322.8213,normal,0
2023-10-23 19:31:02.675572,1390,26,46346.8267,normal,0
2023-10-23 19:31:02.712442,1391,16,46382.7058,normal,0
2023-10-23 19:31:02.783224,1388,6,46454.4787,normal,0
2023-10-23 19:31:02.856604,1379,0,46526.8587,normal,0
2023-10-23 19:31:03.157137,1363,0,46828.3915,stop,0
2023-10-23 19:31:03.548046,1362,1,47219.3005,start,0
2023-10-23 19:31:03.556119,1358,4,47227.3729,normal,0
2023-10-23 19:31:03.771941,928,437,47443.1956,normal,0
2023-10-23 19:31:03.974262,922,440,47645.5167,stop,0
2023-10-23 19:31:04.876051,922,438,48547.3049,start,0
2023-10-23 19:31:05.050610,919,431,48721.8642,normal,0
2023-10-23 19:31:05.151916,808,330,48823.1707,normal,0
2023-10-23 19:31:05.163919,789,302,48835.1736,normal,0
2023-10-23 19:31:05.215601,714,118,48886.8557,normal,0
2023-10-23 19:31:05.350807,626,0,49022.0609,normal,0
2023-10-23 19:31:05.665186,622,0,49336.44,stop,0
2023-10-23 19:31:05.884229,623,0,49555.4836,start,0
2023-10-23 19:31:06.201087,645,0,49872.3415,stop,0
2023-10-23 19:31:06.244085,645,1,49915.3393,start,0
2023-10-23 19:31:06.339736,591,221,50010.9907,normal,0
2023-10-23 19:31:06.379732,591,345,50050.9862,normal,0
2023-10-23 19:31:06.403737,605,382,50074.9912,normal,0
2023-10-23 19:31:06.427696,623,405,50098.9502,normal,0
2023-10-23 19:31:06.495607,660,432,50166.8611,normal,0
2023-10-23 19:31:06.562827,674,450,50234.0813,normal,0
2023-10-23 19:31:06.587768,679,460,50259.0223,normal,0
2023-10-23 19:31:06.619775,681,470,50291.0293,normal,0
2023-10-23 19:31:06.640028,680,480,50311.2824,normal,0
2023-10-23 19:31:06.683837,664,511,50355.0911,normal,0
2023-10-23 19:31:06.722831,650,528,50394.0851,normal,0
2023-10-23 19:31:06.770842,641,533,50442.0967,normal,0
2023-10-23 19:31:06.851812,631,531,50523.0664,normal,0
2023-10-23 19:31:06.952233,626,522,50623.4876,normal,0
2023-10-23 19:31:07.075127,623,512,50746.3813,normal,0
2023-10-23 19:31:07.210557,634,514,50881.8113,normal,0
2023-10-23 19:31:07.232562,642,521,50902.8307,normal,0
2023-10-23 19:31:07.283778,674,535,50955.0318,normal,0
2023-10-23 19:31:07.464797,678,539,51136.0508,stop,0
2023-10-23 19:31:07.835135,679,539,51506.3888,start,0
2023-10-23 19:31:08.132476,760,584,51802.7435,normal,0
2023-10-23 19:31:08.228074,775,599,51899.3284,normal,0
2023-10-23 19:31:08.292037,781,608,51963.2913,normal,0
2023-10-23 19:31:08.513513,783,610,52184.7673,stop,0
2023-10-23 19:31:08.543522,783,609,52214.7759,start,0
2023-10-23 19:31:09.028630,783,570,52699.8839,stop,0
2023-10-23 19:31:09.062644,782,570,52733.898,start,0
2023-10-23 19:31:09.119650,775,567,52790.9043,normal,0
2023-10-23 19:31:09.138909,765,566,52810.1636,normal,0
2023-10-23 19:31:09.307691,566,507,52978.9448,normal,0
2023-10-23 19:31:09.367758,518,481,53039.0124,normal,0
2023-10-23 19:31:09.408261,492,457,53079.5154,normal,0
2023-10-23 19:31:09.506955,479,440,53178.2095,normal,0
2023-10-23 19:31:09.683730,479,429,53354.4115,normal,0
2023-10-23 19:31:09.840808,480,428,53512.0622,stop,0
2023-10-23 19:31:11.108405,481,428,54779.6589,start,0
2023-10-23 19:31:11.184221,537,426,54855.4756,normal,0
2023-10-23 19:31:11.207662,579,412,54878.9165,normal,0
2023-10-23 19:31:11.215657,596,402,54886.9116,normal,0
2023-10-23 19:31:11.236448,641,347,54907.7018,normal,0
2023-10-23 19:31:11.311862,771,27,54983.1163,normal,0
2023-10-23 19:31:11.331865,776,6,55003.1193,normal,0
2023-10-23 19:31:11.505924,779,0,55177.1785,stop,0
2023-10-23 19:31:11.560423,778,0,55231.6775,start,0
2023-10-23 19:31:11.624249,755,11,55295.5036,normal,0
2023-10-23 19:31:12.101292,726,19,55772.5458,stop,0
2023-10-23 19:31:12.495230,726,20,56166.4841,start,0
2023-10-23 19:31:12.615718,712,495,56286.972,normal,0
2023-10-23 19:31:12.812250,726,594,56483.504,normal,0
2023-10-23 19:31:13.106138,728,588,56777.3918,stop,0
2023-10-23 19:31:13.195158,728,587,56866.4118,start,0
2023-10-23 19:31:13.385174,728,581,57056.4284,stop,0
2023-10-23 19:31:13.420162,727,581,57091.4161,start,0
2023-10-23 19:31:13.638834,723,595,57310.0882,normal,0
2023-10-23 19:31:13.712210,747,783,57383.4638,normal,0
2023-10-23 19:31:13.772044,803,897,57443.2984,normal,0
2023-10-23 19:31:13.931880,889,1008,57603.1342,normal,0
2023-10-23 19:31:14.006891,897,1028,57678.1451,normal,0
2023-10-23 19:31:14.094901,897,1039,57766.1554,normal,0
2023-10-23 19:31:14.292085,835,789,57963.3396,normal,0
2023-10-23 19:31:14.332074,818,688,58003.3285,normal,0
2023-10-23 19:31:14.359872,807,662,58031.1265,normal,0
2023-10-23 19:31:14.427990,772,621,58099.2439,normal,0
2023-10-23 19:31:14.710471,733,596,58381.7253,stop,0
2023-10-23 19:31:15.311157,734,594,58982.4111,start,0
2023-10-23 19:31:15.519943,742,589,59191.1975,normal,0
2023-10-23 19:31:15.666814,752,587,59338.0687,normal,0
