Date,X,Y,T,Marker,Condition
2023-10-10 18:44:07.017240,349,436,18911.7492,start,1
2023-10-10 18:44:07.105702,352,426,19000.2104,normal,1
2023-10-10 18:44:07.161684,352,369,19056.193,normal,1
2023-10-10 18:44:07.218368,318,186,19112.8766,normal,1
2023-10-10 18:44:07.242448,320,104,19135.964,normal,1
2023-10-10 18:44:07.265461,337,39,19159.9695,normal,1
2023-10-10 18:44:07.281464,355,7,19175.9733,normal,1
2023-10-10 18:44:07.293475,365,0,19187.9843,normal,1
2023-10-10 18:44:07.361499,354,0,19256.0079,normal,1
2023-10-10 18:44:07.441524,357,14,19336.0325,normal,1
2023-10-10 18:44:07.493521,409,120,19388.0294,normal,1
2023-10-10 18:44:07.501523,417,129,19396.0321,normal,1
2023-10-10 18:44:07.509525,426,135,19404.0336,normal,1
2023-10-10 18:44:07.561377,461,146,19455.886,normal,1
2023-10-10 18:44:07.609864,467,155,19504.3727,normal,1
2023-10-10 18:44:07.770278,476,161,19664.7869,normal,1
2023-10-10 18:44:07.853340,485,155,19747.8486,normal,1
2023-10-10 18:44:08.015803,486,155,19910.3121,stop,1
2023-10-10 18:44:08.108831,485,155,20003.3399,start,1
2023-10-10 18:44:08.165837,482,165,20060.3459,normal,1
2023-10-10 18:44:08.181833,483,177,20076.3423,normal,1
2023-10-10 18:44:08.202296,495,207,20096.347,normal,1
2023-10-10 18:44:08.246316,587,315,20139.8269,normal,1
2023-10-10 18:44:08.266314,669,370,20159.8336,normal,1
2023-10-10 18:44:08.298321,854,422,20191.839,normal,1
2023-10-10 18:44:08.342330,1220,399,20236.8392,normal,1
2023-10-10 18:44:08.366336,1493,295,20260.8444,normal,1
2023-10-10 18:44:08.405407,1903,0,20299.916,normal,1
2023-10-10 18:44:08.409756,1919,0,20304.2652,normal,1
2023-10-10 18:44:08.613388,1899,8,20507.8969,normal,1
2023-10-10 18:44:08.629393,1889,10,20523.9023,normal,1
2023-10-10 18:44:08.648395,1879,14,20542.904,normal,1
2023-10-10 18:44:08.689552,1859,17,20584.0612,normal,1
2023-10-10 18:44:08.725559,1848,17,20620.0681,normal,1
2023-10-10 18:44:08.829583,1839,12,20724.0914,normal,1
2023-10-10 18:44:08.877573,1829,10,20772.082,normal,1
2023-10-10 18:44:08.968785,1786,17,20863.294,normal,1
2023-10-10 18:44:09.413875,1264,649,21308.3842,normal,1
2023-10-10 18:44:09.454076,1153,726,21348.5853,normal,1
2023-10-10 18:44:09.477240,1130,734,21371.7492,normal,1
2023-10-10 18:44:09.513650,1119,733,21408.1586,normal,1
2023-10-10 18:44:09.722420,1103,728,21616.929,stop,1
2023-10-10 18:44:09.778035,1103,729,21672.5435,start,1
2023-10-10 18:44:09.898278,1451,451,21792.787,normal,1
2023-10-10 18:44:09.961187,1668,188,21855.6962,normal,1
2023-10-10 18:44:10.098197,1658,187,21992.7054,normal,1
2023-10-10 18:44:10.226166,1580,198,22120.675,normal,1
2023-10-10 18:44:10.472780,1573,198,22367.289,stop,1
2023-10-10 18:44:10.522369,1572,198,22415.878,start,1
2023-10-10 18:44:10.549274,1570,199,22443.7832,normal,1
2023-10-10 18:44:10.690201,1080,358,22584.7098,normal,1
2023-10-10 18:44:10.725359,964,423,22619.8682,normal,1
2023-10-10 18:44:10.737359,956,430,22631.8682,normal,1
2023-10-10 18:44:10.818370,967,433,22712.879,normal,1
2023-10-10 18:44:10.946341,1074,377,22840.8499,normal,1
2023-10-10 18:44:11.191347,1104,351,23085.8558,stop,1
2023-10-10 18:44:11.750500,1102,351,23644.0271,start,1
2023-10-10 18:44:11.925401,604,337,23819.9103,normal,1
2023-10-10 18:44:12.041664,367,381,23936.173,normal,1
2023-10-10 18:44:12.053667,356,386,23948.1761,normal,1
2023-10-10 18:44:12.077672,349,394,23972.1809,normal,1
2023-10-10 18:44:12.149915,324,434,24044.4243,normal,1
2023-10-10 18:44:12.213916,321,444,24108.4249,normal,1
2023-10-10 18:44:12.321954,322,414,24216.4629,normal,1
2023-10-10 18:44:12.365964,267,234,24260.4731,normal,1
2023-10-10 18:44:12.390304,215,143,24284.8128,normal,1
2023-10-10 18:44:12.414310,175,107,24308.8192,normal,1
2023-10-10 18:44:12.438315,152,97,24332.8235,normal,1
2023-10-10 18:44:12.454290,141,97,24348.7988,normal,1
2023-10-10 18:44:12.470294,130,100,24364.8024,normal,1
2023-10-10 18:44:12.569315,75,146,24463.824,normal,1
2023-10-10 18:44:12.616518,65,139,24511.0267,normal,1
2023-10-10 18:44:12.677538,49,106,24572.0471,normal,1
2023-10-10 18:44:12.746592,40,100,24640.0935,normal,1
2023-10-10 18:44:12.789596,33,92,24684.1046,normal,1
2023-10-10 18:44:12.817601,28,83,24712.1094,normal,1
2023-10-10 18:44:13.038567,22,76,24933.0755,stop,1
2023-10-10 18:44:13.144580,22,77,25039.0892,start,1
2023-10-10 18:44:13.301616,526,394,25196.1245,normal,1
2023-10-10 18:44:13.317620,571,409,25212.1289,normal,1
2023-10-10 18:44:13.360630,617,417,25255.1391,normal,1
2023-10-10 18:44:13.510678,617,417,25405.187,stop,1
2023-10-10 18:44:13.513679,618,417,25408.188,start,1
2023-10-10 18:44:13.569675,624,408,25464.1838,normal,1
2023-10-10 18:44:13.685830,636,408,25580.3384,normal,1
2023-10-10 18:44:13.781844,958,1015,25676.3531,normal,1
2023-10-10 18:44:13.805850,970,1061,25700.3589,normal,1
2023-10-10 18:44:13.816859,970,1073,25711.3678,normal,1
2023-10-10 18:44:13.849587,959,1079,25744.096,normal,1
2023-10-10 18:44:13.873593,934,1079,25768.1014,normal,1
2023-10-10 18:44:13.953610,890,1071,25848.1193,normal,1
2023-10-10 18:44:14.127634,888,1070,26022.1433,stop,1
2023-10-10 18:44:14.409713,887,1070,26304.2218,start,1
2023-10-10 18:44:14.465719,881,1066,26360.2279,normal,1
2023-10-10 18:44:14.593771,524,997,26488.2799,normal,1
2023-10-10 18:44:14.612701,498,997,26507.2096,normal,1
2023-10-10 18:44:14.684709,497,1007,26579.2178,normal,1
2023-10-10 18:44:14.761482,506,1027,26655.0052,normal,1
2023-10-10 18:44:14.821510,515,1034,26716.019,normal,1
2023-10-10 18:44:14.844508,525,1038,26739.0173,normal,1
2023-10-10 18:44:14.868521,535,1039,26763.0296,normal,1
2023-10-10 18:44:15.090643,561,1046,26985.1519,stop,1
2023-10-10 18:44:15.124651,562,1046,27019.1599,start,1
2023-10-10 18:44:15.285442,783,1035,27179.9506,normal,1
2023-10-10 18:44:15.508531,783,1046,27403.0402,normal,1
2023-10-10 18:44:15.758593,781,1050,27653.102,stop,1
2023-10-10 18:44:16.413333,781,1051,28307.8415,start,1
2023-10-10 18:44:16.560574,780,1056,28455.0827,normal,1
2023-10-10 18:44:16.727216,780,1057,28621.7252,stop,1
2023-10-10 18:44:17.670108,780,1058,29564.6169,start,1
2023-10-10 18:44:17.690113,789,1062,29584.6216,normal,1
2023-10-10 18:44:17.836487,1013,1079,29730.9957,normal,1
2023-10-10 18:44:17.926272,1015,1069,29820.7808,normal,1
2023-10-10 18:44:18.154931,1015,1065,30049.4403,stop,1
2023-10-10 18:44:33.302380,1013,1064,45195.9049,start,1
2023-10-10 18:44:33.318400,1021,1060,45211.8961,normal,1
2023-10-10 18:44:33.515216,1035,1047,45409.725,stop,1
2023-10-10 18:44:33.674237,1033,1046,45568.7463,start,1
2023-10-10 18:44:33.725953,993,1036,45620.4618,normal,1
2023-10-10 18:44:33.920997,665,1011,45815.5058,normal,1
2023-10-10 18:44:33.934000,654,1012,45828.5086,normal,1
2023-10-10 18:44:33.958405,626,1012,45852.514,normal,1
2023-10-10 18:44:33.968419,616,1014,45862.9278,normal,1
2023-10-10 18:44:34.030367,606,1018,45923.8666,normal,1
2023-10-10 18:44:34.092503,602,1028,45987.0121,normal,1
2023-10-10 18:44:34.193526,586,1055,46088.0347,normal,1
2023-10-10 18:44:34.375094,585,1056,46269.603,stop,1
2023-10-10 18:44:34.389098,585,1055,46283.6064,start,1
2023-10-10 18:44:34.441110,589,1045,46335.6185,normal,1
2023-10-10 18:44:34.595159,590,1045,46489.6674,stop,1
2023-10-10 18:44:34.750199,591,1045,46644.7075,start,1
2023-10-10 18:44:35.252140,591,1031,47146.6484,stop,1
2023-10-10 18:44:35.577339,592,1031,47471.8478,start,1
2023-10-10 18:44:35.725359,1172,0,47619.868,normal,1
2023-10-10 18:44:35.746363,1202,0,47639.8715,normal,1
2023-10-10 18:44:36.203677,1173,0,48098.1854,stop,1
2023-10-10 18:44:36.205670,1172,0,48100.1792,start,1
2023-10-10 18:44:36.218204,1169,0,48112.713,normal,1
2023-10-10 18:44:36.253515,1129,4,48148.0235,normal,1
2023-10-10 18:44:36.261517,1109,4,48156.0254,normal,1
2023-10-10 18:44:36.269518,1087,6,48164.0272,normal,1
2023-10-10 18:44:36.281521,1052,6,48176.0299,normal,1
2023-10-10 18:44:36.285529,1041,7,48180.0377,normal,1
2023-10-10 18:44:36.297518,1009,7,48192.0268,normal,1
2023-10-10 18:44:36.301532,999,8,48196.0413,normal,1
2023-10-10 18:44:36.325525,955,8,48220.0337,normal,1
2023-10-10 18:44:36.337720,943,9,48232.2285,normal,1
2023-10-10 18:44:36.506839,938,9,48401.3482,stop,1
2023-10-10 18:44:36.517854,938,10,48412.3631,start,1
2023-10-10 18:44:36.621325,938,18,48515.8341,normal,1
2023-10-10 18:44:36.964032,936,23,48858.5408,stop,1
