Date,X,Y,T,Marker,Condition
2023-10-24 13:11:53.532271,485,1072,0.0,start,1
2023-10-24 13:11:53.564839,493,1079,32.5677,normal,1
2023-10-24 13:11:53.712044,550,1079,179.7732,normal,1
2023-10-24 13:11:53.745340,560,1077,213.0687,normal,1
2023-10-24 13:11:53.788769,566,1068,256.498,normal,1
2023-10-24 13:11:54.052234,567,1058,519.9633,normal,1
2023-10-24 13:11:54.133613,571,1048,601.3422,normal,1
2023-10-24 13:11:54.173301,585,1027,641.0302,normal,1
2023-10-24 13:11:54.292969,925,542,760.6974,normal,1
2023-10-24 13:11:54.333598,958,473,800.3355,normal,1
2023-10-24 13:11:54.353604,959,462,820.352,normal,1
2023-10-24 13:11:54.738709,961,470,1206.4377,stop,1
2023-10-24 13:11:54.839747,961,469,1307.4762,start,1
2023-10-24 13:11:54.901718,961,452,1368.7541,normal,1
2023-10-24 13:11:54.929632,963,442,1397.3606,normal,1
2023-10-24 13:11:54.969555,976,420,1437.2843,normal,1
2023-10-24 13:11:55.029195,1016,374,1496.9243,normal,1
2023-10-24 13:11:55.041217,1021,364,1508.9463,normal,1
2023-10-24 13:11:55.101289,1032,234,1569.0179,normal,1
2023-10-24 13:11:55.117719,1021,179,1585.4476,normal,1
2023-10-24 13:11:55.129690,1003,143,1597.4187,normal,1
2023-10-24 13:11:55.144592,969,113,1612.3206,normal,1
2023-10-24 13:11:55.340972,592,0,1808.7008,normal,1
2023-10-24 13:11:55.615784,579,0,2083.5125,stop,1
2023-10-24 13:11:56.601436,581,0,3069.1649,start,1
2023-10-24 13:11:56.789007,1087,55,3256.7363,normal,1
2023-10-24 13:11:56.896618,1091,45,3363.8112,normal,1
2023-10-24 13:11:56.948374,1091,34,3416.1029,normal,1
2023-10-24 13:11:57.032348,1080,13,3500.0765,normal,1
2023-10-24 13:11:57.072541,1073,4,3540.2695,normal,1
2023-10-24 13:11:57.164390,1063,0,3632.1187,normal,1
2023-10-24 13:11:57.314467,1063,0,3782.196,stop,1
2023-10-24 13:11:58.217629,1064,0,4684.3578,start,1
2023-10-24 13:11:58.241388,1074,3,4709.1173,normal,1
2023-10-24 13:11:58.396592,1193,5,4864.3212,normal,1
2023-10-24 13:11:58.493373,1202,0,4961.1018,normal,1
2023-10-24 13:11:58.846916,1215,0,5314.6452,stop,1
2023-10-24 13:11:59.304025,1214,0,5771.7535,start,1
2023-10-24 13:11:59.449149,1202,0,5916.8782,normal,1
2023-10-24 13:11:59.493502,1178,3,5961.2313,normal,1
2023-10-24 13:11:59.769189,495,0,6236.9177,normal,1
2023-10-24 13:12:00.531841,550,0,6999.5698,stop,1
2023-10-24 13:12:00.636885,551,0,7104.6136,start,1
2023-10-24 13:12:00.813235,1302,55,7280.9641,normal,1
2023-10-24 13:12:00.924041,1307,46,7391.7701,normal,1
2023-10-24 13:12:01.007967,1305,36,7475.6961,normal,1
