Date,X,Y,T,Marker,Condition
2023-10-24 15:29:03.199630,950,528,183.04,start,1
2023-10-24 15:29:03.323635,943,519,307.0456,normal,1
2023-10-24 15:29:03.542891,513,306,526.3018,normal,1
2023-10-24 15:29:03.643830,506,297,627.2408,normal,1
2023-10-24 15:29:03.663837,506,283,647.2476,normal,1
2023-10-24 15:29:03.715809,488,226,699.2194,normal,1
2023-10-24 15:29:03.767928,488,203,751.3385,normal,1
2023-10-24 15:29:03.895550,493,194,877.9719,normal,1
2023-10-24 15:29:04.238390,513,175,1221.8007,stop,1
2023-10-24 15:29:04.291404,514,175,1273.83,start,1
2023-10-24 15:29:04.443442,769,545,1426.8519,normal,1
2023-10-24 15:29:04.463446,794,614,1446.8563,normal,1
2023-10-24 15:29:04.495453,804,690,1478.8634,normal,1
2023-10-24 15:29:04.514464,803,700,1497.8745,normal,1
2023-10-24 15:29:04.664503,803,700,1647.9136,stop,1
2023-10-24 15:29:04.671492,802,699,1654.9028,start,1
2023-10-24 15:29:04.707557,792,706,1690.9676,normal,1
2023-10-24 15:29:04.799690,716,1001,1783.1,normal,1
2023-10-24 15:29:04.958953,680,1059,1942.3633,normal,1
2023-10-24 15:29:05.107337,681,1069,2089.7662,normal,1
2023-10-24 15:29:05.281411,684,1069,2264.8216,stop,1
2023-10-24 15:29:05.906549,685,1068,2889.9598,start,1
2023-10-24 15:29:05.932059,690,1064,2915.469,normal,1
2023-10-24 15:29:06.071831,1091,952,3055.2411,normal,1
2023-10-24 15:29:06.131980,1252,840,3115.3901,normal,1
2023-10-24 15:29:06.172029,1302,820,3155.4396,normal,1
2023-10-24 15:29:06.398025,1296,817,3381.4358,stop,1
2023-10-24 15:29:06.654894,1297,818,3638.3039,start,1
2023-10-24 15:29:06.822967,1292,816,3806.3773,normal,1
2023-10-24 15:29:06.983998,1092,802,3967.4086,normal,1
2023-10-24 15:29:07.043541,770,870,4026.9517,normal,1
2023-10-24 15:29:07.075557,657,926,4058.9672,normal,1
2023-10-24 15:29:07.100129,619,959,4083.5391,normal,1
2023-10-24 15:29:07.112131,611,969,4095.5418,normal,1
2023-10-24 15:29:07.284390,595,1009,4267.8002,normal,1
2023-10-24 15:29:07.303572,593,1019,4286.9822,normal,1
2023-10-24 15:29:07.380366,575,1062,4363.7766,normal,1
2023-10-24 15:29:07.704018,586,1061,4687.4288,normal,1
2023-10-24 15:29:07.734296,596,1057,4717.7064,normal,1
2023-10-24 15:29:07.964157,615,1018,4947.567,normal,1
2023-10-24 15:29:07.992003,623,1010,4975.4137,normal,1
2023-10-24 15:29:08.154850,655,967,5138.2608,normal,1
2023-10-24 15:29:08.199056,664,961,5182.4667,normal,1
2023-10-24 15:29:08.592688,668,953,5576.0982,stop,1
2023-10-24 15:29:08.878733,667,953,5862.1431,start,1
2023-10-24 15:29:09.192820,505,936,6176.2304,stop,1
2023-10-24 15:29:09.807353,505,935,6789.7771,start,1
2023-10-24 15:29:09.908338,663,918,6891.748,normal,1
2023-10-24 15:29:10.075476,686,918,7058.8866,normal,1
2023-10-24 15:29:10.143842,885,813,7127.2526,normal,1
2023-10-24 15:29:10.203625,1423,129,7187.0354,normal,1
2023-10-24 15:29:10.215628,1482,12,7199.0381,normal,1
2023-10-24 15:29:10.219629,1495,0,7203.0398,normal,1
2023-10-24 15:29:10.239570,1521,0,7222.9808,normal,1
2023-10-24 15:29:10.623741,1413,0,7607.1516,normal,1
2023-10-24 15:29:10.640069,1401,1,7623.4798,normal,1
2023-10-24 15:29:11.178337,1188,0,8161.7471,stop,1
2023-10-24 15:29:11.706559,1187,0,8689.9698,start,1
2023-10-24 15:29:11.824095,1044,534,8807.5058,normal,1
2023-10-24 15:29:11.891837,1044,692,8875.2478,normal,1
2023-10-24 15:29:11.907845,1041,703,8891.2552,normal,1
2023-10-24 15:29:11.923822,1034,711,8907.2324,normal,1
2023-10-24 15:29:11.943887,1024,717,8927.2978,normal,1
2023-10-24 15:29:11.963859,1013,720,8947.2689,normal,1
2023-10-24 15:29:12.321851,995,719,9305.261,stop,1
2023-10-24 15:29:13.618903,994,720,10602.3129,start,1
2023-10-24 15:29:13.863580,1004,709,10846.9899,normal,1
2023-10-24 15:29:14.037604,1008,708,11021.0145,stop,1
2023-10-24 15:29:15.334765,1009,707,12318.175,start,1
2023-10-24 15:29:15.467418,1024,709,12450.8285,normal,1
2023-10-24 15:29:15.506427,1041,696,12489.8371,normal,1
2023-10-24 15:29:15.604159,1029,699,12587.5694,normal,1
2023-10-24 15:29:15.667934,996,729,12651.3448,normal,1
2023-10-24 15:29:15.776387,975,734,12758.7996,normal,1
2023-10-24 15:29:15.823783,939,734,12807.1937,normal,1
2023-10-24 15:29:15.920011,746,759,12903.4217,normal,1
2023-10-24 15:29:15.991028,697,759,12974.4384,normal,1
2023-10-24 15:29:16.063815,692,750,13047.2256,normal,1
2023-10-24 15:29:16.148207,676,735,13131.6169,normal,1
2023-10-24 15:29:16.211841,666,732,13195.2514,normal,1
2023-10-24 15:29:16.256154,655,732,13239.5642,normal,1
2023-10-24 15:29:16.279207,644,733,13262.6178,normal,1
