Date,X,Y,T,Marker,Condition
2023-10-22 00:27:27.667911,555,516,0.0,start,0
2023-10-22 00:27:27.728924,565,514,61.0139,normal,0
2023-10-22 00:27:27.772946,602,514,105.0359,normal,0
2023-10-22 00:27:27.876970,769,547,209.0591,normal,0
2023-10-22 00:27:27.924650,856,547,256.7393,normal,0
2023-10-22 00:27:27.943662,880,552,275.7514,normal,0
2023-10-22 00:27:28.109901,884,554,441.99,stop,0
2023-10-22 00:27:28.143892,885,554,475.9819,start,0
2023-10-22 00:27:28.272277,1215,581,604.3667,normal,0
2023-10-22 00:27:28.332690,1276,570,664.7796,normal,0
2023-10-22 00:27:28.495062,1277,569,827.151,stop,0
2023-10-22 00:27:28.947754,1277,567,1279.8431,start,0
2023-10-22 00:27:29.151645,1277,560,1483.7343,normal,0
2023-10-22 00:27:29.236716,1367,338,1568.8051,normal,0
2023-10-22 00:27:29.264722,1377,232,1596.811,normal,0
2023-10-22 00:27:29.293394,1356,178,1624.4819,normal,0
2023-10-22 00:27:29.312709,1343,161,1644.7983,normal,0
2023-10-22 00:27:29.356604,1314,143,1688.6939,normal,0
2023-10-22 00:27:29.384907,1306,135,1716.9964,normal,0
2023-10-22 00:27:29.416605,1305,125,1748.6943,normal,0
2023-10-22 00:27:29.463593,1310,105,1795.6829,normal,0
2023-10-22 00:27:29.675031,1304,103,2007.1209,stop,0
2023-10-22 00:27:29.708035,1304,102,2040.1241,start,0
2023-10-22 00:27:29.729036,1307,95,2061.1258,normal,0
2023-10-22 00:27:29.757034,1308,85,2089.1234,normal,0
2023-10-22 00:27:29.797328,1299,64,2128.4091,normal,0
2023-10-22 00:27:29.829160,1279,46,2160.2628,normal,0
2023-10-22 00:27:29.853165,1261,36,2185.2541,normal,0
2023-10-22 00:27:29.897177,1203,16,2229.266,normal,0
2023-10-22 00:27:29.945216,1131,0,2277.3056,normal,0
2023-10-22 00:27:30.378155,938,0,2710.244,stop,0
2023-10-22 00:27:31.523865,937,0,3855.9547,start,0
2023-10-22 00:27:31.795869,980,504,4127.9583,normal,0
2023-10-22 00:27:31.982196,982,510,4314.2853,stop,0
2023-10-22 00:27:34.925216,975,508,7257.3054,start,0
2023-10-22 00:27:34.933222,965,510,7264.3191,normal,0
2023-10-22 00:27:34.964229,879,582,7296.3189,normal,0
2023-10-22 00:27:35.088422,652,962,7420.5111,normal,0
2023-10-22 00:27:35.129393,650,972,7460.5003,normal,0
2023-10-22 00:27:35.227686,640,990,7559.7758,normal,0
2023-10-22 00:27:35.634213,628,1058,7966.3025,stop,0
2023-10-22 00:27:35.975896,628,1059,8307.9858,start,0
2023-10-22 00:27:36.072202,628,1062,8404.2911,normal,0
2023-10-22 00:27:36.462662,631,1069,8794.7515,stop,0
2023-10-22 00:27:38.297215,631,1068,10629.3048,start,0
2023-10-22 00:27:38.472475,465,151,10804.5642,normal,0
2023-10-22 00:27:38.819815,400,13,11151.9044,normal,0
2023-10-22 00:27:39.017863,403,10,11349.952,stop,0
2023-10-22 00:27:39.735981,404,10,12068.0703,start,0
2023-10-22 00:27:39.988518,442,9,12320.607,normal,0
2023-10-22 00:27:40.068944,612,57,12401.0335,normal,0
2023-10-22 00:27:40.124392,788,142,12456.4813,normal,0
2023-10-22 00:27:40.312878,1136,388,12644.9675,normal,0
2023-10-22 00:27:40.328881,1159,397,12660.9701,normal,0
2023-10-22 00:27:40.356887,1180,412,12688.9767,normal,0
2023-10-22 00:27:40.392895,1174,421,12724.9844,normal,0
2023-10-22 00:27:40.408900,1164,425,12740.9895,normal,0
2023-10-22 00:27:40.578936,1159,429,12911.0256,stop,0
2023-10-22 00:27:40.669159,1160,428,13001.2484,start,0
2023-10-22 00:27:40.776182,1286,296,13108.2715,normal,0
2023-10-22 00:27:40.884207,1418,32,13216.2962,normal,0
2023-10-22 00:27:40.901211,1424,7,13232.3013,normal,0
2023-10-22 00:27:41.110466,1429,0,13442.5552,stop,0
2023-10-22 00:27:41.463760,1428,0,13795.8493,start,0
2023-10-22 00:27:41.949063,1405,0,14281.1523,normal,0
2023-10-22 00:27:41.973070,1386,17,14305.1591,normal,0
2023-10-22 00:27:42.104772,876,497,14436.8614,normal,0
2023-10-22 00:27:42.132778,806,536,14464.8672,normal,0
2023-10-22 00:27:42.160785,767,546,14492.8743,normal,0
2023-10-22 00:27:42.325821,761,546,14657.9107,stop,0
2023-10-22 00:27:42.339825,762,546,14671.9146,start,0
2023-10-22 00:27:42.460943,811,525,14793.0324,normal,0
2023-10-22 00:27:42.544843,908,450,14876.9329,normal,0
2023-10-22 00:27:42.663784,1115,374,14995.8732,normal,0
2023-10-22 00:27:42.860736,860,348,15192.825,normal,0
2023-10-22 00:27:42.872754,848,343,15204.8433,normal,0
2023-10-22 00:27:42.912917,840,336,15245.0064,normal,0
2023-10-22 00:27:43.494761,1254,309,15826.8504,stop,0
2023-10-22 00:27:43.777016,1253,309,16109.1057,start,0
2023-10-22 00:27:43.860902,1131,349,16192.9911,normal,0
2023-10-22 00:27:43.892677,1074,387,16224.7661,normal,0
2023-10-22 00:27:43.956079,1023,446,16288.1682,normal,0
2023-10-22 00:27:44.187564,1013,471,16519.6538,stop,0
2023-10-22 00:27:45.952353,1009,472,18284.3582,start,0
2023-10-22 00:27:45.989229,994,472,18321.3186,normal,0
2023-10-22 00:27:46.056440,894,509,18388.5298,normal,0
2023-10-22 00:27:46.167638,789,578,18499.727,normal,0
2023-10-22 00:27:46.447255,785,578,18779.3446,stop,0
2023-10-22 00:27:50.752855,786,578,23084.9442,start,0
2023-10-22 00:27:51.004912,796,570,23337.0015,normal,0
2023-10-22 00:27:51.194855,804,568,23526.9448,stop,0
2023-10-22 00:27:51.256864,804,567,23588.9539,start,0
2023-10-22 00:27:51.417007,807,571,23749.0965,normal,0
2023-10-22 00:27:51.481090,871,602,23813.1792,normal,0
2023-10-22 00:27:51.484900,882,605,23816.9892,normal,0
2023-10-22 00:27:51.488922,892,611,23821.0111,normal,0
2023-10-22 00:27:51.577034,1277,709,23909.1235,normal,0
2023-10-22 00:27:51.770312,1356,717,24102.4018,stop,0
2023-10-22 00:27:51.801313,1355,717,24132.4167,start,0
2023-10-22 00:27:51.824647,1344,722,24156.7367,normal,0
