Date,X,Y,T,Marker,Condition
2023-04-25 18:40:33.634639,1071,471,0.0,start,0
2023-04-25 18:40:33.666640,1063,463,32.0018,normal,0
2023-04-25 18:40:33.775004,1059,453,140.3658,normal,0
2023-04-25 18:40:33.951079,854,416,315.4536,normal,0
2023-04-25 18:40:34.006098,816,416,371.4592,normal,0
2023-04-25 18:40:34.156321,816,416,521.6828,stop,0
2023-04-25 18:40:34.303015,816,415,668.3764,start,0
2023-04-25 18:40:34.707011,111,213,1071.3807,normal,0
2023-04-25 18:40:34.771025,79,207,1135.4017,normal,0
2023-04-25 18:40:34.919034,71,200,1284.3959,normal,0
2023-04-25 18:40:35.038237,66,190,1403.5987,normal,0
2023-04-25 18:40:35.158279,58,182,1523.6401,normal,0
2023-04-25 18:40:35.222286,48,178,1587.6477,normal,0
2023-04-25 18:40:35.343108,26,178,1707.4687,normal,0
2023-04-25 18:40:35.537140,22,177,1902.5012,stop,0
2023-04-25 18:40:35.934380,21,177,2299.741,start,0
2023-04-25 18:40:35.998394,16,179,2363.7552,normal,0
2023-04-25 18:40:36.302561,10,188,2667.9228,normal,0
2023-04-25 18:40:36.334563,15,198,2699.9243,normal,0
2023-04-25 18:40:36.370571,32,213,2735.9324,normal,0
2023-04-25 18:40:36.410580,66,227,2775.9413,normal,0
2023-04-25 18:40:36.446588,97,233,2811.9494,normal,0
2023-04-25 18:40:36.487062,119,233,2852.4233,normal,0
2023-04-25 18:40:36.550990,126,225,2915.3645,normal,0
2023-04-25 18:40:36.594999,128,214,2960.3607,normal,0
2023-04-25 18:40:36.631006,128,203,2996.3677,normal,0
2023-04-25 18:40:36.663015,125,193,3027.3826,normal,0
2023-04-25 18:40:36.703025,118,184,3068.3861,normal,0
2023-04-25 18:40:37.202505,41,152,3567.8669,normal,0
2023-04-25 18:40:37.356540,41,151,3721.9017,stop,0
2023-04-25 18:40:38.090884,42,151,4456.2453,start,0
2023-04-25 18:40:38.400995,87,181,4766.3565,stop,0
2023-04-25 18:40:39.082110,87,182,5447.4714,start,0
2023-04-25 18:40:39.091114,87,183,5455.4884,normal,0
2023-04-25 18:40:39.150140,111,217,5515.5019,normal,0
2023-04-25 18:40:39.298984,237,453,5663.3596,normal,0
2023-04-25 18:40:39.475026,289,495,5839.3851,normal,0
2023-04-25 18:40:39.506602,295,504,5871.9631,normal,0
