Date,X,Y,T,Marker,Condition
2023-10-25 14:39:42.511585,857,409,0.0,start,0
2023-10-25 14:39:42.664692,995,408,153.1069,normal,0
2023-10-25 14:39:42.684727,1005,411,173.1421,normal,0
2023-10-25 14:39:42.720713,1012,419,209.1283,normal,0
2023-10-25 14:39:42.740718,1013,430,229.1329,normal,0
2023-10-25 14:39:42.755841,1012,440,244.2557,normal,0
2023-10-25 14:39:42.915686,989,501,404.1009,normal,0
2023-10-25 14:39:42.940691,983,511,429.1065,normal,0
2023-10-25 14:39:43.064719,947,553,552.149,normal,0
2023-10-25 14:39:43.123740,942,563,612.1553,normal,0
2023-10-25 14:39:43.152727,934,572,640.1353,normal,0
2023-10-25 14:39:43.179719,912,583,668.1346,normal,0
2023-10-25 14:39:43.216777,865,592,704.1967,normal,0
2023-10-25 14:39:43.224778,853,592,712.2105,normal,0
2023-10-25 14:39:43.244781,829,594,732.2098,normal,0
2023-10-25 14:39:43.328278,771,594,816.6935,normal,0
2023-10-25 14:39:43.360300,760,591,848.7154,normal,0
2023-10-25 14:39:43.428316,754,582,916.7308,normal,0
2023-10-25 14:39:43.456310,754,571,944.7247,normal,0
2023-10-25 14:39:43.476105,758,559,964.5199,normal,0
2023-10-25 14:39:43.492031,764,549,980.4461,normal,0
2023-10-25 14:39:43.584044,853,465,1072.4588,normal,0
2023-10-25 14:39:43.599767,873,452,1088.1825,normal,0
2023-10-25 14:39:43.639778,930,430,1128.193,normal,0
2023-10-25 14:39:43.724201,1037,397,1212.616,normal,0
2023-10-25 14:39:43.748206,1059,385,1236.6216,normal,0
2023-10-25 14:39:43.780214,1076,368,1268.629,normal,0
2023-10-25 14:39:43.796218,1083,358,1284.6329,normal,0
2023-10-25 14:39:43.827892,1089,333,1316.3067,normal,0
2023-10-25 14:39:43.855910,1088,308,1344.3251,normal,0
2023-10-25 14:39:43.900703,1067,278,1389.1178,normal,0
2023-10-25 14:39:43.944712,1026,253,1433.1272,normal,0
2023-10-25 14:39:44.076187,809,232,1564.6025,normal,0
2023-10-25 14:39:44.107862,743,240,1596.2775,normal,0
2023-10-25 14:39:44.212878,521,311,1701.2936,normal,0
2023-10-25 14:39:44.227896,497,325,1716.3115,normal,0
2023-10-25 14:39:44.256888,470,347,1745.3035,normal,0
2023-10-25 14:39:44.299918,450,377,1788.3329,normal,0
2023-10-25 14:39:44.443950,419,451,1932.3655,normal,0
2023-10-25 14:39:44.476733,419,463,1965.1482,normal,0
2023-10-25 14:39:44.520742,425,473,2009.157,normal,0
2023-10-25 14:39:44.591959,463,498,2080.374,normal,0
2023-10-25 14:39:44.671977,470,506,2160.3921,normal,0
2023-10-25 14:39:44.728767,479,511,2217.1823,stop,0
