section_count_ratio,section_count_ratio_str,max_angle,max_section,average_section,square,time,condition
0.1702127659574468,8 / 47,37.874983651098205,479.86352226440385,79.66543323639435,47.030600675031415,1038.7607,1
0.11904761904761904,5 / 42,185.71059313749964,449.36065693382636,121.89099533390592,27.743129224387697,374.08360000000016,1
0.1724137931034483,5 / 29,84.28940686250037,304.6325655605454,79.63063789218081,5.951573879773372,609.9188000000001,1
0.1111111111111111,5 / 45,131.6335393365702,416.3472108709268,135.88702945558214,22.86628486880318,491.4760000000001,1
0.24615384615384617,16 / 65,344.07130312167874,329.1018079561399,60.87463093360192,45.47872352667057,1937.7943000000005,1
0.07692307692307693,1 / 13,0.0,162.88953311984167,162.88953311984167,1.2088969923057638,314.08730000000014,1
0.1388888888888889,10 / 72,355.2363583092738,870.2298546935746,178.49140968358404,170.86475688439836,1371.9699999999993,1
0.17073170731707318,7 / 41,341.565051177078,552.8155207661956,110.56269074970339,16.689595379820624,615.2911999999997,1
1.0,2 / 2,33.69006752597979,14.866068747318506,9.494587186468083,1.8439088914585775,418.7015999999985,1
0.375,15 / 40,354.80557109226515,194.61243536834948,32.13028941577462,16.23143426485358,1269.8549000000003,1
0.23076923076923078,3 / 13,14.1670555226312,106.23088063270491,42.41029354423497,2.0442555643460607,695.0607999999993,1
0.4,6 / 15,27.75854060106002,46.17358552246078,26.545704770925905,15.456144338078984,682.4826999999987,1
0.17857142857142858,5 / 28,22.91577571512429,505.8942577258611,113.33967591527532,5.951747080811857,365.8076999999994,1
0.10714285714285714,3 / 28,62.487997376148556,312.93449793846634,128.01824481646852,16.461544759725253,346.5054,1
0.3333333333333333,2 / 6,8.820379552021056,35.77708763999664,31.012948568405008,1.2902895251932915,341.0107000000007,1
0.6,3 / 5,211.4295656148385,21.095023109728988,13.503078890700692,8.802820864496436,644.0513999999966,1
0.07142857142857142,1 / 14,0.0,194.83326204732086,194.83326204732086,1.3755351482792937,445.5663999999997,1
0.02040816326530612,1 / 49,0.0,801.0224715948985,801.0224715948985,2.415662567052911,579.3513999999996,1
0.13793103448275862,8 / 58,63.43494882292201,565.5899574780302,98.49317666134296,57.69751382286458,762.1313000000009,1
0.2857142857142857,4 / 14,135.65900221215406,86.31338250816034,37.7913169914989,20.538386140229406,731.3402999999998,1
0.32,8 / 25,19.98310652189997,140.2069898400219,43.6926319035926,21.42756405031093,430.2983999999997,1
0.09433962264150944,5 / 53,233.47114463301483,606.8162819173526,137.49247859315489,8.254910853893124,774.6278999999995,1
0.8333333333333334,5 / 6,86.68905848538856,21.400934559032695,12.676441036098256,15.315978111774708,853.3797000000013,1
0.75,3 / 4,70.68814343564733,12.041594578792296,7.779074906593099,2.495401175568175,697.3518000000004,1
1.0,2 / 2,45.00000000000001,5.830951894845301,4.97702876023148,1.8439088914585775,534.0580000000009,1
0.17647058823529413,3 / 17,71.25024236968889,202.6079958935481,76.87657491999693,2.8130249275942867,1004.5144999999975,1
0.11258278145695365,17 / 151,353.92416709568306,840.9024913745945,134.55991533843132,410.5603139933088,2443.0442000000003,1
0.17857142857142858,5 / 28,48.81407483429035,340.5436829541843,104.42382665971031,17.27593320178166,430.2363000000041,1
0.1111111111111111,4 / 36,72.5573127770788,727.0110040432676,207.67990043478332,15.44203632440879,941.7563000000009,1
0.5625,9 / 16,355.2363583092738,44.91102314577124,18.941491188941946,23.075656546124666,698.0095000000001,1
0.6,3 / 5,35.537677791974374,30.4138126514911,15.504955710531192,2.161574009949462,414.2269000000015,1
1.0,6 / 6,354.28940686250036,17.88854381999832,9.992185382449458,7.224848991710493,1005.9158000000025,1
0.18181818181818182,2 / 11,12.05676253383263,105.32331175955302,53.66165587977651,0.7000372369475898,574.9386999999988,1
0.6,3 / 5,16.69924423399362,27.313000567495326,16.917769025468626,2.18,437.29869999999937,1
0.525,21 / 40,270.0,98.76234100101111,21.362821629353512,41.522827590391316,2537.2472999999954,1
0.5,1 / 2,0.0,1.0,1.0,0.0,217.86270000000513,1
0.5,5 / 10,30.52970589993411,32.01562118716424,21.429989314652452,9.119488482424762,629.8845000000001,1
0.45454545454545453,5 / 11,18.43494882292201,86.28441342444185,22.84201415813188,2.8040856097707882,409.42759999999544,1
0.18421052631578946,21 / 114,354.80557109226515,588.883689704512,94.41571956419341,405.59119049360146,1809.9614999999976,1
0.42857142857142855,27 / 63,355.3645365730973,152.55490814785344,27.15740619600636,19.4994293715156,2874.536,1
0.13513513513513514,5 / 37,147.99461679191648,410.31207635164725,100.37430739751376,26.780548360282175,1334.4128999999957,1
0.23076923076923078,3 / 13,131.2235784655551,119.10499569707393,42.23684899084598,2.4467399769959175,666.199099999998,1
0.2777777777777778,5 / 18,23.40468955103232,145.41664278891878,40.02235628584137,3.7440535382918907,893.4707999999955,1
0.3684210526315789,7 / 19,348.69006752597977,132.6536844569347,30.67483438088886,27.461781871019205,1971.1005000000005,1
0.5,1 / 2,0.0,2.0,2.0,0.0,326.0767999999953,1
1.0,2 / 2,341.565051177078,3.1622776601683795,2.08113883008419,0.24253562503633297,255.73279999999795,1
1.0,2 / 2,270.0,1.0,1.0,0.7071067811865475,178.25349999999162,1
0.15714285714285714,11 / 70,348.16354573922297,256.0,86.47308981330967,123.97414466381981,1215.1034999999974,1
0.1111111111111111,2 / 18,90.0,195.0,101.0,3.572661121873785,532.8312000000005,1
1.0,3 / 3,326.30993247402023,10.816653826391969,6.957346321509796,2.661136486323828,1051.7272000000085,1
1.0,2 / 2,90.0,1.0,0.5,0.0,238.0734000000084,1
0.06521739130434782,3 / 46,13.125036344141876,635.3621014822965,218.9212852444293,6.947857545889456,602.7281000000075,1
0.2,1 / 5,0.0,39.01281840626232,39.01281840626232,0.33322381030316045,376.9542999999976,1
0.1509433962264151,8 / 53,125.17691920821511,921.1568813182693,153.87886639393827,51.61280203781684,768.9614000000001,1
0.13725490196078433,7 / 51,308.50922836552434,417.0107912272775,125.57878729892579,132.71026084104284,909.5333000000101,1
0.06451612903225806,4 / 62,29.981639368849336,927.9935344602353,258.72914804964927,17.730916514258706,849.1067999999941,1
0.044444444444444446,2 / 45,17.647840118151237,713.3449376003169,360.48035535309043,2.793103702648626,794.5467000000062,1
0.09090909090909091,4 / 44,163.61592108807363,452.6367196770496,140.17103877575823,13.725856811776984,946.2056000000011,1
0.5,1 / 2,0.0,15.033296378372908,15.033296378372908,0.3325950526188697,322.0993000000017,1
0.23529411764705882,12 / 51,45.439039525681665,329.21877224727024,67.29754762469116,93.4010517956441,898.7900000000081,1
0.21428571428571427,3 / 14,168.03794860233376,120.61923561356207,53.206411871187356,6.268118261425139,477.4630999999936,1
1.0,2 / 2,251.56505117707798,3.1622776601683795,1.5811388300841898,0.0,326.86960000000545,1
0.5,1 / 2,0.0,18.027756377319946,18.027756377319946,0.16641005886756874,1079.8052000000025,1
0.5,1 / 2,0.0,2.8284271247461903,2.8284271247461903,0.0,345.7829999999958,1
0.2077922077922078,16 / 77,347.7429684218494,213.0211257129208,60.85461351528826,89.69480901295498,1166.7021999999997,1
0.06896551724137931,4 / 58,12.591132056857754,934.3928510000492,258.7051395960968,16.401264197279772,769.3035999999993,1
0.16822429906542055,18 / 107,325.1755108430432,582.3650058167987,108.50783290945316,276.48047655477995,1762.743100000007,1
0.5,1 / 2,0.0,2.0,2.0,0.0,318.1296000000002,1
0.40625,13 / 32,349.09497795476557,178.23860412379804,28.816552588396462,29.034706595070414,2102.8138999999937,1
0.2,2 / 10,22.048829574925655,95.1892851112981,49.175781385733245,2.227261741678863,1016.7802999999985,1
0.16666666666666666,2 / 12,16.520892189003508,123.08127396155761,62.04063698077881,0.5489417575835612,337.9860000000044,1
0.19047619047619047,4 / 21,27.139743054960867,224.75097330156325,71.48301945050758,5.301845358115163,345.30689999999595,1
0.15384615384615385,4 / 26,70.4375384788437,337.4803697994892,125.28493257767833,12.474820624877346,469.0808000000252,1
