section_count_ratio,section_count_ratio_str,max_angle,max_section,average_section,square,time,condition
0.3448275862068966,10 / 29,352.8206061481145,112.08925015361643,39.57765627984405,63.86011160442962,621.2435,0
0.13513513513513514,5 / 37,21.513361833315557,502.20712858341625,123.67018534739437,5.470390567350528,606.0797000000001,0
0.3684210526315789,7 / 19,354.28940686250036,132.01893803541975,37.62937155463675,6.3188079157120525,641.8641000000007,0
0.5,1 / 2,0.0,2.0,2.0,0.0,187.01050000000032,0
1.0,2 / 2,26.200114841347343,12.041594578792296,8.9362732368188,1.7750548363729917,450.4278000000004,0
1.0,2 / 2,14.036243467926468,4.123105625617661,2.5615528128088303,0.19611613513818404,426.0478000000003,0
0.2962962962962963,8 / 27,349.04593735660166,196.02295783912658,43.40725571693535,43.16345934494807,803.0959000000003,0
0.17777777777777778,8 / 45,28.797929850168757,279.15945264310864,73.94090697727158,43.832241715888834,1225.6725999999999,0
0.17857142857142858,10 / 56,90.0,639.1752498337213,78.75908483740102,40.97942058930033,806.1999999999989,0
0.15384615384615385,2 / 13,15.185837262201318,145.06550244630873,73.53275122315436,1.3050188586690064,364.3706000000002,0
0.2,11 / 55,276.7830488552011,209.32271735289507,71.16686744289758,52.62091648020463,1404.6955000000016,0
0.18333333333333332,11 / 60,349.2157021324374,709.1015442092903,144.33022208734315,46.02010680881115,975.3724000000002,0
0.09230769230769231,6 / 65,350.32327316993565,1140.317938120768,226.1973227344611,4.176021634048517,1141.7155000000002,0
0.2857142857142857,8 / 28,355.76360520094113,152.0,42.963025728012184,27.681168711793926,996.905999999999,0
0.2564102564102564,10 / 39,31.780915092983392,299.1738624947039,51.857565067168196,19.364802968610366,1052.3955999999998,0
0.18681318681318682,17 / 91,342.9794743884802,968.7073861595152,96.58699808394155,222.53949699240397,2393.6375000000007,0
0.11956521739130435,11 / 92,348.7348042142336,501.23248099060777,107.99760466092135,129.56428241137024,1962.9195,0
0.1631578947368421,31 / 190,345.7253139342647,532.3758071137343,88.9045641064963,182.6149861536544,2165.583300000002,0
0.42857142857142855,3 / 7,29.05460409907714,47.51841748206689,19.938015874351297,1.9810325727959779,549.5606999999945,0
1.0,2 / 2,27.349875780069876,9.055385138137417,6.330468206800703,1.212678125181665,314.3090999999986,0
0.24,12 / 50,90.0,470.45722441046644,62.5320704844684,39.168286235933046,933.7849999999962,0
0.3333333333333333,1 / 3,0.0,30.0,30.0,0.0,501.73309999999765,0
0.0851063829787234,4 / 47,123.27488798483493,788.1370439206623,204.15767827220873,11.801304506451933,1057.779300000002,0
1.0,2 / 2,18.43494882292201,2.23606797749979,1.8251407699364424,0.2773500981126146,202.50400000000081,0
0.1346153846153846,7 / 52,341.78290480217515,441.8257575108088,100.08642549145819,104.1242474367906,1178.5162999999957,0
0.058823529411764705,2 / 34,343.03243269549876,438.7710108929258,234.3019393366392,3.598670987310609,511.1224000000002,0
0.2,12 / 60,81.358559173519,350.09141663285607,75.47372944161891,54.50322559171308,1474.228599999995,0
0.35555555555555557,16 / 45,356.6335393365702,100.00499987500625,35.44640626937375,51.91154499868447,1270.3783999999941,0
0.21568627450980393,11 / 51,354.28940686250036,309.04045042680093,61.33226768859838,164.2568474866335,1402.2271000000037,0
0.20588235294117646,7 / 34,354.80557109226515,358.16895454519783,63.163937734950125,3.329451090315737,954.3859999999986,0
0.0625,1 / 16,0.0,174.73408368146153,174.73408368146153,2.3029279206543998,610.6054000000004,0
0.05714285714285714,4 / 70,35.87038988862283,564.0221626851201,216.60903577885801,29.174635979660035,656.7373000000007,0
0.12987012987012986,10 / 77,355.2363583092738,625.2175621333745,97.90393494064878,27.652296172754728,1554.1065999999992,0
0.0625,6 / 96,27.954262835274488,701.2061037954533,234.80549205779235,47.17860260251176,681.7112999999954,0
0.5,1 / 2,0.0,3.0,3.0,0.0,220.9765999999945,0
0.36363636363636365,4 / 11,333.9581834051062,97.94386147176351,33.29720547447563,3.340601766254283,1757.9645000000019,0
0.13559322033898305,8 / 59,318.81407483429035,717.7813037409096,138.8224013602922,34.77283097193495,1221.8413,0
0.08196721311475409,5 / 61,26.968535912136744,728.5005147561668,175.98049074025087,31.213916718136073,1022.0213000000076,0
0.10714285714285714,6 / 56,30.15454791791616,743.2926745232998,142.01027960731838,11.213442309435996,557.1442999999999,0
