section_count_ratio,section_count_ratio_str,max_angle,max_section,average_section,square,time,condition
0.2631578947368421,10 / 38,349.5085229876684,182.80043763623763,48.887490557584464,32.89441446055001,618.149,0
0.16666666666666666,3 / 18,13.495733280795818,185.39687160251654,71.858061000206,3.7802757703870746,543.4202,0
0.1724137931034483,5 / 29,48.144957464698024,375.7685457831722,117.3919193972392,24.22382503769732,525.8177999999998,0
0.15384615384615385,6 / 39,76.81703484145916,333.0015014981164,87.30435852675527,25.622553693608165,445.1171999999997,0
0.18181818181818182,12 / 66,354.28940686250036,313.68296096536704,78.60369670536066,103.45419831274987,1281.6095,0
0.43478260869565216,10 / 23,39.432155317097056,49.01020301937138,27.184433529894058,41.45889353235997,847.4382999999998,0
0.1276595744680851,6 / 47,43.302843810399715,488.4792728458394,108.56012970760916,19.94345100480479,925.2039999999997,0
0.12962962962962962,7 / 54,342.9794743884802,661.8307940856182,104.78425420198221,8.738307806123476,1072.4172000000017,0
0.2,3 / 15,290.85445803957833,144.9413674559475,58.371951624855505,14.736698058834333,509.2644999999993,0
0.1346153846153846,7 / 52,349.286876977209,602.5014522804074,94.17432535461397,7.6945722650742105,866.1966000000011,0
0.4166666666666667,5 / 12,40.81508387488158,95.42536350467836,25.60503135657106,7.241413061975413,761.9899999999998,0
0.15,6 / 40,353.8844964337146,205.00243900988104,86.48695222943428,21.6782829921373,413.1109000000015,0
0.16666666666666666,4 / 24,12.528807709151522,165.95180023127196,67.40710274123148,4.546288577641758,594.0135000000009,0
0.7142857142857143,5 / 7,231.51980175165698,21.540659228538015,14.012055052506179,3.3421007050464246,738.8763000000017,0
0.09090909090909091,3 / 33,73.61045966596521,574.9756516583985,196.30660976897107,1.7428746427372164,398.1244000000006,0
0.42105263157894735,8 / 19,20.709037591649036,87.46427842267951,27.504896562880525,15.59311596972701,646.160899999999,0
0.2,8 / 40,20.045249425421005,262.5204753919206,70.37162017075521,20.64756410283183,477.4319000000032,0
0.2,11 / 55,96.68690932618236,196.16319736382766,72.08277500158435,99.74115085022862,761.1821000000018,0
