section_count_ratio,section_count_ratio_str,max_angle,max_section,average_section,square,time,condition
0.3333333333333333,17 / 51,257.9052429229879,186.1316738225926,40.47564887904116,106.04834770133456,998.5629000000008,1
0.20175438596491227,23 / 114,351.46923439005184,819.6999451018647,122.27290978731779,449.8089630340249,1613.589100000001,1
0.14285714285714285,5 / 35,351.972762489568,445.4076784250581,176.4391300822858,48.18505993882068,694.7455000000009,1
0.14285714285714285,7 / 49,123.55895613123258,515.1514340463394,118.9795090463286,15.142426326235714,669.9778000000006,1
0.20408163265306123,20 / 98,347.8722536094073,498.19674828324605,70.27254580325062,91.36369183329853,1289.0483999999997,1
0.1,4 / 40,99.86580694308437,595.4032247141428,172.38196493409586,20.790129743837323,366.0978000000032,1
0.24324324324324326,9 / 37,331.3895403340348,687.1193491672317,94.88476132258666,54.683404183660116,613.9553000000014,1
0.2571428571428571,9 / 35,275.71059313749964,363.60693062701654,54.216378280064504,25.753652809386367,680.9301000000014,1
0.16666666666666666,3 / 18,92.84947456067724,221.27358631341428,78.91524075613795,9.167957864908674,633.9421000000002,1
1.0,2 / 2,11.309932474020215,5.0990195135927845,3.0495097567963922,0.1643989873053573,313.88370000000214,1
0.2,4 / 20,83.03008825194422,224.64416306683776,62.172764973954855,12.21630608789639,484.8233999999975,1
0.6666666666666666,2 / 3,16.31385242626056,19.1049731745428,14.02462254227098,1.4027325024679325,213.82009999999718,1
0.24324324324324326,9 / 37,354.80557109226515,328.95136418625776,52.64060032562987,26.433891717846976,700.8567000000039,1
1.0,2 / 2,68.19859051364818,10.770329614269007,5.885164807134504,0.8944271909999159,206.0610000000015,1
0.5,1 / 2,0.0,14.0,14.0,0.0,501.9409000000014,1
0.09090909090909091,3 / 33,180.0,1182.9458990165188,413.9819663388396,6.68445231955452,626.3375999999989,1
0.6111111111111112,11 / 18,355.2363583092738,44.0,21.311550521450776,1.2140345040203977,301.1690000000017,1
1.0,2 / 2,21.801409486351815,8.0,6.692582403567252,1.2164574740315288,446.1777000000002,1
0.10344827586206896,3 / 29,12.26477372789239,183.0,123.73222617464347,4.6639066962634255,352.79559999999765,1
0.2,6 / 30,22.38013505195957,351.17232237179513,68.18660374996836,7.337969333468669,822.2816000000021,1
0.13333333333333333,8 / 60,21.591381909804667,424.6892981933969,147.1608981744586,86.78563672167054,620.9294999999984,1
0.15384615384615385,2 / 13,13.752134493143586,82.15229759416349,71.44060169845969,5.24868868338075,305.7191000000021,1
0.6666666666666666,2 / 3,142.59464336859145,21.400934559032695,10.700467279516348,0.25699812243379877,233.30679999999847,1
0.14615384615384616,19 / 130,355.6012946450045,563.4616224730838,100.35219818163141,80.4122495148794,1730.3315000000002,1
0.3111111111111111,14 / 45,347.9052429229879,903.5955953854578,78.1710079283851,43.25158929336691,1738.5829999999987,1
0.1875,3 / 16,14.185386158005471,155.05160431288675,73.16226036124536,3.113869130415922,390.1333999999988,1
0.14285714285714285,7 / 49,346.27480548231705,1000.9620372421723,168.62555496331433,44.515646145328624,689.8626999999979,1
1.0,2 / 2,18.434948822922024,9.899494936611665,7.1858154458056225,0.9850365626224086,462.48139999999694,1
0.34615384615384615,9 / 26,16.699244233993625,137.17871555019022,34.213487911561494,26.590856119162346,532.389900000002,1
0.4838709677419355,15 / 31,318.3664606634298,81.21576201698781,23.860245066132357,44.266679973032275,1090.7451999999976,1
0.5,1 / 2,0.0,13.038404810405298,13.038404810405298,0.15339299776947407,275.9951000000001,1
0.2571428571428571,9 / 35,347.81821380801557,197.7321420508057,48.495311776290045,16.41800725286518,994.4982000000018,1
0.3157894736842105,6 / 19,20.606984850103252,78.29431652425353,34.239335513982816,7.803931000186385,666.1375000000116,1
