section_count_ratio,section_count_ratio_str,max_angle,max_section,average_section,square,time,condition
0.32075471698113206,17 / 53,356.89397290438353,300.60106453570654,59.04454719222598,16.47706499834721,1137.9054,1
0.3333333333333333,1 / 3,0.0,27.0,27.0,0.0,438.4584,1
0.5,1 / 2,0.0,1.0,1.0,0.0,176.1804000000002,1
0.21333333333333335,16 / 75,354.80557109226515,285.156097602699,74.93330526272862,60.617556021198446,1841.4536000000007,1
0.109375,7 / 64,327.7243556854224,898.0807313376677,182.01815277541237,19.19841765761262,931.6220000000003,1
0.8,4 / 5,39.61068824002659,19.235384061671343,13.255577120778884,7.484146605905488,642.5192999999999,1
0.16393442622950818,10 / 61,41.68905848538857,252.65985039178662,101.00048168923283,138.21111494340096,653.7398000000012,1
1.0,2 / 2,90.0,5.0,2.5,0.0,303.77349999999933,1
0.18181818181818182,12 / 66,347.1945049390139,510.6123774449656,75.05090756542235,92.32279725363661,1297.2269000000015,1
0.15625,5 / 32,15.222672848876893,338.07247743642193,83.77720891833917,5.709677419354839,1133.5897000000004,1
0.5555555555555556,5 / 9,19.653824058053303,22.627416997969522,17.591805176044897,3.250501353369565,616.9231999999975,1
0.14285714285714285,2 / 14,13.600542516658749,191.36614120580475,96.18307060290238,0.58470710911317,298.5725999999995,1
0.30434782608695654,7 / 23,39.838901966639725,139.71399357258383,38.89975304113215,27.565675107905054,1425.349900000001,1
0.13636363636363635,6 / 44,65.30156056274343,348.89110048839024,106.82456155550672,9.83536155803979,521.3731000000007,1
0.1,1 / 10,0.0,119.0,119.0,0.0,429.7133999999969,1
1.0,2 / 2,225.0,1.4142135623730951,0.7071067811865476,0.0,291.2275000000009,1
0.22641509433962265,12 / 53,355.6012946450045,413.0302652348857,75.00170520778464,56.61274511450676,1145.7972999999984,1
0.36363636363636365,4 / 11,38.86777750232069,76.96752561957543,27.89465363369858,2.21126260302709,461.03219999999783,1
0.20512820512820512,8 / 39,54.24611274556325,180.18878988438766,61.89623921786396,36.51973739014184,661.7378000000026,1
0.125,7 / 56,16.74074377073098,322.2452482194268,99.05351015530879,18.49086071739732,820.3814999999959,1
0.3181818181818182,14 / 44,355.9143832200251,182.45547402037573,40.839513056182795,3.242336857987769,595.0192000000025,1
0.2549019607843137,13 / 51,349.286876977209,172.28464818433474,49.64930314952773,129.2555748198323,1354.1203999999998,1
0.25,6 / 24,21.713935081776427,135.76818478568535,51.57154539552254,25.48562918822703,471.3012999999992,1
0.6666666666666666,2 / 3,210.96375653207352,17.0,11.41547594742265,2.789159687917829,656.9746999999988,1
1.0,2 / 2,18.43494882292201,6.324555320336759,4.16227766016838,0.48507125007266594,277.9907999999996,1
0.17307692307692307,9 / 52,56.30993247402023,477.98012510982085,115.7253536744758,92.63630464041215,906.295100000003,1
0.22807017543859648,13 / 57,354.80557109226515,413.82363393117123,71.9705790662502,38.887354760634686,998.317200000005,1
0.2682926829268293,11 / 41,294.4004235781003,123.64869590901475,52.257714995274746,85.83177556033988,609.5003999999972,1
1.0,2 / 2,135.0,4.242640687119285,2.6213203435596424,0.8320502943378437,226.0097999999998,1
1.0,3 / 3,15.945395900922861,14.142135623730951,9.088730963154715,0.8882798522371262,574.3309000000008,1
0.625,5 / 8,354.28940686250036,39.0,16.7094049379739,7.201496388215074,771.2419000000009,1
0.1111111111111111,4 / 36,44.59651526494126,604.6651966171031,169.759790953799,9.384052077062684,410.39830000000075,1
0.16666666666666666,5 / 30,107.74467162505692,501.43992661135394,110.62632696134241,11.344827586206897,1124.8728999999948,1
0.15384615384615385,6 / 39,353.6598082540901,188.0,82.13722880270456,8.92599506427246,893.1888000000035,1
0.07317073170731707,3 / 41,26.56505117707799,538.4394116332868,192.3268104319279,7.721489073461545,478.8686000000016,1
1.0,2 / 2,41.820169880135765,10.198039027185569,7.5990195135927845,2.374663005616566,326.696299999996,1
0.18867924528301888,10 / 53,301.3286928678042,167.2602762164406,67.48272827868759,105.43551618815376,1057.9723999999987,1
0.14473684210526316,11 / 76,56.45987746918853,558.7002774296787,93.86830168178577,111.96288263731115,1042.0835999999981,1
0.34210526315789475,13 / 38,356.18592516570965,175.025712396779,40.26330040482066,5.5120345721715,713.5026999999973,1
0.3333333333333333,3 / 9,21.141996611531596,92.59049627256569,35.152236687600045,1.793986518117837,270.905700000003,1
0.21875,7 / 32,351.56309586859413,286.6304240655552,56.19485823269323,5.460032543762907,1394.354999999996,1
0.3076923076923077,4 / 13,23.875280853927514,93.02150289046077,35.651796125511986,3.403485038492136,443.45449999999255,1
0.08333333333333333,1 / 12,0.0,143.5339681051144,143.5339681051144,1.9843259792664585,314.5932999999932,1
0.2222222222222222,2 / 9,23.749494492866745,77.25283166331187,39.33352261284248,0.4137526410478464,2342.9545999999973,1
0.0975609756097561,4 / 41,74.62905440719284,370.2998784768907,182.86502207924298,74.524570384643,599.0255999999936,1
0.1,1 / 10,0.0,121.0,121.0,0.0,370.30830000000424,1
0.11363636363636363,5 / 44,47.04540848888723,257.12448347055556,116.11950232006356,32.300004713349026,713.6556000000128,1
