section_count_before,section_count_after,angle_max,section_max1_value,section_max2_value,section_max3_value,section_max4_value,section_max5_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
2,1,0,15.0,0,0,0,0,15.0,15.0,0.0,326.3315999999977,326.3315999999977,326.3315999999977,1
23,12,70.24052926478679,74.94664769020693,54.12947441089743,23.021728866442675,22.02271554554524,19.235384061671343,22.624189760914152,15.588325269379276,17.07928652524708,561.5998000000036,41.18845000000147,46.799983333333635,1
15,2,52.88961780827981,381.2033578026301,34.0,0,0,0,207.60167890131504,207.60167890131504,7.099014395112787,150.18480000000272,75.09240000000136,75.09240000000136,1
67,10,14.036243467926484,681.8357573492315,113.8859078200635,32.984845004941285,31.78049716414141,28.284271247461902,95.6196977612596,25.64213562373095,9.14523169640395,922.9821000000011,47.05214999999953,92.29821000000011,1
127,23,139.74198932184584,528.8071482118978,435.1471015645169,365.68975922221284,114.5294721894762,113.45483682946268,85.81189771457599,26.419689627245813,146.4682865259832,5648.553699999997,65.3434999999954,245.58929130434768,1
40,14,37.971603761050396,237.10335299189677,62.5859409132754,47.16990566028302,43.56604182158393,39.6232255123179,38.82719257787511,20.352128618907322,14.46607442394582,1432.7436000000016,35.31785000000309,102.33882857142869,1
51,8,179.4480689171196,505.2860575951013,414.2909605579151,366.0191251833707,165.0272704737008,155.65346125287417,220.17002029823615,160.3403658632875,61.43408459572252,1203.1648999999961,47.99844999999914,150.39561249999952,1
61,15,71.56505117707799,939.2049829510063,204.60694025374605,201.06217943710845,50.59644256269407,41.7612260356422,105.56783945354627,23.345235059857504,55.29357199656352,1100.6062999999995,45.85559999999532,73.3737533333333,1
14,4,149.71965971749327,107.00467279516349,32.2490309931942,10.770329614269007,7.0710678118654755,0,39.27377530362304,21.509680303731603,20.402308444753547,1837.1276999999973,340.48775000000023,459.2819249999993,1
11,3,27.739050433439832,102.00490184299969,14.7648230602334,5.0990195135927845,0,0,40.62291480560862,14.7648230602334,4.20618305774823,961.2152999999962,188.7265000000043,320.40509999999875,1
57,11,38.568354573556014,246.26002517664128,193.56910910576616,95.88013350011565,57.77542730261716,32.0624390837628,64.25087031020259,23.259406699226016,17.529452119082247,2352.6152999999977,55.91359999999986,213.87411818181798,1
21,10,34.992020198558656,79.2464510246358,36.05551275463989,33.95585369269929,21.540659228538015,13.0,23.610102675146187,12.603277807866851,14.923155181058235,518.4591,54.58179999999993,51.84591,1
56,17,46.27067768686786,216.3631207022121,126.56223765404908,94.92101980067429,79.25906888173743,47.0,45.396292564735454,24.041630560342615,112.7350137448442,9642.257199999993,41.010800000003655,567.1915999999995,1
43,10,12.207611905384585,165.3027525481654,105.75916035975324,88.81441324469807,55.08175741568164,52.55473337388365,55.29166362498955,42.965685955220465,26.97591922129456,4416.254000000001,15.486799999998766,441.62540000000007,1
44,10,17.274008531665682,258.8358553214759,133.2216198670471,123.90722335683259,109.65856099730654,56.08029957123981,78.23819046740302,45.28108943518657,41.695295681218575,458.71579999999085,36.57979999999952,45.871579999999085,1
6,3,9.162347045721706,34.92849839314596,11.661903789690601,10.770329614269007,0,0,19.12024393236852,11.661903789690601,0.3911209656309638,214.90750000000116,35.24760000000242,71.63583333333372,1
61,7,105.12400730831057,423.2753241094973,138.92443989449805,135.32922818075923,89.20201791439474,10.816653826391969,115.77341110225369,89.20201791439474,26.966339888176712,896.9991000000009,128.25380000000587,128.1427285714287,1
48,15,17.744671625056927,158.40454538932903,104.23531071570709,77.83315488916018,55.226805085936306,38.41874542459709,40.12311169809382,23.323807579381203,32.37660852828388,799.8889000000054,36.99619999999413,53.32592666666702,1
120,25,67.59016262850673,294.0833215264001,262.1907702418222,209.28927349484493,205.32169880458324,167.20047846821492,72.189331899982,22.0,203.973006317024,6068.9277,52.00119999999879,242.75710800000002,1
76,12,95.13000822483711,454.0275322048212,315.82431825304394,160.1030917877603,107.35455276791944,77.31752712031083,108.52006022959063,47.79025373799672,24.971146915314577,6411.0913,44.515849999996135,534.2576083333333,1
21,4,70.65232798195123,230.82894099310857,10.63014581273465,10.295630140987,2.23606797749979,0,63.49769623108251,10.462887976860825,6.677797520869416,767.2869999999966,214.66295000000537,191.82174999999916,1
94,18,169.17429715673202,345.1753177734468,328.612233491086,254.8803640926464,110.00454536063498,89.19641248391103,83.9279033833215,35.09170616107488,223.91333300135315,27961.66979999999,63.041999999994005,1553.4260999999995,1
86,23,144.57422788509186,262.3833073958784,172.01162751395617,89.10667763978185,74.73285756613352,65.19202405202648,47.18552758761393,22.20360331117452,63.308289377815804,2152.2848000000085,29.995800000004238,93.57760000000037,1
98,21,79.69515353123397,694.0461079784253,217.00230413523263,119.87076374162301,94.2443632266673,33.60059523282288,65.09314875281977,11.40175425099138,68.43247612333445,3802.065699999992,108.97569999999541,181.05074761904723,1
24,9,20.695450734063293,86.40023148117139,47.50789408087881,34.0147027033899,33.421549934136806,21.095023109728988,30.657919520335398,21.095023109728988,13.260869565217387,2250.5492000000086,76.05469999999332,250.0610222222232,1
85,14,89.01102188847749,318.14776441144454,255.03333115496883,97.3498844375277,96.20810776644555,83.81527307120105,78.47347885295623,52.258692005186376,171.4497691140307,4101.802899999995,41.5,292.9859214285711,1
57,6,122.16439051359855,787.2058180679307,21.95449840010015,21.587033144922902,11.40175425099138,10.04987562112089,142.77851924001095,16.49439369795714,17.79718508029513,544.3677000000025,50.50024999999732,90.72795000000042,1
105,20,65.52095901483688,545.6491546772523,371.06603185956,190.87692369692047,98.3107318658548,79.02531240052139,81.80344103704617,18.540017685373957,221.71479307586802,19744.319900000002,45.66074999999546,987.2159950000001,1
3,2,0,6.708203932499369,0.0,0,0,0,3.3541019662496847,3.3541019662496847,0.0,1350.2925000000105,675.1462500000052,675.1462500000052,1
76,13,66.55309867389846,525.1304599811365,148.12494725737457,126.01587201618692,117.99152511939153,12.083045973594572,77.67298420533169,10.63014581273465,85.40505383944834,1905.7439000000013,97.42689999999129,146.59568461538473,1
57,11,166.2990737605171,305.91828974417336,127.251719045363,110.0,51.62363799656123,35.35533905932738,65.79424362658614,28.792360097775937,169.82407085342666,3090.2725999999966,105.69560000000638,280.93387272727244,1
43,9,129.66489425934427,333.7319283496861,45.60701700396552,32.01562118716424,22.67156809750927,18.027756377319946,55.45353608893927,18.027756377319946,47.50402884218873,2731.5527,90.99120000001858,303.50585555555557,1
24,8,25.759067587093366,93.62157870918435,86.97700845625813,22.47220505424423,21.93171219946131,17.69180601295413,35.13295341361939,19.81175910620772,12.18926048675056,597.731300000014,67.48790000000736,74.71641250000175,1
43,20,33.6900675259798,117.65202930676547,66.57326790837296,52.20153254455275,44.721359549995796,40.70626487409524,27.618467046202152,14.22500248937213,84.39886254776609,1071.5204000000085,28.038300000000163,53.576020000000426,1
