section_count_before,section_count_after,angle_max,section_max_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
89,23,49.38134124414828,771.014915549628,78.21634701029124,23.259406699226016,83.50803421494875,5353.935399999988,44.99530000000959,232.77979999999945,0
102,24,90.0,350.2013706426632,59.21865372381021,15.840770846134703,30.582206991754717,11278.421499999997,35.99769999999262,469.9342291666665,0
38,5,76.49298633074858,412.8159396147392,94.65883826545374,15.132745950421556,9.529732065069224,3151.802800000005,351.6487999999954,630.360560000001,0
43,6,26.36594876180843,232.14219780126146,90.46273381560172,50.2022716726612,7.541245100310055,690.8948999999848,107.79945000000589,115.14914999999746,0
100,22,32.655159555761514,496.2307930791881,75.57102445760215,26.77724440057255,174.84538917914514,2316.430299999978,35.78364999999758,105.29228636363537,0
98,20,42.51044707800085,863.2873218112264,83.83702002728066,14.244880870813219,39.702349630474316,1579.3059000000067,41.51204999999027,78.96529500000034,0
10,8,41.185925165709655,33.94112549695428,12.181415183485532,10.462887976860825,3.2786798778992963,346.3838000000105,41.89500000001863,43.297975000001315,0
22,13,41.05481377096244,45.60701700396552,18.464523829792128,11.40175425099138,26.939178351738718,4613.02350000001,55.98029999999562,354.8479615384623,0
15,1,0.0,190.09471323527123,190.09471323527123,190.09471323527123,0.6102221257275697,402.83090000000084,402.83090000000084,402.83090000000084,0
113,39,98.82037955202107,276.56825558982723,41.40352562571655,15.231546211727817,59.278761118284876,4176.155199999979,30.99960000003921,107.08090256410203,0
2,2,26.56505117707799,3.0,2.618033988749895,2.618033988749895,0.5883484054145521,260.69450000004144,130.34725000002072,130.34725000002072,0
54,15,145.00797980144137,142.23923509355637,48.4306531461233,12.206555615733702,16.1501194498253,926.0928999999887,59.88940000004368,61.73952666666592,0
16,3,13.297712396044881,174.0028735394907,72.90968561548634,33.95585369269929,5.855860667030768,184.87470000004396,31.987400000041816,61.624900000014655,0
36,15,100.2667888327071,177.6879286839711,29.78924790743294,19.026297590440446,65.05453304157888,2451.5308000000077,35.56579999998212,163.43538666666717,0
109,33,128.08877288097534,268.0335799857921,39.034817487783805,11.661903789690601,14.038690632986853,14842.217200000014,116.00010000000475,449.76415757575796,0
119,21,90.0,377.18032822510776,71.53969572610886,12.36931687685298,39.076764406106264,5392.938499999989,76.29670000000624,256.8065952380947,0
7,2,12.026689654905365,57.0350769263968,30.57909127600723,30.57909127600723,0.3520335409318532,655.5284000000102,327.7642000000051,327.7642000000051,0
21,9,48.81407483429036,62.177166226839255,24.358029867963353,21.02379604162864,14.768892724496729,1463.3274000000092,71.99700000003213,162.59193333333437,0
13,3,50.85601358542896,148.21605850919124,56.42733942148242,10.770329614269007,1.3667790974039606,428.265699999989,111.99170000001322,142.75523333332967,0
63,18,154.92928241418855,194.81273059017474,45.04415983408637,22.460854060177425,17.33603765685037,4436.42359999998,76.23999999999069,246.46797777777667,0
78,23,84.8055710922652,527.3869547116235,51.74571732060001,14.7648230602334,200.7718030273516,10258.445299999963,71.38459999999031,446.0193608695636,0
123,38,177.09897925858058,243.03291958086666,41.9839504073186,18.43283963904748,110.49655425890455,4178.628000000026,42.26269999999204,109.96389473684279,0
60,14,46.8240898323761,399.0801924425716,59.662037633809454,28.603300583193448,101.679566195074,4373.645200000028,52.00625000000582,312.4032285714306,0
20,3,3.117898325486224,166.67633305301626,77.58730385954159,56.0357029044876,0.8486292929222788,3876.6009000000195,236.58500000002095,1292.2003000000066,0
6,5,66.38572793192836,21.095023109728988,12.612235053649275,10.44030650891055,13.905546470698388,3075.2005000000354,349.31969999999274,615.0401000000071,0
53,10,29.538782259558097,361.9350770511198,64.96633509423933,17.102631376487068,8.295501331600097,811.3964000000269,50.258299999986775,81.13964000000269,0
47,8,21.80140948635181,515.6374695461919,81.53547071722203,16.296532646504833,3.95116679064935,2595.357399999979,71.5616999999911,324.41967499999737,0
99,28,65.78265885471396,175.17134468856486,43.84157333093874,25.55379725884766,213.69224676129926,1406.0907000000007,31.952949999977136,50.21752500000002,0
140,37,45.0,313.0782649753892,48.28212091630396,28.844410203711913,302.0926672563865,3151.7202999999863,36.0002000000095,85.18162972972937,0
58,21,68.82426058289542,312.92331328937445,35.05222368533738,11.661903789690601,46.668619869271865,3084.5826000000234,60.194599999987986,146.88488571428684,0
4,3,68.19859051364818,10.770329614269007,7.466825142334552,10.63014581273465,0.7396002616336389,503.98949999996694,172.21799999999348,167.99649999998897,0
116,25,62.20703275444853,537.0595870106035,60.36522048991293,23.194827009486403,76.64663654377748,2257.2600000000093,49.01829999999609,90.29040000000037,0
50,24,31.89079180184571,93.68030742904295,25.248506241491228,18.067971810589327,119.64560156532363,1665.1672000000253,35.94999999998254,69.38196666666772,0
39,11,129.83890196663975,221.11083193728885,41.682208214877306,23.40939982143925,37.24155219634079,2515.6566000000457,120.00090000004275,228.6960545454587,0
34,16,40.601294645004465,83.86298349093002,22.60696983217042,12.287936246293341,20.36721773372575,2606.6468999999925,80.88294999999925,162.91543124999953,0
38,16,158.4429207149623,174.18381095842403,30.09747796134751,11.683301850205114,26.102698328695922,3115.894099999976,34.30019999999786,194.7433812499985,0
64,8,69.83885152826032,1154.75538535224,175.85726876558067,16.476298723785312,30.546831348299307,732.1449000000139,66.99460000000545,91.51811250000173,0
5,3,11.309932474020227,20.396078054371138,11.132026018123712,12.0,0.5866154166562823,413.3776999999536,128.23760000005132,137.7925666666512,0
118,30,95.1021652523582,511.33159495575865,60.280928599324035,13.072164963178297,130.81196581196582,1882.221200000029,34.49465000000782,62.740706666667634,0
92,10,59.03624346792648,892.1210680171162,124.09750590006942,16.390526594342372,13.679998023264757,9842.23099999997,140.1431000000157,984.2230999999971,0
93,21,102.9946167919165,241.6795398870165,59.468392417830394,32.31098884280702,81.79047818762973,7457.371600000013,80.3190000000177,355.11293333333396,0
89,23,133.58557678859785,304.45360894559946,50.312094304210866,24.166091947189145,127.90959902980748,3702.9907999999705,51.99869999999646,160.9995999999987,0
23,6,13.392497753751098,157.74663229368798,47.91786593699209,29.1306373933537,9.273457989961987,300.59560000000056,42.30284999997821,50.09926666666676,0
69,13,47.64254529406473,211.00947846009194,69.41398858777956,45.70557952810576,55.14209953416167,775.7127999999793,63.6993000000366,59.6702153846138,0
66,9,35.02151356220954,1180.810738433556,145.2133396348649,10.44030650891055,30.873621939176925,889.7680999999866,85.61759999999776,98.86312222222074,0
30,8,11.951875130024797,218.22007240398395,53.41224641105221,14.626973175616985,11.031724137931034,1960.1398000000045,42.001399999979185,245.01747500000056,0
13,5,138.81407483429035,66.24198064671678,30.067031017400716,23.53720459187964,8.634770046598618,783.1388000000152,39.11009999999078,156.62776000000304,0
6,4,78.47627829610268,22.360679774997898,15.997725189165934,15.716090977240135,3.3076114340310605,702.709199999983,67.35209999998915,175.67729999999574,0
62,3,51.778412186142866,870.1643522921403,297.72127166057595,12.36931687685298,13.907770019837063,835.9413999999524,380.5491000000038,278.64713333331747,0
90,15,154.99151629426188,460.65388308360104,80.9005172669881,22.02271554554524,24.13831060776964,3539.6387000000104,76.398600000015,235.97591333333403,0
79,8,33.490778661791,590.5726034959631,143.66643638822137,21.834469252462807,37.03058369972099,3799.849199999997,8.00134999997681,474.9811499999996,0
88,15,22.98871680208064,912.178162422232,94.48038954406982,32.0624390837628,33.721279211666435,844.358200000017,43.58010000002105,56.290546666667794,0
48,8,111.30784714082411,452.59805567412684,75.06275129717385,17.726309571328137,23.140163806642224,1082.5132999999914,118.44215000001714,135.31416249999893,0
11,5,39.382419409873165,44.384682042344295,25.247981323621623,23.323807579381203,9.423208119512038,419.5063000000082,52.00260000000708,83.90126000000164,0
45,18,163.07248693585296,160.22796260328596,28.653082548895057,10.605318061589779,25.35016069488284,4827.792299999972,229.95809999998892,268.21068333333176,0
172,37,160.937213953065,440.33623516581054,75.21718780524616,12.041594578792296,303.0867517901348,6720.572800000024,68.00070000003325,181.63710270270334,0
22,7,28.41266144307259,100.12492197250393,35.31030421411595,38.28837943815329,16.17892177840073,2513.8295999999973,206.61979999998584,359.1185142857139,0
50,17,90.0,162.2621335986927,33.742452310453785,11.313708498984761,58.41299400937223,1425.5883000000613,51.35420000005979,83.85813529412125,0
52,9,18.434948822922,367.52823020823854,78.27315310527281,30.805843601498726,10.000656691299236,595.0536999999313,79.00260000000708,66.11707777777013,0
57,18,60.92358555575893,247.42069436488129,43.97002968978696,19.091988102815627,86.57482867744766,2638.5606999999145,35.850949999992736,146.5867055555508,0
53,12,80.8376529542783,315.77840331472953,53.949567056708325,16.138715958889453,36.61112179494966,2780.769500000053,92.62520000006771,231.73079166667108,0
40,8,34.04935025745021,150.8409758653132,63.12160406416084,36.2148896704932,10.247779963583358,755.7731999999378,66.14990000001853,94.47164999999222,0
69,14,94.6106493186606,778.2550995656886,97.48149764426516,11.70087712549569,31.691384760049125,1251.9544999999925,66.9064500000095,89.4253214285709,0
134,24,30.735487701920107,331.42872536942235,70.99754025853058,31.569736768961054,38.7513615858629,2723.646999999997,70.02624999999534,113.48529166666655,0
34,17,56.77198519545098,124.00403219250575,24.095031335825823,14.142135623730951,20.465557424284928,4544.243600000045,51.239900000044145,267.3084470588262,0
19,10,14.366883207818002,81.59656855530139,21.734188132480362,11.260676868555798,2.907288414063653,12559.11129999999,56.52129999996396,1255.911129999999,0
39,12,19.781077107035053,57.28001396647874,35.440796868818815,34.924866576803296,31.382044043210104,1014.0816999999806,62.39724999997998,84.50680833333172,0
85,29,55.22216863363613,191.7706964058899,36.163185834301444,12.529964086141668,113.84729670281502,3753.2439000000013,32.0046999999322,129.4222034482759,0
139,39,178.43659126975453,351.6887828748594,46.84131332076986,21.02379604162864,190.4614171046584,6027.2500999999465,51.978699999977835,154.54487435897298,0
80,26,85.36453657309737,425.84973875769845,54.43290695431619,12.659235749281173,67.5704896859967,3504.5855000000447,56.412300000025425,134.7917500000017,0
87,21,152.48799737614854,510.0529384289439,55.88535587059458,11.661903789690601,36.35725278533667,2624.6668000000063,95.79350000002887,124.98413333333363,0
52,21,162.34987578006988,103.46980235798269,30.401728999687375,13.341664064126334,47.868752165033335,5320.119600000093,55.53029999998398,253.33902857143298,0
23,10,139.63546342690262,102.7861858422619,23.85412139333491,16.218836316581715,8.768889167117402,873.2348999999231,60.34754999994766,87.3234899999923,0
91,22,148.90268711422056,290.2912330746487,53.62779237628459,25.33217378746909,200.8104854690547,3415.7481000000844,63.97970000002533,155.26127727273112,0
111,26,51.3832604770963,349.7041606844277,57.10302321485536,48.425429761568985,261.76931690237456,3069.72920000006,41.22200000000885,118.06650769231,0
204,37,146.30993247402023,362.840185205553,78.04664905515924,44.10215414239989,430.8623611396867,3570.840099999914,51.996599999954924,96.50919189188957,0
56,19,60.984801520234576,91.02197536858887,42.54290515707967,32.2490309931942,18.071865108073947,15216.019699999946,31.99970000004396,800.8431421052603,0
57,17,19.983106521899995,147.58048651498612,47.18901938681809,29.068883707497267,84.76186884058083,713.9647999999579,32.396500000031665,41.99792941176223,0
110,16,145.4742348282258,575.4233224331457,94.47673200437417,34.17037508616426,52.91808678672615,3263.192700000014,77.69310000003316,203.94954375000088,0
18,7,67.38013505195957,101.6070863670443,25.899001554654802,10.198039027185569,5.309844861171282,1173.5699000000022,147.75069999997504,167.65284285714318,0
19,4,13.644818100558776,118.25819210524064,57.71166707621613,50.88591118661596,7.988984519392294,244.5264999999199,54.4850499999593,61.13162499997998,0
8,5,11.309932474020227,33.83784863137726,17.6355497067096,11.313708498984761,6.017733356846111,383.24280000000726,75.69169999996666,76.64856000000145,0
19,6,14.036243467926484,56.0357029044876,33.49517558780001,39.42592561109153,6.392350149762102,613.0235000000102,68.0530499999877,102.17058333333505,0
37,14,150.94539590092288,91.35097153287424,32.17697475927493,16.394957112657128,54.73944904719056,2728.7497999999905,52.99505000002682,194.9106999999993,0
25,10,14.689887197377878,48.46648326421054,27.034200784624737,26.234547606008817,15.929197213580464,877.8719999999739,41.99740000005113,87.7871999999974,0
206,47,156.65598903842252,374.0120318920235,59.2404694698642,15.0,145.26769535147676,8436.797499999986,44.09909999999218,179.50632978723374,0
62,11,129.14398641457103,770.4394849694556,100.21952369445302,11.180339887498949,15.907940528086344,1682.5658999999287,40.00300000002608,152.96053636362987,0
72,23,24.486680931716013,286.0629301395062,47.83991591998591,16.76305461424021,38.20262293861912,963.2223000000231,40.92240000003949,41.879230434783615,0
46,9,20.77225468204584,223.0560467685196,73.31407619417313,23.259406699226016,25.260806661135167,504.2602000000188,31.757300000055693,56.0289111111132,0
61,25,79.76519723657678,174.6568063374571,29.99435976108504,12.041594578792296,51.31508220019353,3520.8562000000384,48.02139999996871,140.83424800000154,0
62,16,58.15754274001481,381.8481373530582,57.23157034222828,11.449849899993271,21.28734959915988,2285.991700000013,55.743849999969825,142.87448125000083,0
26,7,13.134022306396327,102.57680049601859,47.221360288295365,47.80167361086848,26.003264902748782,503.7636000000639,40.43880000000354,71.9662285714377,0
34,13,147.89374404488217,120.55289295574785,30.058966114603155,13.152946437965905,71.65021924064249,989.1027000000468,59.192700000014156,76.08482307692667,0
68,6,13.58510492113921,531.3802781436285,151.33708112323015,91.02014428506011,14.0286185530597,737.4423999999417,100.15505000000121,122.90706666665695,0
114,19,100.4914770123316,516.1172347442003,77.08381779177815,13.0,317.1541559808606,3429.1790000000037,92.02489999996033,180.48310526315808,0
18,8,24.30454926593671,57.8013840664737,23.104911856164556,19.393414561341558,8.783853503435735,904.5328999999911,60.42339999997057,113.06661249999888,0
113,29,118.00001062995656,441.83481076076384,50.54566036769624,11.40175425099138,285.3807974739088,3141.395499999984,40.00069999997504,108.32398275862015,0
102,20,56.309932474020215,611.5529412896319,67.34441784403798,21.866248339856767,140.17792188742473,2273.8493000000017,57.76279999996768,113.69246500000008,0
42,13,46.90915243299638,219.61784991206886,44.977186969153244,11.40175425099138,23.54161245367617,8516.154899999965,68.1315000000177,655.0888384615357,0
41,14,68.82426058289542,259.26048676958084,38.67278012073874,25.94431915675859,38.09109934848288,2576.2406999999657,20.469550000037998,184.0171928571404,0
16,6,42.28129295820743,99.40321926376429,30.435865557075118,10.462887976860825,7.229979615153224,801.7190999999875,136.51949999993667,133.6198499999979,0
19,7,21.161259816828277,79.64923100695951,34.38780580628896,33.24154027718932,20.134550312304388,440.24460000009276,36.15190000005532,62.892085714298965,0
57,5,26.489363269303755,651.0453133231204,150.05704999017397,19.4164878389476,14.912711258759414,542.799100000062,80.09460000006948,108.55982000001241,0
47,8,12.677434559991879,369.0758729583932,74.97495473921484,33.66541025835491,3.341542829824296,456.1350000000093,46.00229999999283,57.016875000001164,0
85,17,36.08507304285213,229.13969538253298,63.734067968697524,31.25699921617557,131.94730166380765,1014.4162000000942,44.55830000003334,59.67154117647613,0
107,26,152.02052561151987,397.82533855952414,55.18574453192988,17.495340272408306,55.05468168097192,2502.2626000000164,30.136299999954645,96.24086923076986,0
43,20,51.83343729090925,58.66856057549052,24.595149817344023,25.885287933480647,93.81832400346555,4585.454499999993,26.051150000013877,229.27272499999964,0
66,22,130.36453657309735,135.0,36.12930004440365,11.223557634089321,97.57876322981647,3824.1328000000212,52.36349999997765,173.82421818181913,0
17,5,18.011797140529993,88.29496021857646,36.347796974395,32.202484376209235,9.896161996327244,636.7092999999877,104.08689999999478,127.34185999999754,0
13,2,9.472605472511242,116.03878661895772,73.8070467133258,73.8070467133258,2.473260061062119,420.74119999993127,210.37059999996563,210.37059999996563,0
15,7,162.97947438848016,60.74537019394976,24.46922946904474,11.180339887498949,2.212107322184308,2939.0394000000088,83.99869999999646,419.86277142857267,0
17,5,42.801424570763785,67.89698078707183,36.9420018136902,31.400636936215164,6.225867345378442,952.0541000000667,112.20120000001043,190.41082000001333,0
39,9,19.452605205226178,108.00462953040486,48.68751341977658,44.553338819890925,13.05218837003335,4629.916200000094,172.06070000003092,514.4351333333439,0
14,1,0.0,165.65627063289816,165.65627063289816,165.65627063289816,0.4290626778290378,204.00879999995232,204.00879999995232,204.00879999995232,0
47,4,38.22648709097155,670.0992463807133,201.98042936753387,67.1084599069791,4.739676136920026,467.13670000003185,113.78109999996377,116.78417500000796,0
38,6,13.392497753751071,205.0,84.53460656288603,65.47316941082356,21.537266800331587,347.6475999999093,23.647450000047684,57.94126666665155,0
93,21,30.51023740611555,503.67151994132047,56.84071359445182,13.601470508735444,184.2412708025725,6900.482400000095,40.48739999998361,328.59440000000455,0
87,15,112.40983737149325,519.7932281205672,72.54272376299953,11.0,21.88463998278504,6951.158900000039,63.32850000006147,463.4105933333359,0
48,8,42.05528175579356,255.0019607767752,76.0160464984784,36.933136472780475,9.36658535177771,818.1232000000309,58.05014999996638,102.26540000000386,0
33,8,30.323606862549983,192.753728887407,58.16581632413928,36.2602916254693,23.614206551971765,1100.9176999999909,23.99969999998575,137.61471249999886,0
51,13,43.553444313426084,324.27457501321317,81.53117585794088,23.0,112.07960627739281,912.078300000052,40.993999999947846,70.15986923077323,0
3,3,22.24902365721237,10.63014581273465,5.490588355232809,3.605551275463989,0.5835803609922536,204.01529999997,63.97700000007171,68.00509999999001,0
48,8,17.10272896905239,403.49597271843993,77.89637157065981,27.77050983124842,12.831225617939133,628.2579000000842,69.75190000003204,78.53223750001052,0
99,15,54.00850374202517,481.375113606842,91.63977069526007,35.11409973215888,50.28942560337613,1631.582000000053,64.83700000005774,108.77213333333687,0
82,17,61.94809714068668,214.1074496602115,57.24011897848335,30.805843601498726,86.87713092505815,5928.02099999995,99.99820000003092,348.70711764705584,0
12,8,27.255328374943065,50.0,17.640753614134898,11.87314724475596,5.2544875111819325,11074.892999999924,27.49029999994673,1384.3616249999905,0
21,4,93.97819342286716,179.13681921927719,60.30506750886986,26.0167875975407,3.733486437485792,2384.513600000064,474.454550000024,596.128400000016,0
21,2,21.80140948635181,222.0,116.3851648071345,116.3851648071345,3.6554911980416365,676.0296999999555,338.01484999997774,338.01484999997774,0
21,4,15.945395900922858,137.0,66.22981506711476,58.36946019048003,10.506589193392857,283.89119999995455,71.87770000001183,70.97279999998864,0
31,12,95.71059313749964,251.09759058979438,35.78144403723102,11.70087712549569,14.420305235448689,1411.9333999999799,68.01219999999739,117.661116666665,0
143,36,121.89079180184572,404.18312681258726,49.742910099317676,22.923576643734663,306.4333523759485,11886.820399999968,54.131450000044424,330.1894555555547,0
98,11,177.21012838350075,570.0078946821702,122.51840321458029,25.059928172283335,40.40763317564486,2330.472899999935,139.74769999994896,211.86117272726685,0
32,14,161.2502423696889,101.01980003939822,27.105158844581037,22.041594578792296,76.50287931426519,1092.5090000000782,57.474700000020675,78.03635714286273,0
15,8,19.384515679357825,76.15773105863909,20.144118544110885,11.086041932630193,4.602051449393871,807.0625,66.05139999993844,100.8828125,0
115,42,178.867819724869,281.298773548695,36.33161052549713,15.591616576014516,190.22745151757152,8170.779700000072,31.99989999999525,194.54237380952551,0
89,14,78.69006752597979,821.8856368132978,109.15871256045409,23.423659658795863,60.955551342520266,870.233099999954,49.99925000005169,62.159507142853855,0
16,5,9.272601777200324,111.01801655587259,35.74695577383212,12.083045973594572,1.6009612497112236,535.1507999999449,111.13000000000466,107.03015999998897,0
86,19,41.7847912001535,439.6691938264495,78.85861539524282,22.20360331117452,61.31760708078235,2547.606000000029,64.00459999998566,134.08452631579098,0
44,11,135.0,229.0720410700529,48.111375258713046,11.40175425099138,9.119648362856982,851.4390999999596,68.25199999997858,77.40355454545087,0
10,6,14.036243467926484,32.01562118716424,15.591661545927316,13.0,0.5408833860957536,790.3018000000156,81.99394999997457,131.71696666666926,0
27,10,85.36453657309737,125.32358118087753,28.981471725317704,15.611874208078342,6.982373223030246,1247.6991000000853,84.05065000004834,124.76991000000854,0
56,22,116.7705342632741,215.1278689523977,34.58826574567347,13.818569678176821,54.373313433310116,727.6915000000736,22.00205000001006,33.07688636363971,0
42,12,77.89722167433345,223.10983842045155,41.93883912217449,16.601527716522092,108.9633732914015,1305.457000000053,108.5,108.78808333333775,0
80,24,39.6106882400266,266.2724168966812,43.90034181676097,20.495948769615225,167.75703074945093,1096.503800000064,27.88974999997299,45.687658333336,0
74,13,123.6900675259798,277.82368509542164,71.38984901779244,51.419840528729765,101.31425488214406,3061.4122000000207,75.99820000003092,235.49324615384774,0
2,2,14.036243467926484,4.123105625617661,2.5615528128088303,2.5615528128088303,0.19611613513818404,691.7725000000792,345.8862500000396,345.8862500000396,0
42,6,22.166345822082473,329.548175537356,89.99462469817617,16.196771661547686,6.308153922816964,1123.4762000000337,142.10399999999208,187.24603333333894,0
105,27,54.52466797179,214.44113411377026,47.50911920570498,22.090722034374522,78.96507958080207,1239.8340999999782,20.297400000039488,45.919781481480676,0
202,33,161.56505117707798,1429.5467813261657,79.49711361202982,20.223748416156685,18.709379019596323,8876.18060000008,73.98760000010952,268.9751696969721,0
14,7,33.11134196037204,57.201398584300364,19.22236632384686,10.63014581273465,4.129354390409129,1171.737599999993,152.54169999994338,167.39108571428474,0
83,9,40.46422366364981,350.891721190455,121.83730055681642,12.041594578792296,54.36200621082266,1911.9013000000268,195.73160000005737,212.43347777778075,0
20,3,35.47954491874756,224.69757453074567,83.56900061959104,15.811388300841896,5.463551937672918,3211.6391000000294,1467.3714000000618,1070.5463666666765,0
31,9,14.813044624581295,169.64079697997178,37.84962430304532,21.02379604162864,3.393622584033689,4089.016399999964,252.4474999998929,454.3351555555516,0
67,24,60.94539590092286,190.46521992216847,34.90769499087126,14.0,140.04805199147924,1691.2092000000412,49.96405000000959,70.46705000000172,0
6,5,112.38013505195958,21.02379604162864,10.755621134999355,10.198039027185569,4.899138799381964,1291.3961999999592,159.90200000000186,258.27923999999183,0
84,21,83.0698665033368,318.3111685128249,51.927709892592965,16.401219466856727,79.77714401377936,1955.9002999999793,24.059999999939464,93.13810952380854,0
53,11,21.78764969326545,177.00282483621552,66.38571899972975,38.47076812334269,12.500261591712444,776.642700000084,28.93880000000354,70.60388181818945,0
80,23,80.3718438715133,247.00809703327542,43.89423222045474,11.40175425099138,26.607219633071285,4304.365699999966,80.0199999997858,187.1463347826072,0
49,15,152.85031830221683,240.3018934590404,39.83515405658944,21.540659228538015,81.70137015410995,4517.1392999999225,87.99769999994896,301.14261999999485,0
81,31,155.51331906828398,243.28172968803062,32.591125775088116,12.727922061357855,41.94660412272348,5129.223699999973,48.004899999825284,165.4588290322572,0
