section_count_before,section_count_after,angle_max,section_max_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
64,29,94.27849695333501,242.26638231500465,30.784024390745813,23.0,76.30543260859523,3625.5837,24.57230000000027,125.0201275862069,0
115,26,87.29962127893234,304.86718419665965,67.28742984370272,58.39522913007008,82.65642730632486,2182.8154000000004,35.49835000000007,83.95443846153847,0
54,5,13.04563706294857,678.0988128584211,173.80779474963168,16.1245154965971,2.7385697358101266,925.0443000000005,195.97610000000077,185.00886000000008,0
29,10,65.11963314081831,216.6217902243447,33.72304564699958,10.908326913195985,17.159112088470852,4606.506799999999,103.53395,460.6506799999999,0
73,18,124.77783136636388,252.04959829366916,48.99910814608574,20.419638272122494,16.001492913705206,5615.950099999998,108.01159999999982,311.99722777777765,0
42,9,12.241156748408768,186.69761648183942,60.09507076446697,53.0,30.521243264537272,570.4791000000005,48.33110000000306,63.38656666666672,0
104,26,25.292021157021278,219.02054698132775,51.77745184722562,26.17261752992875,131.16180734027552,2135.3786,26.474850000000515,82.12994615384615,0
121,29,103.69587650440903,266.33249895572266,53.13296607271045,21.213203435596427,62.659942474394434,3351.3567999999977,64.0,115.56402758620682,0
31,9,30.774036101248218,133.13526955694348,41.10815509037897,12.206555615733702,13.171404117930761,1692.6252999999997,31.997999999999593,188.06947777777773,0
74,16,46.8965183032093,128.84486796143648,58.56873241099656,46.769728648009426,105.75091310424776,2921.0132000000012,65.67329999999856,182.56332500000008,0
93,16,147.82609555881044,381.6018867877883,81.68222165845131,23.67905681033883,89.86439905204152,2182.2708000000057,52.095649999999296,136.39192500000036,0
79,10,47.41950921665634,339.2418016695466,108.96936722916521,63.339042748681976,101.56952743167838,1648.216499999995,82.43749999999636,164.8216499999995,0
46,11,98.43690413140591,220.6581065811995,55.074596733611905,21.02379604162864,41.55844177348724,1491.946299999996,79.98920000000362,135.63148181818144,0
45,17,152.13299615034313,88.09086218218096,31.239836656906423,11.661903789690601,53.23282304053726,3404.3064000000013,84.85929999999644,200.2533176470589,0
55,15,68.19859051364818,301.14448359549937,45.22111250992191,12.041594578792296,32.64792310281557,15068.94049999999,56.10470000001078,1004.5960333333327,0
53,14,41.185925165709655,131.00381673829202,50.624016717445876,23.26860229593982,36.07311086218127,2832.9946999999956,41.7985500000068,202.35676428571398,0
88,23,90.35586983062188,213.7755832643195,47.9277660836408,31.575306807693888,82.22191878819066,1563.7307,51.97590000000491,67.98829130434783,0
71,28,126.68235075589361,118.03812943282352,31.433676390059468,20.35763968516504,103.66462222053474,1874.4906000000046,36.00600000000122,66.94609285714303,0
23,13,55.65063154607625,92.34717104492157,20.072532279195546,11.180339887498949,56.71496624891656,1331.3448999999964,50.997099999993225,102.41114615384588,0
57,16,48.81407483429036,482.35775105205886,50.09447282790699,14.083055037694697,36.37767654315943,1168.05799999999,61.9858999999924,73.00362499999937,0
41,14,14.036243467926484,271.1401851441427,38.43493857341094,14.317821063276353,3.962636061920952,328.07180000000517,4.508450000001176,23.433700000000368,0
