section_count,max_angle,max_section,average_section,square,time,condition
16,335.2975697722287,139.2838827718412,33.306007461576186,18.75890484498861,2186.3826999999874,0
1,0.0,41.23105625617661,41.23105625617661,0.40422604172722165,279.60370000000694,0
3,35.53767779197438,43.01162633521314,24.830375881156495,2.603165493823874,373.59350000001723,0
2,26.56505117707799,4.47213595499958,3.23606797749979,0.6324555320336759,214.03289999999106,0
1,0.0,6.0,6.0,0.0,341.9774000000034,0
3,14.036243467926477,50.53711507397311,29.507320026304797,3.6975539548141603,490.29000000000815,0
12,41.63353933657021,101.43470806385751,33.0807263280355,18.629866620086744,1030.911300000007,0
4,20.77996505469651,72.89718787443039,39.094176303581314,1.3513533889790015,353.8293999999878,0
4,24.775140568831915,127.45587471748802,65.44369588374947,4.292909162557733,1073.7954999999783,0
7,251.56505117707798,1035.7451423974915,196.94709623929882,73.67098186452009,619.0345000000088,0
3,18.296247596252567,833.2952657971842,335.19831627139484,32.434699623720306,647.409799999994,0
2,63.43494882292201,2.23606797749979,1.618033988749895,0.7071067811865475,310.07970000000205,0
1,0.0,5.0,5.0,0.0,214.38920000000508,0
5,230.85601358542897,10.770329614269007,9.701271048779462,6.421606364601212,1038.772399999987,0
11,283.73626830562256,80.77747210701756,28.368171532810546,5.486533169174719,1678.4774000000034,0
4,48.16036162604567,39.293765408777,16.668461055087974,4.8,217.41240000003017,0
5,33.690067525979785,123.03251602726817,79.09411302945152,31.050671363830606,665.1370999999926,0
3,16.85839876773828,34.48187929913333,23.519562973314645,1.4278431229270643,482.1892999999691,0
3,36.42228347498347,12.041594578792296,9.047958782175508,2.793304095636677,422.4794000000111,0
2,19.592281891051528,8.602325267042627,7.941217578161572,1.3416407864998738,1216.8554000000004,0
2,341.565051177078,3.1622776601683795,2.08113883008419,0.24253562503633297,529.2866999999969,0
1,0.0,3.0,3.0,0.0,312.8715000000084,0
2,10.532711823142023,21.95449840010015,15.587021428696518,1.1910721429623534,283.12020000000484,0
5,88.99491399474581,133.09395177843356,35.48544069680584,4.868119419706548,477.8654000000097,0
6,62.40270413135629,545.7957493421875,127.4136589173735,55.37584595298374,678.8616000000038,0
2,90.0,3.0,1.5,0.0,264.07380000001285,0
1,0.0,38.0,38.0,0.0,383.5654000000213,0
1,0.0,342.0,342.0,0.0,651.63400000002,0
3,90.0,1122.401443334781,377.8004811115937,8.016166362298923,393.8685000000405,0
7,151.82140989004083,50.039984012787215,31.04843160922743,31.88462247764689,1002.0153000000282,0
4,59.03624346792648,436.64401976896465,145.80958012159223,12.964147922619965,374.3016999999527,0
7,57.52880770915151,116.27553482998907,35.487946044397724,16.745711324635558,467.8684999999823,0
