section_count,max_angle,max_section,average_section,square,time,condition
5,90.0,208.3122656014283,53.679260742936414,13.604792884110527,521.6828,0
8,30.56626988955452,733.3682567441817,104.49294092193577,2.749759484891823,1234.1248,0
14,67.43299092212538,83.38465086573187,19.95969881241403,56.7992474559246,1422.1607,0
1,0.0,54.08326913195984,54.08326913195984,0.5547001962252291,310.1112000000003,0
8,323.53971667682003,267.52943763257156,82.13891763995004,127.97317747083507,1554.4515999999994,0
3,57.481180305729865,161.99382704288456,86.41991569279976,8.52323326490167,442.08259999999973,0
5,68.19859051364818,66.03029607687671,20.982867611663206,11.784640537753809,338.07030000000304,0
24,340.01689347810003,412.23779545306127,76.2514774956387,301.0374284562385,1909.293700000002,0
8,60.94539590092286,86.05230967266364,30.846036460053043,6.89630553805312,581.4696999999978,0
16,355.2363583092738,647.9513870654187,83.21924982866574,45.47089464754481,1882.4184000000023,0
9,351.6006964535054,111.00450441310929,53.54134221306393,95.34142173376347,1290.4507999999987,0
8,29.05460409907714,156.00320509528,44.87987953958891,30.9932489345873,965.7312999999995,0
5,351.51105611949527,113.0,63.31364114874664,18.137433916350112,793.6466,0
8,95.71059313749964,435.27003113010204,93.48258607448655,24.08067583978835,1126.2325000000055,0
2,164.05460409907715,14.560219778561036,12.280109889280517,4.242640687119285,475.6964000000007,0
1,0.0,139.00359707575916,139.00359707575916,0.4664147885180132,573.825699999994,0
10,24.453042136329728,168.0773631397161,65.47891516223638,14.10765587373754,1150.1695000000036,0
3,18.17212598968549,343.32783167113035,157.04022923395797,9.67449020989327,417.2231000000029,0
8,26.99583839408662,66.49060083951716,21.272786739922648,11.819124631459552,798.526300000005,0
3,23.19859051364819,10.770329614269007,4.3948477255473675,0.46153846153846156,254.063900000001,0
9,82.05652818940958,456.97374103989824,86.60836241566473,103.46979611034286,930.0340999999971,0
8,123.36636600105957,209.46837470128995,53.598562148149014,39.28396577613649,653.8643999999986,0
13,70.3461759419467,219.22819161777528,51.41662689702468,46.63273282140023,2654.1319000000003,0
9,45.0,84.48076704197234,35.246020647515365,11.138781106731868,885.810900000004,0
13,46.324521912291196,128.89142717807107,31.834399732604545,27.3630177871499,1350.599000000002,0
4,206.56505117707798,31.25699921617557,14.336753335448517,2.225977562603679,698.7189999999973,0
2,37.874983651098205,3.605551275463989,3.3839144678161843,1.0932163332202425,229.53779999999097,0
10,356.4236656250026,349.2978671563856,83.94742926040502,16.18868626191982,690.0488999999943,0
3,14.239837114629921,64.40496875241847,45.553109145290044,6.54505253133839,705.9312000000064,0
2,288.434948822922,6.324555320336759,3.6622776601683795,0.8944271909999159,246.1133000000118,0
5,12.940301955583962,527.2134292675026,197.4971173144398,24.67804167430195,1022.3176999999996,0
5,49.763641690726175,32.14031735997639,19.604051311286867,10.477124183006538,541.4377000000095,0
4,20.353229148068834,98.22932352408826,57.161806950778185,8.876739747957311,1061.625199999995,0
3,25.495804191349578,98.6154146165801,41.51021150085222,6.067870353413501,230.05160000000615,0
2,45.0,2.8284271247461903,1.9142135623730951,0.5547001962252291,189.26380000000063,0
9,326.30993247402023,220.7306050369998,58.310738019079444,33.35340640233738,814.645199999999,0
3,24.227745317954174,37.44329045369811,22.791667551053138,3.72677996249965,470.30770000000484,0
4,23.340528570558078,312.0208326378224,97.0491502354792,14.870176024828561,589.3901000000042,0
13,28.92642583525361,268.7768591229535,40.607475150645726,57.288912230119536,870.9820999999938,0
3,18.111312598514004,136.12494260788506,86.44787190747165,11.203137490085993,507.32210000000487,0
6,32.43822579304044,282.85685425670704,112.93274225575361,33.142497657536815,829.3136999999988,0
3,22.619864948040444,21.633307652783937,11.956334913660859,0.9173713952928262,290.1990000000078,0
11,61.699244233993625,292.4876065750479,89.94748101113909,200.69847781947058,1821.7211000000098,0
19,356.4236656250026,325.84812413147324,55.95825680191987,116.4246248216197,1689.9091000000044,0
15,66.03751102542182,739.568793284303,86.48411055558998,101.17528016089753,2530.8215000000055,0
12,354.4724598483438,586.0213306697974,82.27195109910643,58.13168851534783,1785.977199999994,0
8,32.11483060029672,1097.2351616677256,156.76122946195954,61.47869260653051,1330.4350999999879,0
10,48.81407483429035,237.24459951703852,89.47377442042571,24.011681252309028,1774.2275000000081,0
2,18.43494882292201,3.1622776601683795,2.08113883008419,0.24253562503633297,211.23629999998957,0
3,22.859987982572775,117.08543888972702,44.30069757203967,5.109357515949011,473.825800000006,0
9,341.3010171958189,393.295054634558,88.3170411683314,56.337446006153066,2290.0437999999995,0
2,18.43494882292201,5.0,4.08113883008419,0.6201736729460423,334.8396000000066,0
2,26.56505117707799,8.94427190999916,4.97213595499958,0.40613846605344767,206.06070000000182,0
7,27.699472808054992,35.4400902933387,22.19340191193577,13.76218580952596,1077.694800000012,0
3,23.591320094597876,49.040799340956916,28.813861778418552,4.958621429308664,970.0471000000107,0
5,16.582361940982906,281.83150994876354,63.045593307648474,6.751402111614041,1015.0419000000111,0
6,91.45389546510889,427.0105385116391,156.25958307261052,22.172940406820732,1177.5074999999779,0
11,39.400660663479414,292.5149568825499,80.02382644150906,46.098879577483665,1425.4130000000005,0
6,14.620873988631658,809.6048418827545,165.79145756651621,6.6264006346119535,841.4867999999842,0
19,62.98733465206146,408.01960737199875,111.11999004788322,497.22150695278117,2253.8808000000136,0
1,0.0,1.0,1.0,0.0,197.6302999999898,0
6,35.557489609826916,65.39113089708727,36.17247543348383,16.251075665479227,842.4303000000073,0
1,0.0,19.0,19.0,0.0,394.19409999999334,0
5,42.89190468764299,115.20850663036997,38.446032727086575,15.59012519772352,910.8215999999957,0
1,0.0,2.0,2.0,0.0,338.8328000000038,0
5,20.754233141570666,333.81731530883775,76.37280532056499,9.112982510512104,1021.9764999999898,0
12,258.69006752597977,238.8493248891443,41.981987945404654,45.19342106437396,1022.4469000000099,0
1,0.0,3.0,3.0,0.0,337.6772999999812,0
8,46.63959769637525,685.2298884316124,133.13622713196318,114.76263882985442,1441.5662000000011,0
3,189.94057303311303,27.313000567495326,19.258845699425265,6.0,591.2497999999905,0
3,16.563735225282457,76.40026177965623,49.0229004124491,6.577486046963686,570.5750999999873,0
1,0.0,133.13526955694348,133.13526955694348,0.9795801450710696,631.3581999999878,0
1,0.0,238.41140912296962,238.41140912296962,2.4545805175714612,667.042300000001,0
11,18.228849785537875,249.23884127479008,76.65942717472592,42.744152709176404,1101.7032999999938,0
1,0.0,36.76955262170047,36.76955262170047,0.21757131728816848,481.94390000001295,0
4,18.43494882292201,47.75981574503821,25.57093034837758,7.7726106150225025,557.7221000000136,0
5,53.53076560994813,275.0890764825096,75.58147566970767,4.306242728869323,770.399700000009,0
5,20.924501744921173,209.093280618962,67.58571214075089,15.063329434000536,702.3898000000045,0
3,118.94001269283936,10.295630140987,8.60412460111394,6.97938139851107,617.9238999999943,0
7,48.22104021550049,202.07424378183381,50.844629925597324,24.459305863121664,974.2538000000059,0
6,18.853158764419106,87.46427842267951,47.653425235610506,5.18979806566762,1026.252300000022,0
4,37.40535663140856,165.77394246382633,55.25402952270056,10.32699588371648,1445.6950999999826,0
