Date,X,Y,T,Marker,Condition
2023-11-13 01:05:02.138433,598,804,0.0,start,0
2023-11-13 01:05:02.408430,597,829,268.9952,normal,0
2023-11-13 01:05:02.440429,607,906,300.9955,normal,0
2023-11-13 01:05:02.452430,607,939,313.9971,normal,0
2023-11-13 01:05:02.460430,610,960,320.9962,normal,0
2023-11-13 01:05:02.512432,611,1029,373.9984,normal,0
2023-11-13 01:05:02.528429,609,1039,389.9954,normal,0
2023-11-13 01:05:02.552428,604,1050,413.9948,normal,0
2023-11-13 01:05:02.616431,598,1059,477.9972,normal,0
2023-11-13 01:05:02.664428,590,1067,524.9948,normal,0
2023-11-13 01:05:02.773432,586,1070,634.9989,stop,0
2023-11-13 01:05:03.056450,586,1069,918.0162,start,0
2023-11-13 01:05:03.108459,596,1057,970.0256,normal,0
2023-11-13 01:05:03.132444,608,1036,993.0106,normal,0
2023-11-13 01:05:03.148447,622,1019,1010.0137,normal,0
2023-11-13 01:05:03.332448,627,1009,1194.0144,normal,0
2023-11-13 01:05:03.384447,648,1005,1246.0136,normal,0
2023-11-13 01:05:03.408448,657,999,1270.015,normal,0
2023-11-13 01:05:03.432453,673,982,1294.0197,normal,0
2023-11-13 01:05:03.476453,740,875,1337.0232,normal,0
2023-11-13 01:05:03.492451,765,820,1353.0102,normal,0
2023-11-13 01:05:03.516447,790,727,1378.0133,normal,0
2023-11-13 01:05:03.580474,795,600,1441.0407,normal,0
2023-11-13 01:05:03.596479,799,589,1458.0454,normal,0
2023-11-13 01:05:03.664477,825,552,1525.0405,normal,0
2023-11-13 01:05:03.972479,835,548,1834.0456,normal,0
2023-11-13 01:05:03.996510,845,552,1858.0764,normal,0
2023-11-13 01:05:04.100261,855,551,1961.8279,normal,0
2023-11-13 01:05:04.124201,877,533,1985.7676,normal,0
2023-11-13 01:05:04.215550,1287,9,2077.1168,normal,0
2023-11-13 01:05:04.220553,1298,0,2081.1226,normal,0
2023-11-13 01:05:04.268553,1357,0,2129.1256,normal,0
2023-11-13 01:05:04.508313,1356,10,2369.8795,normal,0
2023-11-13 01:05:04.552830,1349,19,2414.3963,normal,0
2023-11-13 01:05:05.044893,1346,20,2906.4594,stop,0
2023-11-13 01:05:05.251894,1345,20,3113.4608,start,0
2023-11-13 01:05:05.939889,1339,21,3801.456,normal,0
2023-11-13 01:05:06.355908,1329,25,4217.4745,normal,0
2023-11-13 01:05:06.495936,1183,119,4357.5022,normal,0
2023-11-13 01:05:06.519959,1147,152,4381.5256,normal,0
2023-11-13 01:05:06.547936,1107,211,4409.5025,normal,0
2023-11-13 01:05:06.551936,1102,222,4413.5025,normal,0
2023-11-13 01:05:06.575945,1071,273,4437.5112,normal,0
2023-11-13 01:05:06.607937,1050,328,4469.5034,normal,0
2023-11-13 01:05:06.663934,1032,428,4525.5002,normal,0
2023-11-13 01:05:06.711942,1014,474,4573.5086,normal,0
2023-11-13 01:05:06.811941,993,511,4673.5081,normal,0
2023-11-13 01:05:06.867944,989,521,4729.5111,stop,0
2023-11-13 01:05:20.536226,993,511,18397.7927,start,0
2023-11-13 01:05:20.620222,1214,422,18481.7889,normal,0
2023-11-13 01:05:20.628226,1270,391,18489.7923,normal,0
2023-11-13 01:05:20.644568,1367,307,18506.1351,normal,0
